count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.76009,2.26983,7.1716e+10,-16751.6,17094,16316,
0,-31,-0.00893633,1.18823e+13,-0.000290808,-4.5144e+20,0.0116119,0.6,-23,-0.00595756,6206.09,-0.000193872,4.28586e+07,0.00863647,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,-28,-0.00893633,7.10578e+17,-0.000914009,-1.41411e+21,0.308319,0.6,-23,0.0148939,1.98993e+19,0.139095,1.33325e+20,0.304199,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,-10,0.518307,2.17433e+17,3.53373,-1.87517e+21,0.289703,0.6,-18,0.0238302,-9.83111e+21,0.498194,-6.56279e+22,0.301605,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3,10,1.11108,1.23317e+17,15.0884,-1.56202e+21,0.291306,0.6,-10,0.080427,-2.14779e+54,1.15145,-1.44171e+55,0.30397,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4,10,2.05238,2.07718e+17,33.5761,-1.01529e+21,0.302597,0.6,-5,0.190642,-5.46628e+62,2.66736,-3.65625e+63,0.301376,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
5,1,2.09706,3.96943e+17,49.0208,-5.13875e+20,0.308243,0.6,-4,0.443838,-3.11188e+40,6.13465,-7.80648e+63,0.318085,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
6,4,4.08093,5.3447e+17,62.3782,-1.64198e+20,0.317017,0.6,-6,0.467668,2.89917e+34,10.2216,-3.69937e+63,0.328766,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
7,12,2.92516,4.73478e+17,70.2293,2.71655e+19,0.324265,0.6,-9,0.247239,2.19468e+32,9.69865,2.67931e+63,0.333115,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
8,19,1.91535,1.69918e+17,45.5366,9.68949e+19,0.329758,0.6,-11,0.12213,1.38031e+28,3.22728,4.5895e+63,0.345093,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
9,24,1.07534,2.58307e+16,-3.9146,9.40772e+19,0.340897,0.6,-11,0.053618,-3.76544e+27,-3.93572,4.13969e+63,0.348068,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
10,18,0.691076,3.28058e+17,-43.9235,6.55812e+19,0.34494,0.6,-10,-0.00595756,-6.49556e+19,-7.99178,2.83702e+63,0.373398,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,0.384262,3.32746e+18,-61.4499,5.93795e+19,0.354401,0.6,-6,-0.0417029,3.05639e+14,-9.00976,1.53379e+63,0.383698,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
12,-20,0.0417029,9.17764e+18,-61.1083,1.22439e+20,0.366913,0.6,17,-0.0744694,1.9116e+08,-8.09934,5.81962e+62,0.399719,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13,-30,-0.217451,1.61381e+19,-52.8824,2.60907e+20,0.376602,0.6,92,-0.0923421,3.16567e+17,-6.33851,3.20196e+61,0.412613,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
14,-27,-0.26809,2.08699e+19,-41.3386,4.12166e+20,0.383316,0.6,252,-0.119151,-4.42998e+10,-4.54113,-2.03637e+62,0.422989,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
15,-12,-0.339581,3.29696e+19,-28.319,5.54846e+20,0.399185,0.6,515,-0.128087,-1.27155e+07,-3.11329,-2.45971e+62,0.436722,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16,6,-0.51235,2.92169e+19,-17.7623,6.3311e+20,0.412231,0.6,863,-0.142981,2.19771e+08,-2.08349,-1.97078e+62,0.450226,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
17,20,-0.589798,-1.51339e+20,-11.931,-6.8844e+20,0.420166,0.6,1233,-0.151918,-2.46312e+10,-1.41617,-1.23719e+62,0.460678,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
18,21,-0.667246,-1.87562e+21,-9.02437,-1.50608e+22,0.432983,0.6,1553,-0.172769,-2.10608e+14,-1.11846,-6.00542e+61,0.472351,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
19,10,-0.70597,3.49838e+19,-7.20897,-2.84202e+22,0.44603,0.6,1778,-0.187663,-1.72707e+28,-1.13356,-1.75692e+61,0.48204,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
20,-5,-0.762567,3.49126e+20,-5.93424,-1.00307e+22,0.455643,0.6,1890,-0.193621,-1.96304e+17,-1.21395,4.70922e+60,0.489822,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
21,-12,-0.762567,6.35775e+20,-4.82712,1.92477e+22,0.465637,0.6,1883,-0.214472,2.69724e+14,-1.23932,1.26352e+61,0.496384,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
22,-9,-0.834058,9.0556e+20,-3.9292,3.39056e+22,0.473877,0.6,1764,-0.223408,2.58391e+11,-1.29483,1.24977e+61,0.50531,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
23,-5,-0.917464,1.46683e+21,-4.01933,4.01157e+22,0.483871,0.6,1561,-0.226387,1.36213e+11,-1.24831,9.06886e+60,0.510727,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
24,-6,-0.95023,2.15775e+21,-4.78973,4.58294e+22,0.490509,0.6,1321,-0.226387,9.20061e+06,-0.992321,5.20643e+60,0.51767,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
25,-5,-0.980018,3.51604e+21,-5.0143,5.79998e+22,0.497757,0.6,1086,-0.232345,-406142,-0.678845,2.2072e+60,0.524765,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0
