count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,5.13243,2.3294,4.18E+11,-16548.8,17229,16319
347,777,-1.97195,-4.07E+23,-0.109225,-1.55E+23,0.594803,0.6,393,-0.357453,586054,0.0200173,251738,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
348,777,-1.96897,-4.07E+23,-0.103053,-5.93E+23,0.594803,0.6,395,-0.360432,587482,0.0432241,440565,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
349,759,-1.97195,-3.97E+23,-0.0525802,-6.24E+23,0.594879,0.6,392,-0.357453,585354,0.0210214,471678,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
350,744,-1.97493,-3.88E+23,-0.0574843,-2.69E+23,0.594955,0.6,387,-0.357453,581187,0.0261351,310338,0.601212,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
351,743,-1.97195,-3.88E+23,-0.0839357,1.41E+23,0.594955,0.6,383,-0.357453,583620,0.0412013,106165,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
352,752,-1.97791,-3.95E+23,-0.0921152,2.93E+23,0.595032,0.6,382,-0.357453,579728,0.0363036,-28121.8,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
353,759,-1.97493,-4.00E+23,-0.110639,1.49E+23,0.595108,0.6,385,-0.357453,579931,0.0244863,-110485,0.601212,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
354,759,-1.97791,-3.98E+23,-0.10854,-5.84E+22,0.594955,0.6,386,-0.360432,583848,-0.00698639,-111781,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
355,756,-1.97791,-3.96E+23,-0.0984351,-1.23E+23,0.594955,0.6,383,-0.360432,576383,-0.0580687,-78301.1,0.60144,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
356,758,-1.97791,-4.00E+23,-0.0876914,-9.91E+22,0.595108,0.6,379,-0.357453,575699,-0.0634794,-121814,0.601288,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
357,758,-1.97493,-3.99E+23,-0.0395963,-8.94E+22,0.595032,0.6,379,-0.357453,574940,-0.00859318,-171264,0.601364,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
358,749,-1.98089,-3.89E+23,-0.00906305,-8.40E+21,0.594803,0.6,382,-0.357453,575814,0.0363782,-154381,0.60144,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
359,742,-1.98089,-3.87E+23,-0.0540204,1.74E+23,0.594955,0.6,384,-0.360432,575436,0.0251231,-101657,0.601593,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
360,742,-1.97791,-3.85E+23,-0.0780361,3.10E+23,0.594803,0.6,385,-0.357453,575263,-0.00633987,-52834.9,0.601669,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
361,750,-1.97791,-3.93E+23,-0.0269545,2.71E+23,0.595032,0.6,386,-0.357453,581365,0.00231851,17512.8,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
362,750,-1.98089,-3.92E+23,0.00132136,9.02E+22,0.594955,0.6,388,-0.357453,576315,0.0252367,88260.9,0.601746,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
363,752,-1.97791,-3.92E+23,-0.00749381,-5.19E+22,0.594879,0.6,389,-0.357453,580860,0.027888,96935.2,0.601364,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
364,757,-1.97791,-3.95E+23,0.0107878,-1.06E+23,0.594803,0.6,389,-0.360432,584989,0.00146246,129042,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
365,759,-1.97791,-4.01E+23,0.0353994,-1.76E+23,0.595184,0.6,387,-0.354475,579579,-0.00991575,157139,0.601364,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
366,759,-1.98089,-4.01E+23,0.0160144,-2.64E+23,0.595184,0.6,385,-0.360432,581552,0.0079127,94797.5,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
367,761,-1.98089,-4.02E+23,-0.0362957,-2.77E+23,0.595108,0.6,386,-0.360432,582184,-0.0269208,37965.1,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
368,768,-1.98089,-4.07E+23,-0.0680893,-2.48E+23,0.595184,0.6,392,-0.357453,587058,-0.0540253,58705,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
369,775,-1.98387,-4.11E+23,-0.0828194,-2.71E+23,0.595108,0.6,397,-0.357453,588946,-0.0106416,133767,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
370,773,-1.98387,-4.11E+23,-0.106509,-2.90E+23,0.595184,0.6,400,-0.357453,592972,0.0301362,213729,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
371,759,-1.98982,-4.04E+23,-0.14755,-1.95E+23,0.595337,0.6,399,-0.357453,590445,0.0388379,238806,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
372,743,-1.98982,-3.89E+23,-0.204725,9.19E+22,0.595032,0.6,396,-0.360432,586508,0.0119631,151379,0.601288,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
373,740,-1.98982,-3.90E+23,-0.213111,4.24E+23,0.595261,0.6,395,-0.360432,588342,-0.0423342,16877,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
374,753,-1.98684,-3.99E+23,-0.138955,4.71E+23,0.595261,0.6,398,-0.360432,588829,-0.0733131,-41847.4,0.601212,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
375,764,-1.98684,-4.05E+23,-0.0306188,1.99E+23,0.595184,0.6,401,-0.357453,591104,-0.0464687,-20821.7,0.601212,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
376,766,-1.98982,-4.03E+23,0.022378,-9.22E+22,0.594955,0.6,401,-0.357453,587700,0.0168533,4116.24,0.601517,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
377,767,-1.98684,-4.04E+23,0.0179281,-2.12E+23,0.595032,0.6,399,-0.357453,587872,0.0582965,-16329,0.601364,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
378,764,-1.98982,-4.04E+23,0.0109081,-2.08E+23,0.595108,0.6,397,-0.357453,584738,0.0596746,-62151.5,0.601517,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
379,761,-1.98982,-3.99E+23,-0.0151655,-1.23E+23,0.594955,0.6,399,-0.357453,585378,0.044142,-101094,0.601593,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
380,768,-1.98684,-4.06E+23,-0.0219006,-3.85E+22,0.595108,0.6,402,-0.363411,585184,-0.0141992,-103722,0.601822,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
381,780,-1.98982,-4.16E+23,0.00127034,-1.25E+23,0.595261,0.6,402,-0.357453,590153,-0.0745352,-41800.3,0.601364,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
382,787,-1.9928,-4.21E+23,-0.0294539,-3.41E+23,0.595261,0.6,404,-0.357453,587523,-0.0394404,42727.5,0.601746,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
383,783,-1.9928,-4.18E+23,-0.0941698,-4.50E+23,0.595261,0.6,407,-0.357453,590716,0.025643,85535.7,0.601669,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
384,775,-1.9928,-4.13E+23,-0.115477,-3.34E+23,0.595261,0.6,409,-0.360432,601169,0.0255968,175512,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
385,773,-1.98982,-4.09E+23,-0.0731726,-8.35E+22,0.595108,0.6,410,-0.360432,602019,-0.0213167,332750,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
386,772,-1.9928,-4.12E+23,-0.0160615,1.08E+23,0.595337,0.6,407,-0.357453,599493,-0.0349451,372471,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
387,766,-1.9928,-4.09E+23,-0.00816986,1.63E+23,0.595413,0.6,402,-0.360432,601032,-0.0111978,270516,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
388,758,-1.9928,-4.03E+23,-0.0226873,2.04E+23,0.595337,0.6,396,-0.357453,591716,0.0015769,96626.8,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
389,753,-1.9928,-4.02E+23,-0.0225586,2.78E+23,0.59549,0.6,390,-0.360432,589142,0.00648655,-133211,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
390,754,-1.9928,-3.99E+23,-0.0164186,3.09E+23,0.595261,0.6,387,-0.357453,591530,0.00687524,-273131,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
391,757,-1.9928,-3.99E+23,-0.00945395,2.84E+23,0.595108,0.6,390,-0.357453,586525,0.0251816,-276014,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
392,757,-1.99578,-4.00E+23,-0.0240057,2.11E+23,0.595184,0.6,394,-0.357453,588484,0.0459074,-240804,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
393,756,-1.99876,-4.01E+23,-0.0835041,1.08E+23,0.595261,0.6,395,-0.357453,589211,0.0420762,-163743,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
394,758,-1.99578,-4.00E+23,-0.125545,2.85E+22,0.595108,0.6,395,-0.360432,586631,0.00914834,-82161.7,0.601212,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
395,761,-1.99876,-4.05E+23,-0.108991,-3.84E+22,0.595337,0.6,397,-0.357453,587237,-0.0269598,-52007,0.601288,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
396,760,-1.99578,-4.05E+23,-0.0726403,-1.24E+23,0.595413,0.6,398,-0.357453,586293,-0.0147043,-41065.6,0.60144,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
397,751,-1.99876,-3.97E+23,-0.03798,-1.14E+23,0.595261,0.6,397,-0.360432,583922,-0.00573491,-50004.2,0.601593,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
398,739,-1.9928,-3.94E+23,0.0065843,5.18E+22,0.595566,0.6,396,-0.357453,587355,-0.0204756,-55320.5,0.601212,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
399,743,-1.99876,-3.93E+23,0.043268,2.13E+23,0.595337,0.6,397,-0.360432,583922,-0.0210024,-35421.5,0.601593,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
400,764,-1.99578,-4.06E+23,0.0268303,1.69E+23,0.595261,0.6,402,-0.360432,590153,-0.0355038,1189.1,0.601364,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
401,785,-1.99578,-4.26E+23,0.0128426,-1.94E+23,0.595642,0.6,406,-0.357453,596847,-0.0318923,121550,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
402,792,-1.99578,-4.27E+23,0.0235989,-6.49E+23,0.595413,0.6,406,-0.357453,595950,0.0181944,264121,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
403,787,-1.99876,-4.22E+23,0.00160218,-7.79E+23,0.595337,0.6,406,-0.360432,598667,0.0338868,302930,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
404,780,-1.99578,-4.20E+23,-0.0280701,-5.53E+23,0.59549,0.6,407,-0.360432,602297,-0.00891798,292167,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
405,780,-1.99578,-4.18E+23,-0.012855,-2.34E+23,0.595337,0.6,407,-0.360432,600419,-0.044251,263304,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
406,779,-1.99876,-4.15E+23,-0.00311988,2.75E+22,0.595184,0.6,406,-0.357453,597752,-0.0269029,161605,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
407,775,-1.99578,-4.17E+23,-0.0182657,1.71E+23,0.59549,0.6,403,-0.360432,601847,0.00752374,55091.3,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
408,775,-1.99876,-4.17E+23,-0.0196233,1.76E+23,0.59549,0.6,400,-0.357453,592972,0.0197389,-26306.5,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
409,776,-1.99876,-4.14E+23,-0.0349143,1.37E+23,0.595261,0.6,398,-0.363411,587975,-0.000509603,-178087,0.601288,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
410,773,-1.99876,-4.16E+23,-0.051809,1.04E+23,0.595566,0.6,397,-0.357453,591575,-0.0287137,-295211,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
411,769,-2.00472,-4.15E+23,-0.0848028,5.50E+22,0.595642,0.6,398,-0.354475,590562,0.027391,-255910,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
412,769,-1.99578,-4.11E+23,-0.0957497,4.56E+22,0.595413,0.6,400,-0.360432,587781,0.0832949,-178672,0.60144,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
413,772,-2.00472,-4.15E+23,-0.0550414,6.49E+22,0.59549,0.6,400,-0.360432,592972,0.0241765,-107633,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
414,774,-1.99578,-4.22E+23,-0.0243162,-1.20E+22,0.595871,0.6,399,-0.357453,587032,-0.0267242,-37601.5,0.60144,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
415,774,-2.00174,-4.15E+23,0.0139128,-1.10E+23,0.595413,0.6,398,-0.360432,590562,-0.020825,-19099.9,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
416,778,-2.00174,-4.19E+23,0.00530611,-1.00E+23,0.59549,0.6,396,-0.360432,584020,-0.033031,-42284.3,0.601517,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
417,784,-2.00174,-4.25E+23,-0.039825,-1.15E+23,0.595642,0.6,395,-0.360432,588342,-0.0492304,-75460,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
418,781,-2.00174,-4.18E+23,-0.0477095,-1.56E+23,0.595337,0.6,398,-0.357453,591442,-0.022637,-33887.4,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
419,776,-2.00174,-4.17E+23,-0.0380912,-7.69E+22,0.59549,0.6,404,-0.357453,596127,0.0344431,94504,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
420,776,-2.00174,-4.18E+23,-0.0238429,2.68E+22,0.595566,0.6,405,-0.360432,605453,0.0487181,268337,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
421,778,-2.00174,-4.17E+23,-0.0115278,6.00E+22,0.595413,0.6,401,-0.360432,597397,0.00148261,370287,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
422,779,-2.00174,-4.22E+23,-0.00333368,3.51E+22,0.595642,0.6,396,-0.357453,596294,-0.0184045,259544,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
423,775,-2.00174,-4.17E+23,0.000948379,-5.78E+20,0.59549,0.6,393,-0.360432,595894,-0.00163069,72251.9,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
424,775,-2.00472,-4.15E+23,-0.0175431,3.19E+22,0.595413,0.6,393,-0.360432,591293,-0.0142424,-68227,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
425,777,-2.00174,-4.18E+23,-0.0405197,6.94E+22,0.59549,0.6,394,-0.360432,591129,-0.0355951,-173381,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
426,783,-2.00472,-4.28E+23,-0.0392301,-2.64E+22,0.595871,0.6,396,-0.357453,590827,-0.0147897,-205128,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
427,782,-2.00472,-4.24E+23,-0.0482142,-1.81E+23,0.595642,0.6,399,-0.360432,593095,0.0178239,-152814,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
428,775,-2.0077,-4.17E+23,-0.0789105,-1.58E+23,0.59549,0.6,401,-0.357453,595555,0.0264801,-45058.7,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
429,769,-2.00472,-4.16E+23,-0.0902578,1.99E+22,0.595718,0.6,402,-0.357453,595436,0.0428746,59013.5,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
430,770,-2.0077,-4.14E+23,-0.0705596,1.53E+23,0.595566,0.6,402,-0.357453,592756,0.0580551,82973.2,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
431,776,-2.0077,-4.18E+23,-0.0633572,1.65E+23,0.595566,0.6,400,-0.357453,591207,0.0486572,23316.8,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
432,780,-2.01067,-4.26E+23,-0.0832659,3.36E+22,0.595871,0.6,399,-0.360432,590445,0.0116532,-51490.8,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
433,781,-2.01067,-4.23E+23,-0.109009,-1.37E+23,0.595642,0.6,401,-0.357453,593749,-0.0267902,-66957.4,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
434,783,-2.0077,-4.23E+23,-0.0902069,-1.82E+23,0.595566,0.6,405,-0.363411,597847,-0.0555138,11440.6,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
435,783,-2.0077,-4.29E+23,-0.0180827,-1.74E+23,0.595947,0.6,409,-0.357453,598428,-0.0725556,121825,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
436,776,-2.0077,-4.20E+23,0.0365807,-1.42E+23,0.595642,0.6,408,-0.357453,605058,-0.0202063,214341,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
437,767,-2.0077,-4.14E+23,0.0492756,3.75E+22,0.595642,0.6,404,-0.360432,602670,0.0267789,271571,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
438,766,-2.00472,-4.16E+23,0.0612118,2.27E+23,0.595871,0.6,398,-0.363411,597843,-0.0210255,201975,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
439,769,-2.0077,-4.16E+23,0.0696145,2.48E+23,0.595718,0.6,394,-0.363411,590239,-0.0950604,-13102.7,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
440,773,-2.0077,-4.21E+23,0.0343079,1.42E+23,0.595871,0.6,392,-0.357453,591466,-0.0799815,-224583,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
441,774,-2.01067,-4.21E+23,-0.0295003,-2.66E+21,0.595795,0.6,392,-0.360432,593288,0.00780477,-273621,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
442,775,-2.0077,-4.21E+23,-0.0678519,-9.29E+22,0.595795,0.6,392,-0.360432,592373,0.0419492,-193489,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
443,780,-2.01067,-4.22E+23,-0.0653392,-1.17E+23,0.595642,0.6,394,-0.357453,590239,0.0447177,-122582,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
444,788,-2.0077,-4.28E+23,-0.0466368,-1.49E+23,0.595642,0.6,400,-0.360432,595684,0.0537589,-58462.5,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
445,790,-2.0077,-4.30E+23,-0.00632735,-2.17E+23,0.595718,0.6,405,-0.357453,596936,0.0429656,50961.8,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
446,785,-2.00472,-4.27E+23,0.0520048,-2.34E+23,0.595718,0.6,405,-0.357453,595139,0.0468964,123665,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
447,781,-2.0077,-4.23E+23,0.0820469,-1.24E+23,0.595642,0.6,403,-0.360432,594430,0.0358573,99827.6,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
448,780,-2.00472,-4.23E+23,0.0722948,2.56E+22,0.595718,0.6,403,-0.357453,592663,0.00161602,29618.9,0.601212,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
449,777,-2.01067,-4.23E+23,0.0287619,1.05E+23,0.595795,0.6,405,-0.360432,592510,-0.012974,-36846.1,0.601364,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
450,768,-2.0077,-4.19E+23,-0.0369108,1.42E+23,0.595947,0.6,407,-0.360432,598576,-0.0354816,-27500.9,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
451,763,-2.0077,-4.13E+23,-0.0540097,2.12E+23,0.595795,0.6,409,-0.363411,596644,-0.075093,51327.5,0.601288,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
452,764,-2.0077,-4.15E+23,-0.0264882,2.73E+23,0.595871,0.6,410,-0.360432,600177,-0.090953,108721,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
453,769,-2.0077,-4.20E+23,-0.00798012,2.07E+23,0.595947,0.6,409,-0.363411,606888,-0.072697,182647,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
454,777,-2.0077,-4.26E+23,0.00181325,6.46E+21,0.596024,0.6,404,-0.357453,597953,-0.0252612,217351,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
455,784,-2.00174,-4.32E+23,0.045235,-2.37E+23,0.5961,0.6,402,-0.360432,599132,0.0414701,105546,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
456,787,-2.00472,-4.33E+23,0.110702,-4.03E+23,0.596024,0.6,402,-0.357453,599132,0.0780499,-13453.6,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
457,787,-2.0077,-4.29E+23,0.0877627,-3.90E+23,0.595795,0.6,404,-0.357453,605605,0.0921356,-7635.83,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
458,784,-2.00472,-4.29E+23,0.0146443,-2.30E+23,0.595871,0.6,407,-0.360432,600419,0.0730919,48879.7,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
459,778,-2.00472,-4.26E+23,0.000501614,-4.77E+22,0.595947,0.6,406,-0.357453,601462,0.0255347,39858.5,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
460,770,-2.00472,-4.19E+23,0.0145157,1.28E+23,0.595871,0.6,401,-0.360432,596472,-0.000972775,-28918.4,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
461,765,-2.0077,-4.19E+23,-0.00359304,2.73E+23,0.5961,0.6,392,-0.360432,587922,-0.0316543,-166858,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
462,767,-2.00472,-4.18E+23,-0.0300398,3.08E+23,0.595947,0.6,386,-0.360432,583012,-0.05578,-359948,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
463,773,-2.0077,-4.21E+23,-0.0327864,2.32E+23,0.595871,0.6,386,-0.360432,583012,-0.0506884,-465850,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
464,778,-2.0077,-4.29E+23,-0.0450307,5.19E+22,0.596176,0.6,393,-0.360432,586054,-0.0349098,-396430,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
465,781,-2.0077,-4.29E+23,-0.0579201,-1.63E+23,0.596024,0.6,401,-0.357453,593749,0.000965269,-168435,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
466,782,-2.01067,-4.31E+23,-0.0676241,-2.70E+23,0.5961,0.6,406,-0.360432,592450,0.0353874,85860,0.60144,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
467,779,-2.0077,-4.28E+23,-0.0734112,-2.43E+23,0.596024,0.6,406,-0.357453,596847,0.0399631,231241,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
468,770,-2.0077,-4.19E+23,-0.0360128,-7.82E+22,0.595871,0.6,403,-0.360432,599000,0.0310551,293618,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
469,764,-2.01067,-4.17E+23,-0.0108382,1.58E+23,0.596024,0.6,402,-0.363411,597266,-0.0209689,286940,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
470,771,-2.01365,-4.20E+23,-0.0574929,2.76E+23,0.595871,0.6,403,-0.357453,603789,-0.0566929,241794,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
471,783,-2.01067,-4.29E+23,-0.101279,1.68E+23,0.595947,0.6,404,-0.357453,609640,0.00395956,273195,0.599915,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
472,796,-2.0077,-4.37E+23,-0.0520917,-1.14E+23,0.595871,0.6,403,-0.360432,604773,0.0479642,302067,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
473,806,-2.01365,-4.45E+23,0.00227136,-4.16E+23,0.595947,0.6,401,-0.357453,606113,0.0331703,215344,0.599991,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
474,807,-2.01067,-4.43E+23,-0.0158542,-5.75E+23,0.595795,0.6,404,-0.357453,604618,0.0380893,96706.7,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
475,800,-2.01365,-4.41E+23,-0.0389726,-4.99E+23,0.595947,0.6,407,-0.360432,605180,0.0298941,14311.7,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
