count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.8137,2.31153,7.17E+10,-16683.7,17040,16260
373,645,-1.65322,-3.29E+23,-0.015705,-4.61E+22,0.595413,0.6,-14,-0.309793,394671,-0.0320727,-480533,0.601822,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
374,640,-1.65322,-3.28E+23,0.0106704,4.12E+21,0.595566,0.6,-9,-0.309793,436552,0.0297662,259340,0.60144,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
375,632,-1.6562,-3.20E+23,-0.021236,9.96E+22,0.595337,0.6,-7,-0.312772,465415,0.0473418,1.36E+06,0.601593,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
376,621,-1.66216,-3.15E+23,-0.108564,2.66E+23,0.59549,0.6,-7,-0.309793,464845,0.0220131,2.11E+06,0.601212,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
377,615,-1.65918,-3.12E+23,-0.195341,4.05E+23,0.595642,0.6,-6,-0.309793,479490,0.0257515,2.14E+06,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
378,617,-1.6562,-3.11E+23,-0.158519,4.28E+23,0.595413,0.6,-6,-0.309793,479784,0.040372,1.77E+06,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
379,623,-1.66216,-3.11E+23,-0.08056,3.52E+23,0.595108,0.6,-9,-0.309793,436849,0.0355141,949372,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
380,627,-1.66216,-3.18E+23,-0.0866358,1.87E+23,0.595413,0.6,-10,-0.306814,425492,0.0438939,-294237,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
381,630,-1.64429,-3.19E+23,0.0142605,-2.43E+22,0.595337,0.6,-10,-0.288941,424832,0.195465,-1.17E+06,0.601898,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
382,628,-1.64429,-3.19E+23,0.292103,-1.64E+23,0.59549,0.6,27,-0.282984,-340783,0.505291,-6.44E+06,0.603195,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
383,623,-1.59662,-3.17E+23,0.768022,-1.75E+23,0.595566,0.6,107,-0.277026,510336,0.736853,-1.14E+07,0.603424,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
384,628,-1.54301,-3.20E+23,1.75686,-1.25E+23,0.595566,0.6,260,-0.282984,718516,0.713668,-2.74E+06,0.603271,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
385,653,-1.54599,-3.39E+23,2.71015,-2.30E+23,0.595795,0.6,464,-0.288941,634286,0.431599,9.54E+06,0.603195,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
386,691,-1.55194,-3.65E+23,2.65194,-6.65E+23,0.595795,0.6,660,-0.288941,1.77E+06,0.0786851,1.99E+07,0.602356,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
387,729,-1.56386,-3.90E+23,1.73243,-1.31E+24,0.595795,0.6,800,-0.29192,-651927,-0.148241,1.72E+07,0.601898,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
388,766,-1.57279,-4.14E+23,0.625572,-1.89E+24,0.595718,0.6,860,-0.29192,-586616,-0.241873,-1.29E+07,0.601517,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
389,786,-1.57875,-4.25E+23,-0.239884,-2.19E+24,0.595566,0.6,851,-0.297878,-599889,-0.275072,-3.73E+07,0.601746,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
390,783,-1.59067,-4.23E+23,-0.752198,-2.01E+24,0.595566,0.6,804,-0.294899,-633645,-0.274195,-3.73E+07,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
391,777,-1.59365,-4.20E+23,-0.980751,-1.42E+24,0.595642,0.6,764,-0.294899,-1.69E+06,-0.199627,-3.48E+07,0.601517,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
392,777,-1.5996,-4.20E+23,-0.970564,-7.45E+23,0.595642,0.6,748,-0.294899,-3.34E+06,-0.0949546,-4.99E+07,0.601364,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
393,778,-1.60258,-4.22E+23,-0.824502,-2.58E+23,0.595718,0.6,743,-0.297878,-4.55E+06,-0.0461142,-8.00E+07,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
394,773,-1.60258,-4.16E+23,-0.621744,2.61E+22,0.595566,0.6,739,-0.297878,-5.70E+06,-0.0534894,-1.06E+08,0.601364,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
395,764,-1.61152,-4.12E+23,-0.450327,2.33E+23,0.595642,0.6,737,-0.297878,-6.51E+06,-0.0620907,-1.17E+08,0.601593,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
396,764,-1.60854,-4.12E+23,-0.358184,3.58E+23,0.595642,0.6,736,-0.297878,-7.56E+06,-0.0488879,-1.16E+08,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
397,776,-1.61748,-4.20E+23,-0.303574,2.92E+23,0.595642,0.6,736,-0.300857,-7.15E+06,-0.05024,-1.01E+08,0.601517,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
398,786,-1.61748,-4.29E+23,-0.299101,1.75E+22,0.595795,0.6,738,-0.297878,-6.06E+06,-0.0572316,-6.15E+07,0.601517,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
399,783,-1.61748,-4.23E+23,-0.27653,-2.39E+23,0.595566,0.6,741,-0.300857,-4.96E+06,-0.0446485,-3.94E+06,0.601364,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
400,777,-1.61748,-4.20E+23,-0.192599,-2.47E+23,0.595642,0.6,742,-0.300857,-4.57E+06,-0.0473603,4.55E+07,0.601593,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
401,779,-1.62046,-4.22E+23,-0.126052,-1.18E+23,0.595642,0.6,742,-0.300857,-4.62E+06,-0.0556762,6.59E+07,0.60144,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
402,782,-1.62046,-4.24E+23,-0.104705,-4.53E+22,0.595642,0.6,743,-0.300857,-4.41E+06,-0.0440863,5.98E+07,0.601288,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
403,783,-1.62343,-4.25E+23,-0.107696,-5.15E+22,0.595718,0.6,745,-0.300857,-3.98E+06,-0.0274065,4.66E+07,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
404,785,-1.62641,-4.27E+23,-0.139842,-8.76E+22,0.595718,0.6,750,-0.300857,-3.14E+06,-0.0131262,4.14E+07,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
405,788,-1.62939,-4.29E+23,-0.195371,-1.23E+23,0.595718,0.6,755,-0.297878,-2.51E+06,0.0163237,4.65E+07,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
406,787,-1.62939,-4.26E+23,-0.225601,-1.20E+23,0.595566,0.6,753,-0.297878,-2.76E+06,0.0641029,4.85E+07,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
407,785,-1.62939,-4.27E+23,-0.197221,-6.57E+22,0.595718,0.6,749,-0.300857,-3.42E+06,0.0664698,3.26E+07,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
408,784,-1.63237,-4.24E+23,-0.152194,9.65E+20,0.595566,0.6,748,-0.300857,-3.52E+06,0.00936502,5.99E+06,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
409,786,-1.62939,-4.26E+23,-0.112259,4.49E+22,0.595642,0.6,750,-0.300857,-3.21E+06,-0.0368081,-1.03E+07,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
410,788,-1.62939,-4.28E+23,-0.0452125,2.83E+22,0.595642,0.6,747,-0.297878,-3.81E+06,-0.0259833,-1.47E+07,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
411,790,-1.63535,-4.25E+23,-0.025244,-5.90E+21,0.595413,0.6,740,-0.300857,-5.53E+06,0.00540581,-3.01E+07,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
412,790,-1.63535,-4.29E+23,-0.0901803,-2.11E+22,0.595642,0.6,735,-0.300857,-8.25E+06,-0.00313716,-7.37E+07,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
413,789,-1.63535,-4.31E+23,-0.132649,-6.66E+22,0.595795,0.6,732,-0.300857,-1.22E+07,-0.0258148,-1.47E+08,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
414,787,-1.63833,-4.28E+23,-0.134401,-9.79E+22,0.595718,0.6,731,-0.303835,-1.37E+07,-0.0482239,-2.19E+08,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
415,785,-1.63833,-4.27E+23,-0.138887,-5.29E+22,0.595718,0.6,736,-0.300857,-7.44E+06,-0.064506,-1.94E+08,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
416,786,-1.64429,-4.30E+23,-0.163264,-5.60E+21,0.595871,0.6,747,-0.300857,-3.56E+06,-0.0338684,-3.11E+07,0.601212,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
417,785,-1.64131,-4.26E+23,-0.189254,1.18E+22,0.595642,0.6,754,-0.300857,-2.50E+06,0.00790058,1.46E+08,0.601593,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
418,778,-1.63833,-4.23E+23,-0.128985,6.79E+22,0.595795,0.6,754,-0.303835,-2.60E+06,0.00307937,2.19E+08,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
419,772,-1.64429,-4.22E+23,-0.0494841,1.44E+23,0.595947,0.6,754,-0.303835,-2.63E+06,-0.0396056,1.96E+08,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
420,772,-1.64131,-4.17E+23,-0.0435106,2.05E+23,0.595642,0.6,758,-0.303835,-2.16E+06,-0.0664714,1.35E+08,0.601364,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
421,781,-1.64131,-4.23E+23,-0.0294436,2.09E+23,0.595642,0.6,763,-0.303835,-1.87E+06,-0.0596262,8.20E+07,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
422,793,-1.64429,-4.33E+23,-0.0157358,3.54E+22,0.595795,0.6,766,-0.303835,-1.69E+06,-0.040712,4.61E+07,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
423,800,-1.64429,-4.38E+23,-0.0458181,-2.58E+23,0.595795,0.6,764,-0.300857,-1.76E+06,-0.00192168,2.28E+07,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
424,800,-1.64429,-4.38E+23,-0.0658667,-4.43E+23,0.595795,0.6,761,-0.300857,-2.05E+06,0.0546049,5.29E+06,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
425,797,-1.64726,-4.34E+23,-0.0763164,-4.01E+23,0.595642,0.6,757,-0.303835,-2.41E+06,0.0632572,-1.01E+07,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
426,795,-1.64726,-4.35E+23,-0.0999304,-2.24E+23,0.595795,0.6,752,-0.303835,-2.91E+06,0.0098685,-2.39E+07,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
427,791,-1.64429,-4.34E+23,-0.0826633,-7.31E+22,0.595947,0.6,746,-0.303835,-3.90E+06,-0.0347791,-3.90E+07,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
428,789,-1.65024,-4.34E+23,-0.0531985,5.60E+21,0.596024,0.6,747,-0.300857,-3.68E+06,-0.0238442,-4.99E+07,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
429,794,-1.64726,-4.35E+23,-0.0666186,3.38E+22,0.595871,0.6,755,-0.300857,-2.49E+06,0.0270666,-3.66E+07,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
430,805,-1.65024,-4.44E+23,-0.0741506,-3.35E+22,0.595947,0.6,762,-0.303835,-1.91E+06,0.0407733,117399,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
431,810,-1.65024,-4.45E+23,-0.0772365,-1.80E+23,0.595795,0.6,760,-0.303835,-2.04E+06,-0.00454547,3.02E+07,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
432,803,-1.65322,-4.39E+23,-0.0976534,-2.22E+23,0.595718,0.6,755,-0.303835,-2.45E+06,-0.0420143,3.38E+07,0.601288,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
433,796,-1.65322,-4.37E+23,-0.119724,-9.07E+22,0.595871,0.6,751,-0.303835,-2.89E+06,-0.0461451,1.69E+07,0.60144,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
434,800,-1.65024,-4.39E+23,-0.096535,4.00E+22,0.595871,0.6,753,-0.306814,-2.71E+06,-0.0553907,-2.13E+06,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
435,806,-1.65024,-4.43E+23,-0.0209322,3.49E+22,0.595871,0.6,757,-0.306814,-2.31E+06,-0.0842447,-7.26E+06,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
436,799,-1.65024,-4.42E+23,0.0359161,-4.23E+22,0.5961,0.6,758,-0.303835,-2.19E+06,-0.0734488,-65360.1,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
437,785,-1.65322,-4.29E+23,0.0296928,1.19E+22,0.595871,0.6,758,-0.306814,-2.24E+06,-0.0292388,6.85E+06,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
438,775,-1.65322,-4.21E+23,-0.0208871,2.67E+23,0.595795,0.6,757,-0.303835,-2.38E+06,-0.00312212,7.04E+06,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
439,777,-1.6562,-4.26E+23,-0.0761036,4.63E+23,0.596024,0.6,755,-0.303835,-2.57E+06,0.028521,1.72E+06,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
440,787,-1.65024,-4.31E+23,-0.0783544,3.76E+23,0.595871,0.6,752,-0.303835,-3.03E+06,0.0538971,-7.48E+06,0.600143,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
441,796,-1.65322,-4.38E+23,-0.0181756,9.89E+22,0.595947,0.6,749,-0.303835,-3.31E+06,0.0498298,-1.85E+07,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
442,796,-1.6562,-4.40E+23,-0.00841496,-1.86E+23,0.5961,0.6,748,-0.303835,-3.50E+06,0.0347057,-2.62E+07,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
443,790,-1.65322,-4.36E+23,-0.0421366,-3.08E+23,0.5961,0.6,748,-0.306814,-3.56E+06,-0.000847459,-2.71E+07,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
444,790,-1.65322,-4.34E+23,-0.0247939,-2.21E+23,0.595947,0.6,750,-0.300857,-3.17E+06,-0.0150437,-1.96E+07,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
445,788,-1.65918,-4.35E+23,-0.0307689,-7.22E+22,0.5961,0.6,752,-0.303835,-2.88E+06,0.0236109,-4.55E+06,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
446,786,-1.6562,-4.32E+23,-0.0843695,2.79E+22,0.596024,0.6,753,-0.303835,-2.76E+06,0.0335698,1.02E+07,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
447,780,-1.6562,-4.29E+23,-0.0832935,1.08E+23,0.5961,0.6,752,-0.303835,-2.83E+06,0.00873817,1.67E+07,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
448,778,-1.65918,-4.27E+23,-0.060351,1.85E+23,0.596024,0.6,753,-0.303835,-2.68E+06,-0.00387011,1.57E+07,0.601212,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
449,782,-1.65918,-4.28E+23,-0.0747555,2.10E+23,0.595947,0.6,756,-0.303835,-2.42E+06,-0.00803059,1.43E+07,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
450,786,-1.6562,-4.30E+23,-0.0606669,1.51E+23,0.595871,0.6,758,-0.306814,-2.29E+06,-0.0275248,1.54E+07,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
451,787,-1.66216,-4.33E+23,-0.0386018,3.50E+22,0.596024,0.6,758,-0.306814,-2.19E+06,-0.0680327,1.58E+07,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
452,781,-1.66216,-4.27E+23,-0.0791495,-3.05E+22,0.595871,0.6,757,-0.303835,-2.38E+06,-0.0663224,1.26E+07,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
453,779,-1.66216,-4.29E+23,-0.114539,1.65E+21,0.5961,0.6,759,-0.303835,-2.25E+06,-0.00768305,6.85E+06,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
454,787,-1.65918,-4.32E+23,-0.0782435,7.58E+21,0.595947,0.6,763,-0.303835,-1.88E+06,0.0386154,5.66E+06,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
455,797,-1.65918,-4.40E+23,-0.00215072,-1.01E+23,0.596024,0.6,765,-0.303835,-1.79E+06,0.0473082,1.01E+07,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
456,801,-1.66216,-4.42E+23,0.0298385,-2.64E+23,0.596024,0.6,760,-0.303835,-2.15E+06,0.0381318,1.05E+07,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
457,803,-1.66514,-4.46E+23,-0.0249026,-3.76E+23,0.596176,0.6,753,-0.303835,-2.77E+06,0.024055,-624635,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
458,805,-1.66216,-4.46E+23,-0.0805792,-3.91E+23,0.5961,0.6,748,-0.309793,-3.58E+06,-0.0282217,-2.11E+07,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
459,806,-1.66514,-4.48E+23,-0.0817487,-3.32E+23,0.596176,0.6,747,-0.303835,-3.77E+06,-0.082115,-4.01E+07,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
460,802,-1.66514,-4.46E+23,-0.0802092,-2.27E+23,0.596176,0.6,749,-0.303835,-3.29E+06,-0.0421352,-4.19E+07,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
461,795,-1.66216,-4.42E+23,-0.0579438,-7.47E+22,0.596252,0.6,753,-0.306814,-2.74E+06,0.00576119,-2.26E+07,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
462,795,-1.66514,-4.41E+23,-0.0130956,8.21E+22,0.596176,0.6,757,-0.303835,-2.31E+06,0.00395595,4.99E+06,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
463,801,-1.66812,-4.41E+23,-0.0310029,1.63E+23,0.595947,0.6,760,-0.306814,-2.03E+06,0.00209481,2.64E+07,0.601135,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
464,804,-1.66514,-4.47E+23,-0.0699933,1.17E+23,0.596176,0.6,762,-0.303835,-1.90E+06,0.000749177,3.57E+07,0.600983,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
465,803,-1.66812,-4.44E+23,-0.0671533,7.66E+21,0.596024,0.6,762,-0.306814,-1.86E+06,4.12E-05,3.38E+07,0.601288,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
466,798,-1.67109,-4.40E+23,-0.0878251,-1.28E+22,0.596024,0.6,762,-0.303835,-1.99E+06,-0.000186999,2.44E+07,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
467,793,-1.66812,-4.38E+23,-0.112689,6.36E+22,0.5961,0.6,761,-0.306814,-2.04E+06,-0.000162568,1.21E+07,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
468,790,-1.67407,-4.36E+23,-0.112554,1.43E+23,0.5961,0.6,759,-0.300857,-2.18E+06,0.0198991,1.28E+06,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
469,791,-1.67109,-4.38E+23,-0.12207,1.67E+23,0.596176,0.6,759,-0.306814,-2.25E+06,0.0427407,-6.18E+06,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
470,790,-1.67109,-4.36E+23,-0.0930091,1.32E+23,0.5961,0.6,761,-0.303835,-2.05E+06,0.0205065,-8.15E+06,0.600449,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
471,791,-1.66812,-4.39E+23,-0.0159104,7.38E+22,0.596252,0.6,762,-0.306814,-1.98E+06,-0.0143352,-4.11E+06,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
472,797,-1.67109,-4.44E+23,0.0402201,-2.71E+22,0.596252,0.6,762,-0.306814,-2.00E+06,-0.044897,745284,0.60022,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
473,799,-1.67109,-4.49E+23,0.0325745,-1.72E+23,0.596481,0.6,760,-0.303835,-2.09E+06,-0.0453765,2.09E+06,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
474,794,-1.66812,-4.39E+23,0.0206409,-2.17E+23,0.5961,0.6,756,-0.306814,-2.46E+06,-0.0132869,-1.70E+06,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
475,792,-1.67407,-4.39E+23,0.0101181,-8.11E+22,0.596176,0.6,752,-0.306814,-2.98E+06,-0.0164207,-1.18E+07,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
476,794,-1.67109,-4.40E+23,-0.037008,5.43E+22,0.596176,0.6,747,-0.306814,-3.68E+06,-0.0332751,-2.69E+07,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
477,798,-1.67407,-4.38E+23,-0.0664805,9.30E+22,0.595871,0.6,745,-0.306814,-4.07E+06,-0.0312542,-4.14E+07,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
478,802,-1.67407,-4.46E+23,-0.0806311,5.31E+22,0.596176,0.6,746,-0.303835,-3.83E+06,-0.00198561,-4.46E+07,0.600906,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
479,806,-1.67109,-4.50E+23,-0.0646529,-9.28E+22,0.596252,0.6,748,-0.303835,-3.42E+06,0.0506352,-3.05E+07,0.601059,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
480,804,-1.67109,-4.45E+23,-0.000585642,-1.99E+23,0.596024,0.6,750,-0.303835,-3.16E+06,0.0786961,-7.56E+06,0.60083,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
481,801,-1.67407,-4.47E+23,0.026039,-1.67E+23,0.596329,0.6,752,-0.309793,-2.80E+06,0.0290582,1.26E+07,0.601212,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
482,806,-1.67407,-4.50E+23,-0.00998401,-1.29E+23,0.596252,0.6,758,-0.306814,-2.28E+06,-0.0593087,2.76E+07,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
483,817,-1.67109,-4.56E+23,-0.0221091,-1.69E+23,0.596176,0.6,766,-0.303835,-1.68E+06,-0.0598464,3.98E+07,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
484,822,-1.67705,-4.62E+23,-0.020753,-2.78E+23,0.596329,0.6,771,-0.303835,-1.39E+06,0.0161098,4.76E+07,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
485,817,-1.67705,-4.60E+23,-0.0739382,-3.56E+23,0.596405,0.6,772,-0.306814,-1.39E+06,0.043094,4.58E+07,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
486,813,-1.68003,-4.56E+23,-0.135645,-2.76E+23,0.596329,0.6,771,-0.306814,-1.42E+06,0.00246724,3.45E+07,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
487,815,-1.67705,-4.57E+23,-0.14454,-1.09E+23,0.596329,0.6,771,-0.303835,-1.45E+06,-0.015045,1.99E+07,0.600067,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
488,815,-1.68003,-4.56E+23,-0.10923,6.47E+21,0.596252,0.6,768,-0.306814,-1.59E+06,0.00177467,7.00E+06,0.600296,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
489,808,-1.68003,-4.50E+23,-0.0851833,1.01E+23,0.596176,0.6,763,-0.303835,-1.91E+06,0.0082245,-4.48E+06,0.600372,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
490,802,-1.68003,-4.44E+23,-0.07227,2.39E+23,0.5961,0.6,761,-0.303835,-2.04E+06,0.0286458,-1.41E+07,0.600525,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
491,799,-1.68003,-4.50E+23,-0.0474393,3.06E+23,0.596558,0.6,762,-0.306814,-1.95E+06,0.0293407,-1.76E+07,0.600601,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
492,802,-1.68599,-4.46E+23,-0.0644002,2.42E+23,0.596176,0.6,761,-0.303835,-2.00E+06,0.00172964,-1.43E+07,0.600754,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
493,812,-1.68003,-4.54E+23,-0.0940578,1.16E+23,0.596252,0.6,759,-0.303835,-2.18E+06,0.00988327,-1.04E+07,0.600677,0.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,
