count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.51881,2.49324,170.076,178.499,15936,14873,
0,-1,-1.40003,134.267,-0.0447501,-1.6256,0.596176,0.6,-6,-0.297878,135.801,-0.00952129,-1.92658,0.607239,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
1,6,-1.40003,134.3,-0.140649,-4.88433,0.595947,0.6,-1,-0.297878,135.793,-0.0299254,-6.10789,0.607468,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
2,6,-1.39705,134.282,-0.166981,-6.21093,0.596252,0.6,3,-0.297878,135.795,-0.039795,-8.20952,0.607544,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
3,14,-1.403,134.323,-0.132667,-4.83057,0.595947,0.6,4,-0.297878,135.802,-0.0331316,-6.85096,0.607468,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
4,21,-1.39705,134.343,-0.102553,-2.39993,0.595947,0.6,4,-0.300857,135.812,-0.0414726,-4.26703,0.607315,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
5,19,-1.403,134.323,-0.0624109,-0.340505,0.596176,0.6,0,-0.297878,135.8,-0.0537371,-1.93822,0.607391,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
6,8,-1.39705,134.288,-0.029057,0.233699,0.596252,0.6,2,-0.297878,135.82,-0.0242289,-0.412331,0.607162,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
7,1,-1.39407,134.277,0.0526638,-0.271965,0.5961,0.6,6,-0.300857,135.821,-0.00550031,0.517526,0.607239,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
8,-5,-1.39705,134.251,0.132329,-0.963677,0.596252,0.6,4,-0.303835,135.823,-0.0563968,0.922674,0.607162,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
9,-12,-1.40003,134.227,0.0894394,-1.57477,0.596329,0.6,1,-0.297878,135.85,-0.0821828,1.06037,0.606705,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
10,-9,-1.39705,134.235,0.00750995,-1.84821,0.596329,0.6,0,-0.300857,135.833,-0.0305118,1.09229,0.606934,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
11,3,-1.39407,134.274,0.0117306,-1.25389,0.596252,0.6,-1,-0.300857,135.842,-0.000930331,0.816386,0.606781,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
12,6,-1.39705,134.278,0.050371,-0.0705062,0.596329,0.6,-3,-0.303835,135.849,-0.0285587,0.53493,0.606628,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
13,-1,-1.39705,134.267,0.0326695,0.676587,0.596176,0.6,-3,-0.294899,135.86,-0.0123782,0.507422,0.606476,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
14,-2,-1.39407,134.26,0.0165517,0.636987,0.596252,0.6,-3,-0.300857,135.838,0.0574406,0.408709,0.606781,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
15,3,-1.40003,134.274,0.00550485,0.372969,0.596252,0.6,-7,-0.297878,135.864,0.0705466,0.212726,0.606323,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
16,10,-1.403,134.293,-0.0806097,0.435593,0.596252,0.6,-11,-0.303835,135.831,0.0167308,0.0487358,0.606705,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
17,18,-1.40896,134.32,-0.214636,0.886289,0.596176,0.6,-12,-0.303835,135.829,-0.0702219,-0.321421,0.606705,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
18,24,-1.40896,134.337,-0.312266,1.4438,0.596176,0.6,-9,-0.297878,135.839,-0.0872212,-0.565378,0.606628,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
19,18,-1.40896,134.307,-0.308391,1.48727,0.596405,0.6,-5,-0.300857,135.84,-0.0106142,-0.377569,0.606705,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
20,4,-1.40598,134.277,-0.203539,0.601836,0.596252,0.6,-2,-0.297878,135.84,0.0438942,-0.11493,0.606781,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
21,-6,-1.403,134.248,-0.0452087,-0.728373,0.596252,0.6,2,-0.297878,135.841,0.0745915,0.0355602,0.606857,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
22,-4,-1.403,134.245,0.0924804,-1.68732,0.596405,0.6,7,-0.303835,135.855,0.0470995,0.193469,0.606781,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
23,7,-1.40598,134.276,0.124405,-1.65692,0.596405,0.6,11,-0.300857,135.856,-0.0371107,0.406132,0.606857,0.6,1,6,0,0,0,0,0,0,0,0,0,0,0,0
