count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,natural_length_right_model,deformation_right_model,natural_length_left_model,deformation_left_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.67966,2.78218,170.062,178.515,11146,14502,0.109863
302,6,-0.840015,150.194,-0.182391,60.5215,0.312363,0.3208,54,-0.369368,146.753,0.0462239,11.2502,144.473,2.27971,151.327,-1.13271,0.484024,0.4792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
303,-1,-0.840015,151.482,-0.236939,42.5028,0.312668,0.3212,65,-0.375326,147.245,-0.0396098,28.0224,144.516,2.7292,151.309,0.173461,0.483414,0.4788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
304,-12,-0.822143,153.163,-0.115597,49.3277,0.313126,0.3216,67,-0.372347,147.348,-0.124267,38.7048,144.537,2.81051,151.281,1.8816,0.483109,0.4784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
305,-18,-0.807249,153.951,0.305245,75.298,0.313583,0.322,64,-0.369368,147.253,-0.105711,36.7159,144.564,2.68882,151.254,2.69723,0.482727,0.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
306,-11,-0.831079,152.962,0.555484,80.8724,0.314041,0.3224,60,-0.372347,147.117,-0.029706,24.4896,144.591,2.52595,151.226,1.73596,0.482346,0.4776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
307,2,-0.842994,150.842,0.207901,39.1344,0.314499,0.3228,59,-0.369368,147.125,0.00940487,10.4168,144.639,2.48533,151.199,-0.357109,0.481659,0.4772,0,0,0,0.391344,0,0.391344,0,0,0,0,0,0,0,0,,,,,,,
308,11,-0.842994,148.946,-0.311516,-36.4209,0.314957,0.3232,64,-0.372347,147.35,0.0227083,2.50003,144.661,2.68936,151.171,-2.22514,0.481354,0.4768,0,0,0,0.391344,0,0.391344,0,0,0,0,0,0,0,0,,,,,,,
309,9,-0.845973,149.401,-0.541489,-94.4201,0.315109,0.3236,73,-0.369368,147.742,0.0218591,4.2705,144.688,3.05419,151.162,-1.7608,0.480972,0.4764,0,0,0,0.391344,0,0.391344,0,0,0,0,0,0,0,0,,,,,,,
310,2,-0.825121,150.778,-0.389842,-90.2645,0.315567,0.324,72,-0.360432,147.745,0.0956997,10.6388,144.731,3.01408,151.134,-0.356204,0.480362,0.476,0,0,0,0.391344,0,0.391344,0,0,0,0,0,0,0,0,,,,,,,
311,-3,-0.860867,151.613,-0.201186,-36.9862,0.316025,0.3244,57,-0.363411,147.156,0.220704,9.10903,144.752,2.40401,151.107,0.506234,0.480057,0.4756,0,0,0,0.391344,0,0.391344,0,0,0,0,0,0,0,0,,,,,,,
312,-3,-0.869803,151.58,-0.468646,15.2544,0.316559,0.3248,41,-0.363411,146.517,0.232936,-6.15916,144.773,1.74331,151.075,0.505672,0.479752,0.4752,0,0,0,0.391344,0,0.391344,0,0,0,0,0,0,0,0,,,,,,,
313,1,-0.85193,150.872,-0.692665,33.1133,0.317017,0.3252,34,-0.36639,146.262,0.135136,-25.0491,144.811,1.45097,151.047,-0.17551,0.479218,0.4748,0,0,0,0.391344,0,0.391344,0,0,0,0,0,0,0,0,,,,,,,
314,2,-0.854909,150.679,-0.438299,20.5191,0.317245,0.3256,32,-0.36639,146.194,0.0183053,-34.2579,144.827,1.36707,151.034,-0.354791,0.478989,0.4744,0,0,0,0.391344,0,0.391344,0,0,0,0,0,0,0,0,,,,,,,
315,0,-0.869803,151.001,-0.235168,4.60117,0.31778,0.326,32,-0.369368,146.286,-0.0748785,-30.8234,144.918,1.36725,151.001,5.54E-06,0.477692,0.474,0,1439,0,0.391344,0,0.391344,0,0,0,0,0,0,0,0,,,,,,,
316,-3,-0.863846,151.478,-0.268038,3.03044,0.318237,0.3264,34,-0.372347,146.316,-0.153195,-20.1135,144.865,1.45109,150.974,0.503912,0.478455,0.4736,0,0,0,0.391344,0,0.391344,0,0,0,0,0,0,0,0,,,,,,,
317,-9,-0.881718,152.383,-0.349354,16.2123,0.318619,0.3268,36,-0.378305,146.416,-0.24425,-8.57443,144.881,1.5349,150.951,1.43171,0.478226,0.4732,0,0,0,0.391344,0,0.391344,0,0,0,0,0,0,0,0,,,,,,,
318,-13,-0.842994,152.945,-0.229197,36.4029,0.318771,0.3272,44,-0.378305,146.841,-0.315972,2.89482,144.972,1.86864,150.942,2.00318,0.476929,0.4728,0,0,0,0.391344,0,0.391344,0,0,0,0,0,0,0,0,,,,,,,
319,-5,-0.875761,151.732,0.0614891,40.3957,0.319305,0.3276,58,-0.372347,147.402,-0.260383,16.9776,144.956,2.44595,150.91,0.822436,0.477158,0.4724,0,0,0,0.403957,0,0.403957,0,0,0,0,0,0,0,0,,,,,,,
320,8,-0.893633,149.361,-0.135028,2.72984,0.319763,0.328,63,-0.36639,147.638,-0.04729,30.173,144.988,2.65044,150.882,-1.52132,0.4767,0.472,0,0,0,0.403957,0,0.403957,0,0,0,0,0,0,0,0,,,,,,,
321,9,-0.881718,149.137,-0.559278,-55.0236,0.319916,0.3284,57,-0.363411,147.447,0.193384,33.1325,145.042,2.40537,150.873,-1.73571,0.475937,0.4716,0,0,0,0.403957,0,0.403957,0,0,0,0,0,0,0,0,,,,,,,
