Count,OriginalData,MovingAverage
364,20.2928,-53.3329
365,-19.3384,-50.7366
366,-30.6875,-22.7056
367,78.8913,-3.19885
368,122.746,-6.88783
369,-56.3576,-17.2539
370,-197.882,-11.5687
371,-157.58,11.1381
372,-122.33,30.8158
373,-171.084,39.182
374,46.2558,46.1785
375,260.972,36.1614
376,164.38,12.3693
377,42.0015,-15.5322
378,19.0851,-26.7559
379,0.494553,-21.5152
380,29.1862,-11.5493
381,39.1964,-12.1804
382,-38.6671,-15.1399
383,-101.119,-8.2529
384,-53.9161,4.98325
385,23.0512,12.5318
386,-114.635,10.1769
387,-70.2355,21.7399
388,71.4921,27.5636
389,100.154,19.4582
390,22.8752,8.57796
391,9.60167,4.03689
392,30.2024,1.09432
393,31.2425,2.10974
394,21.5696,11.5376
395,-0.498064,16.0761
396,0.995117,10.7631
397,-11.9985,-1.11133
398,-9.56235,-10.3066
399,-8.64796,-13.761
400,-22.5355,-9.63825
401,-19.824,-2.0061
402,40.3566,1.91019
403,125.521,-3.01254
404,66.9542,-9.54734
405,-53.6278,-1.13946
406,-117.749,10.4165
407,-103.951,14.2759
408,-44.1065,12.1552
409,32.5795,7.5321
410,53.786,-2.14503
411,19.3389,-12.0123
412,-8.87068,-17.4146
413,60.173,-10.8389
414,151.033,0.0424377
415,61.9316,-5.29365
416,-79.1549,-11.4366
417,-125.158,1.82206
418,-90.3374,25.8395
419,-64.1918,39.8953
420,-44.8871,39.576
421,-34.6842,31.5648
422,56.8872,23.5079
423,168.986,8.62102
424,97.6721,-15.7469
425,0.502016,-19.0414
426,53.4318,-1.99209
427,115.016,0.932871
428,50.2209,-15.3027
429,-67.3851,-22.9775
430,-124.999,-17.1844
431,-115.253,-11.5316
432,-91.9815,-3.15903
433,-74.6935,16.7708
434,64.7275,39.728
435,170.995,39.8698
436,82.6814,21.3584
437,-47.3401,6.79705
438,-26.5263,3.73273
439,-9.45485,-3.94633
440,-68.4702,-13.0846
441,-31.5278,-9.26971
442,107.317,-0.936718
443,154.878,-0.861218
444,66.146,-12.6454
445,-14.1194,-22.1168
446,-62.9319,-21.6517
447,-77.9832,-13.3718
448,-103.317,0.823265
449,-100.838,15.8075
450,-30.3208,26.5674
451,51.8021,27.0023
452,108.072,13.4241
453,37.0366,-4.97559
454,-28.5688,-8.57942
455,-9.46764,-1.00411
456,19.8669,-4.7844
457,63.9673,-15.7512
458,46.5256,-22.2469
459,6.76037,-17.994
460,-25.9711,-16.6257
461,-83.9804,-22.885
462,-75.9247,-23.0693
463,0.998278,-10.045
464,47.1843,1.09709
465,-47.2706,1.76765
466,-89.8011,12.1176
467,-0.989864,26.7578
468,89.0547,28.8723
469,20.4433,20.6095
470,-88.5637,16.7955
471,-85.8238,25.4496
472,54.3187,37.1418
473,112.419,43.1925
474,53.8899,42.915
475,56.2291,34.9362
476,56.6007,13.4962
477,20.155,3.2932
478,6.427,13.8071
479,-17.6967,23.8414
480,-2.02323,27.0636
481,31.0981,20.9769
482,114.826,12.4413
483,109.644,3.12013
484,-25.8975,2.09979
485,-158.171,9.48767
486,-45.4297,20.1953
487,125.294,12.9621
488,106.77,-5.45267
489,14.5253,-11.0355
490,-62.8901,-7.98919
491,-54.2576,-6.15265
492,21.6139,-5.91938
493,99.4406,-9.79104
494,47.9813,-21.0071
495,-51.0945,-25.8559
496,-117.762,-22.388
497,-58.8536,-14.8088
498,50.9414,-12.3952
499,44.9887,-16.6042
500,-44.5247,-20.2219
501,-51.9249,-15.8704
502,-17.1027,-11.5594
503,-12.7205,-13.4253
504,-0.506202,-12.4049
505,-16.4157,-6.10027
506,-41.9696,0.840072
507,-34.7182,7.76001
508,8.85172,11.9121
509,8.81197,6.67686
510,-1.00965,-0.249147
511,-8.81508,-4.50201
512,-35.762,-7.26863
513,-2.51663,-3.64218
514,62.5405,3.88069
515,52.9877,9.49724
516,27.2298,11.4644
517,6.80259,1.47272
518,-43.5006,-13.9437
519,-60.4481,-10.4958
520,-43.5383,6.13855
521,-36.4813,17.8848
522,0.502554,20.6645
523,72.7121,19.0678
524,118.706,10.9686
525,72.659,1.67445
526,-72.6867,0.851114
527,-147.362,8.80973
528,-9.02086,12.9944
529,105.895,-1.60868
530,73.9238,-16.8789
531,-8.68355,-12.4276
532,-15.4647,0.334274
533,-8.28044,5.78437
534,25.765,2.70462
535,64.4256,-2.49882
536,6.8995,-4.02108
537,-105.515,4.03926
538,-155.052,16.9441
539,-46.8072,27.8689
540,118.437,22.1493
541,118.935,2.7049
542,39.0363,-12.7768
543,-39.078,-21.0312
544,-26.2694,-20.8754
545,49.203,-17.1283
546,87.5029,-17.7723
547,23.5332,-20.194
548,-45.8039,-14.1519
549,-104.003,-3.95858
550,-76.0071,2.51406
551,-35.8821,3.33072
552,-43.5078,6.1724
553,-37.5198,13.8919
554,11.2014,20.2311
555,42.7634,19.8786
556,63.2857,13.0674
557,83.9541,2.60275
558,56.1294,-6.59731
559,-39.2766,-8.93217
560,-67.8405,0.717495
561,-7.46534,12.2717
562,33.6869,16.1602
563,25.8723,15.9389
564,7.6767,9.42524
565,-25.3484,-2.79763
566,-41.3611,-5.31358
567,-8.04642,6.40708
568,32.7808,16.1258
569,57.22,16.6145
570,47.702,10.9943
571,31.4195,5.40372
572,31.4735,-2.46312
573,-39.2642,-13.6295
574,-114.552,-17.0666
575,-50.5079,-5.86433
576,75.8456,5.14911
577,89.141,-2.48615
578,37.6675,-31.5578
579,1.01756,-31.6403
580,-8.2033,-20.1038
581,-47.249,-12.7259
582,-80.1905,-3.13789
583,-73.6349,10.481
584,-2.52938,15.4885
585,59.6265,1.81829
586,-0.506948,-16.4719
587,-201.576,-18.3066
588,36.8431,1.90123
589,116.382,-3.68523
590,65.5758,-7.13599
591,48.6314,1.36093
592,55.9989,12.4692
593,-23.5599,16.3822
594,-139.232,18.7382
595,-123.275,22.9947
596,-18.8543,27.6451
597,0.50226,28.8987
598,-19.0215,28.165
599,81.8744,22.7246
600,150.545,5.31914
601,159.714,-13.2828
602,95.1295,-24.8137
603,0,-25.2205
604,-96.6678,-16.4069
605,-76.7701,-2.92982
606,-6.31873,4.69629
607,-6.83526,-0.934761
608,-73.4249,-8.25838
609,-92.1803,-1.63775
610,-35.4749,13.0304
611,44.405,20.4976
612,91.0617,17.5654
613,88.1366,5.30743
614,38.1027,-12.4766
615,-0.509046,-23.7686
616,-62.6292,-22.0932
617,-80.0714,-10.7031
618,-7.21869,1.42577
619,54.5017,2.24892
620,39.1963,-11.5549
621,15.0833,-25.8819
622,-31.518,-29.2668
623,-89.7037,-18.1044
624,-74.8174,-0.484883
625,16.2455,11.1667
626,51.2718,6.2413
627,41.2169,-5.30804
628,1.01276,-9.27795
629,-83.5366,0.109516
630,-104.074,18.4374
631,-18.7653,35.7956
632,80.1063,38.1809
633,86.4912,18.8944
634,41.6984,-4.38815
635,-33.0085,-14.5907
636,-64.2216,-13.6108
637,1.51787,-9.75451
638,94.8874,-7.95725
639,99.7425,-11.0291
640,69.5082,-17.6797
641,5.08728,-27.2036
642,-112.759,-32.2266
643,-146.334,-21.0514
644,-60.3268,-7.62839
645,-23.2096,-1.49507
646,-25.659,-28.5126
647,19.4905,-36.2038
648,64.1688,-26.1555
649,33.2366,-20.2778
650,-25.7313,-30.1358
651,-45.1419,-43.8746
652,-1.00749,-42.051
653,-12.1037,-32.9654
654,1.00643,-30.9969
655,-293.385,-31.1467
656,-102.571,11.5711
657,119.974,35.8895
658,122.945,31.0936
659,-65.3426,21.3017
660,-163.12,22.7324
661,-26.9058,21.0238
662,89.8489,10.2384
663,7.58078,4.36623
664,-0.490951,8.71786
665,133.793,6.99331
666,140.613,-9.73869
667,72.0145,-32.5139
668,25.0266,-46.6653
669,-51.0364,-44.5311
670,-180.206,-28.3957
671,-134.759,-5.15548
672,31.1267,3.05515
673,51.0972,-12.2438
674,-17.7365,-18.569
675,-33.527,-6.56602
676,-87.1388,0.92494
677,-69.4996,5.40945
678,46.3684,7.96246
679,110.318,7.80068
680,52.1958,7.11618
681,-52.6527,11.8275
682,-121.863,22.8014
683,-12.1543,31.2267
684,102.293,26.7118
685,41.3826,20.2275
686,-42.2937,18.8126
687,-43.9695,8.43263
688,44.7506,-6.91692
689,103.473,-13.8224
690,99.3092,-17.2028
691,57.0857,-27.085
692,-37.6092,-36.3551
693,-57.3038,-32.3521
694,37.4505,-28.0868
695,27.2328,-30.4142
696,-146.093,-29.6741
697,-197.465,-9.67101
698,-24.3045,13.4195
699,69.6697,15.8992
700,0.486366,6.87067
701,-35.615,5.53451
702,2.42143,9.04694
703,-14.651,4.45299
704,14.1758,4.5877
705,34.634,9.99043
706,53.9381,17.1618
707,33.4406,20.5312
708,0.491673,27.3158
709,-20.6153,38.5173
710,-12.8752,44.784
711,-0.490703,39.3106
712,-43.5181,27.9018
713,-13.3039,29.6446
714,68.2031,31.5965
715,106.348,18.0781
716,87.6321,-2.12984
717,101.286,-6.92058
718,112.507,-7.42567
719,42.0512,-16.8225
720,-67.6085,-30.7296
721,-114.579,-36.3235
722,-26.0898,-31.3376
723,6.21533,-23.2044
724,-66.9815,-18.586
725,-95.7313,-13.8797
726,39.7248,-7.65481
727,96.2351,-5.29994
728,18.5382,-1.03205
729,-97.0198,7.32593
730,-123.547,16.0865
731,-64.7202,22.0313
732,55.2419,22.7879
733,52.3999,18.1211
734,-19.9185,15.9719
735,-33.4825,14.929
736,63.2735,12.4898
737,138.914,9.20571
738,102.118,7.37672
739,-9.41405,4.18639
740,-64.0986,-1.09121
741,-57.1547,-1.9785
742,8.5735,2.74584
743,30.9084,1.04198
744,-30.3475,-7.79548
745,-57.8744,-4.76074
746,30.4325,5.00551
747,120.624,-0.0699837
748,70.2148,-18.8525
749,-62.1901,-26.1214
750,-72.9715,-12.9942
751,-9.9113,0.19066
752,-8.46505,3.72201
753,-57.4663,6.40384
754,0,5.78623
755,39.788,-8.31237
756,-20.3224,-19.4838
757,-67.2013,-5.9482
758,-2.47444,18.898
759,69.0824,28.8819
760,58.877,22.573
761,25.4022,12.4839
762,18.3532,0.965218
763,-63.6424,-16.2603
764,-140.986,-20.4688
765,-71.9267,-4.12013
766,115.034,4.08944
767,181.261,-12.8741
768,97.3643,-33.0551
769,5.99349,-31.7771
770,-42.0139,-24.5605
771,-89.7848,-15.8165
772,-153.902,-1.13577
773,-105.727,15.09
774,22.5003,25.2088
775,10.169,33.2065
776,-54.6019,40.5685
777,-20.5482,48.7611
778,110.144,55.3993
779,78.1592,50.1919
780,45.4262,47.2565
781,57.0227,47.9015
782,8.35532,47.9377
783,-4.5385,52.3883
784,102.477,52.4857
785,83.7887,39.5226
786,27.3247,25.2695
787,45.8338,19.1257
788,58.07,7.52311
789,48.8054,-6.04518
790,51.8762,-13.446
791,57.3844,-12.7495
792,52.8609,-6.31104
793,-3.56445,-3.56468
794,-27.1539,-2.44355
795,-58.742,-5.45535
796,-34.1136,-6.63269
797,-70.1918,-9.25369
798,-77.6129,-8.57472
799,-25.2025,-2.9903
800,58.8408,2.66565
801,121.769,-4.12342
802,80.3246,-22.9669
803,7.64679,-31.832
804,-57.2719,-23.5432
805,-70.5154,-17.9684
806,-60.3236,-23.504
807,-63.4021,-25.6871
808,-21.7687,-16.5394
809,31.357,-13.5867
810,-9.04988,-17.6495
811,-66.6654,-11.6417
812,-8.32654,2.39536
813,90.5345,8.07809
814,-1.5241,-0.975361
815,-125.871,-4.85911
816,-82.1549,5.79076
817,28.0746,18.9461
818,7.75825,24.91
819,-9.27047,31.6059
820,51.0278,32.3295
821,73.7055,18.043
822,48.5007,-1.48967
823,0,-11.2382
824,-40.3616,-10.7482
825,-19.3723,-8.99959
826,49.3988,-10.8688
827,87.7131,-14.6376
828,74.7174,-20.831
829,-2.034,-27.654
830,-91.8378,-29.8551
831,-121.621,-20.5195
832,-48.9848,-0.680278
833,4.90025,14.7987
834,-22.8756,17.6182
835,-38.0641,15.2832
836,11.711,12.7712
837,25.7789,11.7524
838,6.4867,7.48636
839,-24.0449,-3.08898
840,1.51866,-10.5987
841,76.7711,-7.0025
842,105.805,-1.57771
843,33.095,-7.19983
844,-46.225,-23.9028
845,-63.184,-40.8568
846,1.52212,-40.8364
847,-16.8811,-26.8531
848,-99.2667,-10.7112
849,-99.1417,5.1229
850,37.4803,10.7057
851,131.019,0.88586
852,49.5838,-14.9299
853,-133.935,-17.376
854,-215.765,2.24204
855,-62.98,28.934
856,141.355,39.3574
857,144.538,32.3831
858,59.0746,22.633
859,-43.3135,12.9275
860,-60.7183,10.0284
861,-27.1383,16.7659
862,25.1229,24.4169
863,62.245,20.8531
864,51.1545,12.2702
865,41.2537,6.4448
866,71.6124,0.587544
867,47.0372,-10.6186
868,-37.9808,-12.2533
869,-72.3046,5.76285
870,6.65724,23.3797
871,49.3719,24.9238
872,-10.5159,20.0378
873,-23.5836,19.4438
874,-7.09949,17.5158
875,-17.3189,11.5177
876,-40.449,5.51316
877,30.6898,2.2555
878,142.181,-4.04931
879,103.864,-14.9843
880,22.0987,-19.5708
881,0.510959,-17.8656
882,-16.4556,-16.2496
883,-42.8633,-13.9792
884,-67.0802,-11.835
885,-77.3648,-11.7187
886,-73.0256,-8.91765
887,-32.3583,-0.629785
888,32.8316,1.57197
889,57.9981,-8.44848
890,39.1512,-23.0343
891,16.6713,-28.8845
892,6.24847,-23.134
893,-21.4214,-19.5443
894,-65.9174,-18.2664
895,-49.3545,-6.42131
896,9.85307,12.104
897,-10.3407,21.2448
898,-67.3729,22.1772
899,-87.8599,22.1524
900,-19.3506,22.9106
901,74.176,19.1929
902,42.1452,11.6739
903,-8.64204,20.9075
904,52.5333,26.191
905,135.899,16.2084
906,101.261,-9.14354
907,-1.01717,-24.4579
908,-67.6206,-22.6338
909,-80.2784,-15.1903
910,-56.5274,-9.3553
911,-1.01393,-2.85939
912,134.481,2.20097
913,44.1935,-4.04527
914,-47.2934,-1.51481
915,-117.62,7.8193
916,-51.8821,16.5407
917,17.2236,14.9869
918,6.81458,9.12288
919,-21.9288,7.74764
920,8.43168,7.54296
921,49.5896,1.78742
922,72.0186,-3.80194
923,69.4981,-6.22087
924,46.0477,-6.67693
925,-30.406,-12.1707
926,-67.4196,-17.7506
927,-41.4171,-15.342
928,-6.93779,0.339507
929,-23.9756,12.5984
930,-49.1237,11.3117
931,-6.30395,3.55539
932,47.8292,0.0593101
933,64.9375,-3.84244
934,-8.8896,-11.8042
935,-86.205,-13.3474
936,-43.334,-5.42661
937,115.398,2.38616
938,115.651,-1.4896
939,-36.8423,-6.619
940,-126.687,-0.508032
941,-41.2647,10.259
942,8.81175,11.3027
943,-14.6805,6.98544
944,-24.321,3.52985
945,-6.99739,5.23841
946,34.7937,9.5215
947,76.6404,9.6081
948,64.357,0.885592
949,24.2674,-5.94587
950,-19.0171,-8.97908
951,-30.8274,-7.78673
952,-34.3607,-5.26461
953,-49.2364,-1.93
954,-7.23538,-0.678794
955,35.8335,-7.78333
956,35.6597,-16.4206
957,-10.5847,-20.9394
958,-3.95762,-21.6477
959,-6.06465,-23.6095
960,-7.09366,-20.339
961,-5.6062,-9.91204
962,-1.01463,-2.68173
963,-36.7243,-6.8887
964,-78.2807,-16.5241
965,-50.5391,-19.9624
966,-9.5284,-19.2525
967,-17.6678,-18.2499
968,-23.576,-9.55295
969,26.6406,-0.00968628
970,97.1761,-3.65093
971,66.6969,-23.0284
972,-43.0843,-36.8981
973,-133.078,-30.5831
974,-112.664,-20.4655
975,-43.44,-28.1676
976,0.497231,-47.7862
977,69.302,-53.9121
978,71.8566,-46.3948
979,-9.77187,-37.3422
980,-96.5981,-28.239
981,-72.001,-18.7258
982,20.0666,-6.21227
983,-31.9027,11.6704
984,-189.685,33.6002
985,-239.626,53.9919
986,-60.7611,67.7868
987,144.475,66.6056
988,162.382,54.8898
989,81.2601,42.9422
990,-1.46575,38.2626
991,53.1341,36.6657
992,198.893,17.7577
993,187.396,-22.2499
994,14.2313,-50.2597
995,-101.677,-41.4809
996,-72.5732,-20.2259
997,27.317,-9.85203
998,42.9064,-14.5039
999,34.4639,-18.7449
1000,-17.4346,-17.4226
1001,-135.946,-10.9554
1002,-201.183,2.73951
1003,-92.7017,19.9364
1004,102.019,29.1064
1005,110.873,21.7808
1006,31.1657,10.7938
1007,-19.2018,-0.0661072
1008,0.496942,-6.17292
1009,47.6865,-5.29467
1010,47.2372,1.87218
1011,1.00325,11.7055
1012,-29.2143,25.0652
1013,-1.0015,31.0954
1014,28.7629,20.554
1015,1.00334,2.72907
1016,-77.4336,-6.74075
1017,-80.2699,-8.35853
1018,9.27944,-10.8418
1019,119.355,-18.6841
1020,145.57,-22.5529
1021,134.601,-15.6261
1022,31.0874,-7.60826
1023,-106.416,-3.33534
1024,-149.486,4.04207
1025,-93.6949,8.83337
1026,-93.6114,-0.141641
1027,-105.103,-8.3347
1028,-69.1433,1.17194
1029,80.6676,14.4907
1030,214.838,11.6503
1031,214.779,-3.90436
1032,73.8166,-25.482
1033,-32.6419,-27.1558
1034,-101.573,-23.7915
1035,-183.445,-9.08541
1036,-175.542,17.3771
1037,-10.0366,36.6723
1038,64.0442,30.6087
1039,52.2634,18.7558
1040,59.2917,17.1061
1041,-0.997859,17.5468
1042,57.0796,16.8148
1043,1.00035,11.0564
1044,45.4881,14.4568
1045,81.1797,3.74257
1046,17.4103,-17.5105
1047,-70.672,-25.0435
1048,-54.4851,-15.1208
1049,35.7665,-9.72196
1050,63.6984,-16.3483
1051,-8.31747,-17.6955
1052,-0.50436,-8.10012
1053,35.004,-6.25472
1054,-61.6543,-14.4491
1055,-131.351,-19.0068
1056,-57.9192,-16.1467
1057,28.5549,-12.8864
1058,-0.497105,-13.3552
1059,-30.4971,-11.2035
1060,50.2264,-4.08913
1061,87.6366,-1.86443
1062,17.9496,-3.03212
1063,-46.9393,-0.924669
1064,-107.232,0.842861
1065,-102.75,9.66915
1066,-25.3158,24.756
1067,23.8664,29.0767
1068,21.0204,16.3356
1069,40.6464,-0.0615814
1070,72.4734,-9.62353
1071,75.9597,-8.19985
1072,39.0241,-9.64938
1073,-29.264,-14.5095
1074,-18.9691,-13.8124
1075,48.1182,-14.8267
1076,17.8915,-27.0836
1077,-103.545,-37.8943
1078,-142.951,-27.6364
1079,-54.9731,-0.0893066
1080,86.7102,19.8114
1081,61.4644,9.13333
1082,-9.57749,-10.3395
1083,-22.2929,-13.9055
1084,-29.1114,-3.15227
1085,-74.4508,9.08474
1086,-90.2158,22.3787
1087,-0.966185,28.5265
1088,132.52,21.7604
1089,144.034,7.30344
1090,-20.0705,-2.92534
1091,-133.264,0.0195909
1092,-45.2373,8.3943
