Count,OriginalData,ExponentialMovingAverage
1080,86.710197,24.428019
1081,61.464401,6.808333
1082,-9.577490,-8.237999
1083,-22.292900,-18.115490
1084,-29.111401,-29.623924
1085,-74.450798,-30.312569
1086,-90.215797,-10.268968
1087,-0.966185,0.118918
1088,132.520004,3.717188
1089,144.033997,10.170730
1090,-20.070499,0.827671
1091,-133.264008,3.427006
1092,-45.237301,-6.068875
1093,85.239304,3.530993
1094,93.258698,11.878773
1095,58.489101,5.078680
1096,-28.738600,-8.164953
1097,-68.626503,-8.345917
1098,-12.049800,3.719799
1099,41.746201,8.990193
1100,9.378820,-0.738254
1101,-49.516899,-1.594034
1102,-116.853996,-1.309780
1103,-139.942993,-19.824165
1104,48.579700,-26.571569
1105,0.483172,-15.575336
1106,359.963989,10.851572
1107,54.950401,8.650226
1108,-17.416599,3.569021
1109,-55.591000,12.170847
1110,-35.709202,15.354765
1111,8.025980,5.638769
1112,-9.975100,-3.752956
1113,0.502472,-11.743632
1114,87.091797,-7.261322
1115,119.138000,8.172300
1116,-15.463600,13.899714
1117,-143.802002,7.330273
1118,-85.057602,6.362601
1119,75.382202,13.375416
1120,117.505997,17.930666
1121,59.424500,14.560517
1122,-24.950100,3.771757
1123,-67.596298,2.365900
1124,-84.527199,8.035186
1125,-104.955002,-0.485450
1126,-136.251999,-22.239885
1127,-78.320099,-29.770716
1128,77.627098,-13.655693
1129,156.455002,12.184951
1130,96.114899,12.060580
1131,-20.147699,1.185602
1132,-56.279400,-2.788313
1133,-69.164803,-6.313851
1134,-63.284801,-14.682387
1135,-0.492572,-16.258913
1136,73.508698,-0.663217
1137,67.944000,20.087830
1138,9.637870,21.235870
1139,-87.978897,-5.250271
1140,-95.044998,-24.086626
1141,85.268204,-7.888255
1142,145.953003,15.798115
1143,46.537300,18.088591
1144,-75.730904,9.705095
1145,-65.363701,-5.040616
1146,6.375960,-9.989707
1147,59.505299,0.390368
1148,55.364799,9.824782
1149,27.295000,6.130609
1150,-64.898499,-4.623389
1151,-166.044998,-20.064301
1152,-167.807007,-28.982052
1153,1.927150,-2.262965
1154,112.083000,-4.286229
1155,93.941200,48.203300
1156,0.992529,5.083797
1157,-74.469101,-7.827123
1158,-21.033800,-13.509995
1159,53.246101,-8.202119
1160,61.010502,0.429437
1161,-0.496163,-2.042392
1162,-38.702499,-2.062438
1163,-64.737602,7.195181
1164,-65.603401,8.676157
1165,-22.340599,-10.751673
1166,109.890999,-23.384674
1167,170.850006,-7.819553
1168,136.815994,19.559805
1169,77.661201,27.537605
1170,-11.393700,18.152508
1171,-93.589897,2.354638
1172,-121.177002,-8.259733
1173,-97.481201,-14.049353
1174,-83.252098,-19.527048
1175,-24.657101,-23.962688
1176,87.185600,-11.765793
1177,82.019897,13.011605
1178,-10.298300,22.762852
1179,-82.326401,10.477731
1180,-117.269997,-10.262221
1181,-155.404007,-20.842644
1182,-27.242800,-22.837017
1183,111.936996,-16.756203
1184,133.931000,-2.351162
1185,45.374901,9.532760
1186,-33.707600,7.084163
1187,-43.459000,-2.786696
1188,13.374500,-15.360393
1189,62.849701,-13.249369
1190,81.111099,14.847273
1191,69.133797,25.186750
1192,0.000000,10.748178
1193,-67.425201,-8.860233
1194,-30.966101,-8.324454
1195,38.318802,3.211011
