Count,OriginalData,MovingAverage
83,98.8366,-1.12696
84,27.9953,-4.35551
85,-107.561,-7.02192
86,-102.878,-7.19162
87,19.5043,-4.55388
88,115.819,0.0368729
89,75.6429,2.53721
90,-19.4404,-0.017619
91,-86.1335,-2.25236
92,-63.7051,-1.76805
93,-9.05984,3.99785
94,49.521,8.62135
95,99.3376,7.2512
96,20.0554,1.25415
97,-139.373,-3.9766
98,-232.837,-6.2464
99,-160.78,-2.62687
100,2.77522,6.46957
101,205.723,12.336
102,267.725,6.17303
103,103.937,-4.86312
104,-164.821,-8.31127
105,-231.152,1.28457
106,-0.481395,12.2322
107,136.74,12.5083
108,82.9832,6.4283
109,11.2303,3.32673
110,-0.496246,3.60671
111,-19.563,4.23637
112,-13.3533,4.55739
113,1.98024,5.93903
114,-51.9971,7.40002
115,-112.652,10.063
116,-23.7458,13.5039
117,157.227,11.2675
118,190.829,-0.373704
119,-1.00196,-12.818
120,-86.4826,-13.1645
121,-71.6042,-6.0619
122,109.272,2.04651
123,129.645,1.54765
124,8.4167,-0.893157
125,-80.5741,1.19725
126,-136.867,4.71425
127,-207.467,6.37758
128,-124.251,7.88484
129,112.113,8.24104
130,178.769,4.48752
131,20.8332,-0.692299
132,-63.3596,-3.21165
133,0.492589,-2.99683
134,123.054,-2.99704
135,97.2761,-5.99413
136,7.80354,-8.73203
137,-45.6611,-7.63214
138,-10.0638,-4.74126
139,19.6297,0.134797
140,18.3937,5.31777
141,-9.93256,8.54208
142,28.0959,9.43926
143,45.8099,7.44898
144,27.8922,5.41364
145,-9.42401,5.24983
146,-90.8387,7.41384
147,-192.009,9.50576
148,-182.501,13.6753
149,-11.3973,18.1442
150,126.597,18.3016
151,171.648,14.7633
152,94.3062,11.416
153,56.4207,12.6225
154,71.1289,13.9039
155,24.936,11.6358
156,-86.9672,7.99607
157,-162.249,8.11454
158,-113.565,13.866
159,-0.492862,20.8605
160,23.3745,22.543
161,-54.7473,21.7978
162,-56.9151,13.6437
163,0.486224,15.9065
164,33.1414,18.8044
165,15.1393,18.4827
166,40.8001,15.9196
167,41.0652,10.9333
168,136.218,6.88541
169,175.119,1.45165
170,115.123,-4.45272
171,16.9828,-7.65464
172,-31.6127,-5.84766
173,-15.2501,-0.255869
174,22.9779,4.2294
175,55.4963,5.18608
176,-28.081,3.10242
177,-66.9244,1.98022
178,-48.4333,1.5845
179,-6.67504,2.99648
180,20.45,4.56768
181,71.2284,4.57845
182,130.501,1.73062
183,94.8606,-2.35511
184,3.08683,-4.28313
185,-84.2556,-3.5314
186,-83.413,-0.722883
187,10.2948,1.478
188,96.2705,-0.17932
189,49.9819,-4.6232
190,1.01858,-7.14677
191,-299.372,-7.18072
192,10.9694,3.30339
193,87.425,3.25687
194,23.4908,-0.481801
195,-61.7551,-2.89466
196,-108.788,-3.06868
197,-80.3723,-1.75363
198,-26.7948,-1.29087
199,-2.01215,-0.431077
200,19.0655,1.2617
201,71.1922,2.1277
202,136.141,2.87626
203,119.308,3.98989
204,51.6782,4.69519
205,-7.01335,4.41185
206,-61.747,2.70674
207,-78.796,0.0151723
208,-6.07387,-1.34716
209,40.4609,-2.60263
210,20.7732,-4.50055
211,-14.2067,-6.36154
212,7.92931,-5.25967
213,37.0198,-3.90759
214,25.6387,-5.38791
215,0,-7.39335
216,-17.3865,-4.08723
217,-39.4248,1.72435
218,-37.0459,3.03851
219,-25.7251,-0.374023
220,0,-2.20396
221,15.1512,-2.30486
222,9.57383,-4.15227
223,-24.7351,-6.86089
224,-48.8949,-6.65539
225,-66.9759,-5.63413
226,-69.3364,-3.31806
227,-66.4896,1.33936
228,-1.00091,6.2176
229,48.7712,8.721
230,45.0456,8.90352
231,93.6488,5.51191
232,169.55,-2.60322
233,140.467,-11.3314
234,43.178,-14.156
235,-58.1667,-11.5335
236,-142.494,-6.26516
237,-119.666,-0.411817
238,-43.7379,2.37779
239,-16.4766,1.64053
240,-35.0565,1.31336
241,18.8492,3.61162
242,48.4919,4.76784
243,-7.39004,2.1501
244,-34.5243,0.0535543
245,99.1835,1.17059
246,156.961,-0.216723
247,0,-5.72686
248,-139.422,-9.04767
249,-80.6233,-9.0406
250,-3.02679,-9.60671
251,-40.2711,-10.9332
252,-71.6848,-10.3353
253,-18.5701,-7.96228
254,-18.2572,-7.8511
255,2.50614,-8.32112
256,70.3863,-8.85799
257,79.8577,-7.95177
258,74.101,-8.34675
259,54.2468,-14.7216
260,-56.7028,-24.2953
261,-149.805,-25.2205
262,-92.2945,-14.695
263,55.7266,-5.773
264,121.855,-3.97215
265,99.8828,-5.87454
266,33.1065,-8.58441
267,-35.9779,-10.9832
268,-65.8555,-12.7773
269,-26.2919,-14.3524
270,33.8915,-17.7166
271,53.5356,-20.3887
272,-30.0402,-18.6775
273,-70.2864,-11.6772
274,-1.01332,-6.05523
275,57.5642,-7.33811
276,-8.34303,-11.8363
277,-99.6244,-11.9128
278,-139.21,-7.2517
279,-97.6065,-1.01912
280,-42.8227,3.82922
281,-22.3339,7.06008
282,-0.493304,10.1307
283,-15.2345,11.5898
284,-32.3578,11.246
285,-13.6,10.2504
286,97.5729,9.84139
287,68.0083,6.27059
288,-117.146,2.45189
289,-232.964,3.79535
290,-84.4561,9.17284
291,165.96,11.6945
292,175.364,6.113
293,109.752,4.96083
294,64.7834,0.619044
295,18.5866,-2.47115
296,-38.8565,-2.44487
297,-89.8012,0.772544
298,-113.109,4.33115
299,-127.217,6.87094
300,-46.272,8.8487
301,104.872,8.72122
302,179.968,6.5454
303,98.3729,3.16464
304,-39.4999,0.508093
305,-77.3809,0.575537
306,-10.6377,1.54846
307,40.2079,1.21164
308,47.7673,0.250693
309,47.8438,-1.40793
310,54.1031,-6.0471
311,69.7838,-11.8928
312,43.2807,-16.9507
313,-25.5493,-19.2283
314,-62.2243,-20.0966
315,-25.871,-21.5607
316,-9.55137,-21.6778
317,-46.5524,-17.6765
318,-76.8425,-13.9832
319,-71.6391,-10.1736
320,-8.80606,-5.80177
321,-1.48536,-2.5453
322,140.799,1.68651
323,-20.5016,0.821678
324,-27.9225,0.865081
325,19.3751,-0.424665
326,57.6659,-0.0675653
327,16.957,0.479408
328,-36.9154,-1.33562
329,-67.8841,-4.66234
330,-50.0965,-3.80007
331,39.5974,0.304131
332,78.5453,0.288803
333,18.6765,-2.96842
334,-37.4766,-3.95583
335,-48.1931,-2.03019
336,-20.7424,-1.06836
337,11.3795,-1.39986
338,-1.99135,0.850529
339,-91.3315,5.00844
340,-121.268,6.17424
341,-81.9534,3.62044
342,-25.0463,1.09955
343,-51.5997,-2.14324
344,-106.147,-6.12605
345,-29.3842,-1.04596
346,110.489,8.63258
347,64.2472,10.429
348,37.4444,9.68743
349,59.5157,9.07545
350,88.888,7.10808
351,125.469,5.11802
352,114.854,2.24226
353,-19.1995,-2.87511
354,-66.6149,-5.60575
355,30.0881,-5.18246
356,74.0751,-5.41702
357,-37.4937,-11.7074
358,-136.717,-12.7988
359,-42.0161,-5.85845
360,73.0295,-1.11945
361,39.1375,-2.79126
362,-19.1714,-3.77579
363,-10.9458,-2.12999
364,20.2928,-0.723716
365,-19.3384,-0.681156
366,-30.6875,-0.0531455
367,78.8913,1.00294
368,122.746,-2.02672
369,-56.3576,-6.437
370,-197.882,-4.84668
371,-157.58,0.998207
372,-122.33,5.59007
373,-171.084,11.013
374,46.2558,20.8998
375,260.972,21.5897
376,164.38,11.1031
377,42.0015,1.69878
378,19.0851,-3.1663
379,0.494553,-5.27269
380,29.1862,-4.20319
381,39.1964,-3.3832
382,-38.6671,-4.04511
383,-101.119,-3.0519
384,-53.9161,2.3245
385,23.0512,9.15614
386,-114.635,10.4522
387,-70.2355,11.6348
388,71.4921,9.80407
389,100.154,4.40975
390,22.8752,-1.06844
391,9.60167,-3.32718
392,30.2024,-4.80338
393,31.2425,-3.91388
394,21.5696,0.677565
395,-0.498064,3.21431
396,0.995117,3.24765
397,-11.9985,4.99554
398,-9.56235,9.22936
399,-8.64796,11.2221
400,-22.5355,9.26423
401,-19.824,5.84878
402,40.3566,2.66781
403,125.521,-1.74346
404,66.9542,-8.41728
405,-53.6278,-8.4915
406,-117.749,-1.00407
407,-103.951,5.67694
408,-44.1065,7.56397
409,32.5795,8.14998
410,53.786,6.74883
411,19.3389,2.67363
412,-8.87068,0.978069
413,60.173,4.85099
414,151.033,8.00783
415,61.9316,5.17826
416,-79.1549,2.64323
417,-125.158,3.18399
418,-90.3374,4.75648
419,-64.1918,4.32383
420,-44.8871,3.10229
421,-34.6842,3.58783
422,56.8872,6.47071
423,168.986,8.17687
424,97.6721,3.77856
425,0.502016,-0.429471
426,53.4318,-0.761793
427,115.016,-1.88062
428,50.2209,-3.58225
429,-67.3851,-3.70542
430,-124.999,-1.23391
431,-115.253,2.06702
432,-91.9815,3.10944
433,-74.6935,3.64467
434,64.7275,6.16773
435,170.995,5.58295
436,82.6814,-1.69256
437,-47.3401,-7.44198
438,-26.5263,-5.89697
439,-9.45485,-2.04427
440,-68.4702,-1.04767
441,-31.5278,-1.71745
442,107.317,-3.52732
443,154.878,-5.29393
444,66.146,-6.70923
445,-14.1194,-7.11777
446,-62.9319,-4.77282
447,-77.9832,-0.788395
448,-103.317,2.48288
449,-100.838,6.14101
450,-30.3208,8.91239
451,51.8021,9.85564
452,108.072,9.16551
453,37.0366,9.39064
454,-28.5688,11.8109
455,-9.46764,11.8999
456,19.8669,6.94315
457,63.9673,4.7666
458,46.5256,6.81082
459,6.76037,8.81897
460,-25.9711,9.0778
461,-83.9804,7.84717
462,-75.9247,8.83793
463,0.998278,12.0892
464,47.1843,15.3706
465,-47.2706,15.3972
466,-89.8011,15.2697
467,-0.989864,14.3377
468,89.0547,12.4089
469,20.4433,11.1385
470,-88.5637,11.9566
471,-85.8238,13.4246
472,54.3187,14.5546
473,112.419,12.1739
474,53.8899,8.00254
475,56.2291,6.18934
476,56.6007,3.76784
477,20.155,0.482168
478,6.427,-1.34694
479,-17.6967,-1.26611
480,-2.02323,-0.382493
481,31.0981,-0.348706
482,114.826,-1.67915
483,109.644,-6.69874
484,-25.8975,-10.4374
485,-158.171,-7.4895
486,-45.4297,-0.450876
487,125.294,1.97111
488,106.77,-1.97861
489,14.5253,-6.98763
490,-62.8901,-9.48674
491,-54.2576,-8.84168
492,21.6139,-8.24914
493,99.4406,-8.95285
494,47.9813,-9.8438
495,-51.0945,-7.48631
496,-117.762,-3.36119
497,-58.8536,-1.85868
498,50.9414,-4.80896
499,44.9887,-6.8077
500,-44.5247,-4.77749
501,-51.9249,-0.829211
502,-17.1027,0.612169
503,-12.7205,0.666768
504,-0.506202,0.81477
505,-16.4157,1.69048
506,-41.9696,4.38519
507,-34.7182,6.01416
508,8.85172,3.65426
509,8.81197,-1.80919
510,-1.00965,-3.66317
511,-8.81508,0.318389
512,-35.762,4.57672
513,-2.51663,7.07
514,62.5405,5.85129
515,52.9877,2.89096
516,27.2298,2.7648
517,6.80259,4.77391
518,-43.5006,5.33159
519,-60.4481,5.25482
520,-43.5383,3.80299
521,-36.4813,2.72069
522,0.502554,2.74067
523,72.7121,1.27365
524,118.706,-2.40074
525,72.659,-5.98423
526,-72.6867,-6.98075
527,-147.362,-2.44834
528,-9.02086,5.2622
529,105.895,7.43388
530,73.9238,2.59482
531,-8.68355,-2.13065
532,-15.4647,-2.09005
533,-8.28044,-0.45166
534,25.765,0.686766
535,64.4256,0.0838208
536,6.8995,-2.90865
537,-105.515,-4.51733
538,-155.052,-1.26838
539,-46.8072,4.99272
540,118.437,8.46029
541,118.935,6.10245
542,39.0363,3.18527
543,-39.078,2.93318
544,-26.2694,2.92697
545,49.203,-0.0157814
546,87.5029,-3.33948
547,23.5332,-3.72806
548,-45.8039,-1.54113
549,-104.003,1.24125
550,-76.0071,4.74194
551,-35.8821,7.00206
552,-43.5078,6.62317
553,-37.5198,5.40041
554,11.2014,4.19657
555,42.7634,3.73888
556,63.2857,4.30098
557,83.9541,2.17456
558,56.1294,-7.34311
559,-39.2766,-7.98598
560,-67.8405,-2.79736
561,-7.46534,1.64984
562,33.6869,3.51974
563,25.8723,4.26347
564,7.6767,2.61573
565,-25.3484,-2.28123
566,-41.3611,-5.54545
567,-8.04642,-4.79522
568,32.7808,-4.51026
569,57.22,-6.23701
570,47.702,-5.41519
571,31.4195,-1.98709
572,31.4735,2.28939
573,-39.2642,4.41126
574,-114.552,5.72006
575,-50.5079,6.3162
576,75.8456,5.4408
577,89.141,2.70199
578,37.6675,-0.497224
579,1.01756,-4.2003
580,-8.2033,-7.3069
581,-47.249,-8.21595
582,-80.1905,-5.16082
583,-73.6349,0.547588
584,-2.52938,5.93997
585,59.6265,7.29437
586,-0.506948,5.28986
587,-201.576,3.21911
588,36.8431,7.26927
589,116.382,5.80054
590,65.5758,3.73786
591,48.6314,2.85855
592,55.9989,1.74028
593,-23.5599,-1.17695
594,-139.232,-3.38175
595,-123.275,-1.23459
596,-18.8543,3.41609
597,0.50226,5.75363
598,-19.0215,7.11078
599,81.8744,7.77859
600,150.545,2.26489
601,159.714,-6.22241
602,95.1295,-12.1717
603,0,-12.6725
604,-96.6678,-9.78945
605,-76.7701,-5.17725
606,-6.31873,-3.71852
607,-6.83526,-5.64862
608,-73.4249,-5.37018
609,-92.1803,0.240226
610,-35.4749,6.63765
611,44.405,10.1371
612,91.0617,8.8265
613,88.1366,2.03247
614,38.1027,-5.78321
615,-0.509046,-9.06419
616,-62.6292,-9.82088
617,-80.0714,-8.58854
618,-7.21869,-5.26981
619,54.5017,-2.89023
620,39.1963,-3.59906
621,15.0833,-5.76332
622,-31.518,-7.77082
623,-89.7037,-6.75381
624,-74.8174,-4.16714
625,16.2455,-1.63968
626,51.2718,-11.9607
627,41.2169,-17.0888
628,1.01276,-14.4636
629,-83.5366,-10.3991
630,-104.074,-9.79268
631,-18.7653,-11.7609
632,80.1063,-12.0322
633,86.4912,-11.7075
634,41.6984,-14.3378
635,-33.0085,-15.7441
636,-64.2216,-10.1841
637,1.51787,-3.35626
638,94.8874,-1.00637
639,99.7425,-3.33507
640,69.5082,-8.36103
641,5.08728,-16.6848
642,-112.759,-21.3464
643,-146.334,-16.5502
644,-60.3268,-9.96915
645,-23.2096,-8.54947
646,-25.659,-8.89339
647,19.4905,-10.9427
648,64.1688,-13.909
649,33.2366,-14.5024
650,-25.7313,-11.933
651,-45.1419,-9.33545
652,-1.00749,-9.58581
653,-12.1037,-13.6143
654,1.00643,-13.616
655,-293.385,-10.2398
656,-102.571,0.919128
657,119.974,2.92837
658,122.945,-2.53641
659,-65.3426,-5.14289
660,-163.12,0.484295
661,-26.9058,9.23193
662,89.8489,12.0317
663,7.58078,7.78305
664,-0.490951,5.62023
665,133.793,6.88494
666,140.613,3.33294
667,72.0145,-6.22393
668,25.0266,-15.2066
669,-51.0364,-16.851
670,-180.206,-12.8274
671,-134.759,-6.80433
672,31.1267,-3.49953
673,51.0972,-4.45638
674,-17.7365,-6.64798
675,-33.527,-5.58424
676,-87.1388,-3.31221
677,-69.4996,1.39036
678,46.3684,4.8217
679,110.318,3.29247
680,52.1958,-1.07197
681,-52.6527,-3.241
682,-121.863,-1.50227
683,-12.1543,1.10923
684,102.293,1.07091
685,41.3826,-0.0654249
686,-42.2937,2.10009
687,-43.9695,6.43095
688,44.7506,11.2728
689,103.473,13.5313
690,99.3092,11.484
691,57.0857,5.92003
692,-37.6092,0.197873
693,-57.3038,0.581853
694,37.4505,2.69916
695,27.2328,-0.781909
696,-146.093,-4.88071
697,-197.465,1.31321
698,-24.3045,11.1032
699,69.6697,12.5313
700,0.486366,6.97499
701,-35.615,2.84054
702,2.42143,1.87037
703,-14.651,3.63105
704,14.1758,5.86608
705,34.634,4.72961
706,53.9381,2.45906
707,33.4406,2.77024
708,0.491673,6.28602
709,-20.6153,9.67356
710,-12.8752,10.0469
711,-0.490703,8.33949
712,-43.5181,6.45069
713,-13.3039,8.18708
714,68.2031,9.66082
715,106.348,6.3758
716,87.6321,0.90172
717,101.286,-1.00493
718,112.507,-0.360333
719,42.0512,-1.77007
720,-67.6085,-5.24478
721,-114.579,-5.42355
722,-26.0898,-1.93463
723,6.21533,-1.34714
724,-66.9815,-3.46986
725,-95.7313,-1.23714
726,39.7248,3.28017
727,96.2351,1.2786
728,18.5382,-4.16928
729,-97.0198,-4.8697
730,-123.547,0.667035
731,-64.7202,6.74784
732,55.2419,9.75191
733,52.3999,8.52229
734,-19.9185,4.65422
735,-33.4825,0.618633
736,63.2735,-0.662841
737,138.914,1.06251
738,102.118,2.47408
739,-9.41405,2.31562
740,-64.0986,2.8292
741,-57.1547,3.56536
742,8.5735,2.47769
743,30.9084,-2.93816
744,-30.3475,-7.49267
745,-57.8744,-5.73108
746,30.4325,-3.46297
747,120.624,-6.29745
748,70.2148,-11.0032
749,-62.1901,-9.67221
750,-72.9715,-4.9939
751,-9.9113,-1.04731
752,-8.46505,1.18382
753,-57.4663,1.7445
754,0,3.50876
755,39.788,6.92466
756,-20.3224,8.39135
757,-67.2013,9.97959
758,-2.47444,13.7474
759,69.0824,15.7656
760,58.877,15.0897
761,25.4022,14.8563
762,18.3532,15.9224
763,-63.6424,17.0726
764,-140.986,19.0752
765,-71.9267,22.8696
766,115.034,23.3091
767,181.261,18.3375
768,97.3643,9.95578
769,5.99349,4.12321
770,-42.0139,3.08335
771,-89.7848,6.44517
772,-153.902,13.497
773,-105.727,21.3045
774,22.5003,25.0836
775,10.169,22.4246
776,-54.6019,19.7351
777,-20.5482,19.5444
778,110.144,18.1159
779,78.1592,13.7188
780,45.4262,12.1587
781,57.0227,10.3429
782,8.35532,6.21993
783,-4.5385,5.66387
784,102.477,8.83297
785,83.7887,5.36627
786,27.3247,-1.62239
787,45.8338,-5.27171
788,58.07,-5.86368
789,48.8054,-7.54074
790,51.8762,-9.4766
791,57.3844,-9.50488
792,52.8609,-8.96085
793,-3.56445,-9.10619
794,-27.1539,-8.98737
795,-58.742,-9.42763
796,-34.1136,-8.1153
797,-70.1918,-5.33156
798,-77.6129,-0.0680611
799,-25.2025,5.00961
800,58.8408,5.7819
801,121.769,0.759278
802,80.3246,-7.35372
803,7.64679,-11.664
804,-57.2719,-11.7556
805,-70.5154,-10.609
806,-60.3236,-9.52733
807,-63.4021,-7.12618
808,-21.7687,-4.15348
809,31.357,-3.21163
810,-9.04988,-5.05836
811,-66.6654,-4.70608
812,-8.32654,0.0751389
813,90.5345,3.87952
814,-1.5241,1.96487
815,-125.871,0.474843
816,-82.1549,2.56441
817,28.0746,5.35364
818,7.75825,3.85512
819,-9.27047,0.287622
820,51.0278,-2.70808
821,73.7055,-3.15967
822,48.5007,-1.24922
823,0,-1.21312
824,-40.3616,-5.67762
825,-19.3723,-11.5244
826,49.3988,-12.978
827,87.7131,-9.91278
828,74.7174,-8.01862
829,-2.034,-8.54004
830,-91.8378,-9.91603
831,-121.621,-8.87871
832,-48.9848,-5.72929
833,4.90025,-3.25903
834,-22.8756,-1.34754
835,-38.0641,1.12013
836,11.711,3.76406
837,25.7789,5.76077
838,6.4867,6.46938
839,-24.0449,4.98713
840,1.51866,3.37848
841,76.7711,3.54976
842,105.805,2.63645
843,33.095,-1.24091
844,-46.225,-3.1302
845,-63.184,-1.82601
846,1.52212,-0.297175
847,-16.8811,-1.69621
848,-99.2667,-0.110516
849,-99.1417,7.93774
850,37.4803,14.7046
851,131.019,14.1919
852,49.5838,9.84161
853,-133.935,7.6403
854,-215.765,10.676
855,-62.98,15.6322
856,141.355,15.1527
857,144.538,8.00667
858,59.0746,2.11012
859,-43.3135,1.23536
860,-60.7183,4.61241
861,-27.1383,7.94139
862,25.1229,9.40171
863,62.245,8.77257
864,51.1545,5.98369
865,41.2537,2.08129
866,71.6124,-0.938984
867,47.0372,-2.99763
868,-37.9808,-4.91022
869,-72.3046,-5.88996
870,6.65724,-6.40847
871,49.3719,-7.2754
872,-10.5159,-6.4486
873,-23.5836,-4.69322
874,-7.09949,-4.19517
875,-17.3189,-2.20742
876,-40.449,2.89985
877,30.6898,7.62352
878,142.181,6.56662
879,103.864,-0.426769
880,22.0987,-6.56485
881,0.510959,-9.18572
882,-16.4556,-9.23655
883,-42.8633,-4.20533
884,-67.0802,-1.30344
885,-77.3648,-0.643875
886,-73.0256,-1.98572
887,-32.3583,-1.28093
888,32.8316,0.371797
889,57.9981,-0.495437
890,39.1512,-3.15967
891,16.6713,-4.18365
892,6.24847,-3.08637
893,-21.4214,-0.894036
894,-65.9174,2.13661
895,-49.3545,5.86878
896,9.85307,6.5004
897,-10.3407,3.92464
898,-67.3729,2.88876
899,-87.8599,4.90327
900,-19.3506,7.03275
901,74.176,6.04031
902,42.1452,3.35764
903,-8.64204,3.54711
904,52.5333,5.99976
905,135.899,3.95233
906,101.261,-3.45114
907,-1.01717,-8.27097
908,-67.6206,-4.39046
909,-80.2784,1.71859
910,-56.5274,3.16646
911,-1.01393,0.827806
912,134.481,-0.513886
913,44.1935,-4.70286
914,-47.2934,-6.66533
915,-117.62,-5.89958
916,-51.8821,-2.21216
917,17.2236,0.677033
918,6.81458,2.65759
919,-21.9288,4.57567
920,8.43168,6.11555
921,49.5896,5.20059
922,72.0186,2.52002
923,69.4981,-1.02596
924,46.0477,-4.98377
925,-30.406,-6.75988
926,-67.4196,-4.55189
927,-41.4171,-1.11591
928,-6.93779,-0.0881676
929,-23.9756,0.0111714
930,-49.1237,0.608202
931,-6.30395,2.0092
932,47.8292,2.03246
933,64.9375,0.404334
934,-8.8896,-2.98439
935,-86.205,-5.29743
936,-43.334,-4.10857
937,115.398,-2.98171
938,115.651,-7.41724
939,-36.8423,-12.0581
940,-126.687,-9.94204
941,-41.2647,-2.47994
942,8.81175,1.11878
943,-14.6805,-0.611088
944,-24.321,-4.55767
945,-6.99739,-7.50244
946,34.7937,-8.71719
947,76.6404,-9.86041
948,64.357,-10.105
949,24.2674,-9.85503
950,-19.0171,-10.9897
951,-30.8274,-13.5757
952,-34.3607,-14.9482
953,-49.2364,-13.1339
954,-7.23538,-12.5561
955,35.8335,-18.6378
956,35.6597,-27.8198
957,-10.5847,-31.0338
958,-3.95762,-25.8651
959,-6.06465,-20.3205
960,-7.09366,-17.4097
961,-5.6062,-17.2221
962,-1.01463,-15.2641
963,-36.7243,-8.60046
964,-78.2807,-1.12979
965,-50.5391,1.95395
966,-9.5284,0.249351
967,-17.6678,-1.85214
968,-23.576,-0.35265
969,26.6406,1.86343
970,97.1761,2.12421
971,66.6969,-1.69615
972,-43.0843,-8.45091
973,-133.078,-13.7209
974,-112.664,-12.375
975,-43.44,-5.21889
976,0.497231,-0.0751261
977,69.302,0.947158
978,71.8566,-2.00297
979,-9.77187,-4.38163
980,-96.5981,-2.46635
981,-72.001,2.32816
982,20.0666,4.76164
983,-31.9027,3.11894
984,-189.685,4.14898
985,-239.626,11.4306
986,-60.7611,19.4516
987,144.475,18.8958
988,162.382,11.4043
989,81.2601,6.30089
990,-1.46575,7.57072
991,53.1341,12.4719
992,198.893,15.1875
993,187.396,9.59396
994,14.2313,-0.199776
995,-101.677,-5.65702
996,-72.5732,-5.39095
997,27.317,-6.09222
998,42.9064,-10.5062
999,34.4639,-14.2412
1000,-17.4346,-12.7011
1001,-135.946,-4.95867
1002,-201.183,6.73216
1003,-92.7017,15.8988
1004,102.019,17.9008
1005,110.873,11.1144
1006,31.1657,1.30381
1007,-19.2018,-5.58645
1008,0.496942,-5.28094
1009,47.6865,-3.1627
1010,47.2372,-3.01014
1011,1.00325,-2.60832
1012,-29.2143,-2.67502
1013,-1.0015,0.20144
1014,28.7629,0.268168
1015,1.00334,0.825675
1016,-77.4336,3.49822
1017,-80.2699,6.65968
1018,9.27944,6.97962
1019,119.355,4.85413
1020,145.57,2.06785
1021,134.601,-0.661208
1022,31.0874,-5.42516
1023,-106.416,-6.47822
1024,-149.486,-1.76421
1025,-93.6949,1.16351
1026,-93.6114,-0.0916957
1027,-105.103,1.09804
1028,-69.1433,5.55331
1029,80.6676,7.84151
1030,214.838,4.13602
1031,214.779,-1.35103
1032,73.8166,-5.58911
1033,-32.6419,-7.45134
1034,-101.573,-7.92792
1035,-183.445,-8.11656
1036,-175.542,-5.42672
1037,-10.0366,-0.419183
1038,64.0442,0.710918
1039,52.2634,-0.723208
1040,59.2917,-1.11044
1041,-0.997859,-0.671052
1042,57.0796,1.8942
1043,1.00035,1.29235
1044,45.4881,0.283539
1045,81.1797,-1.86503
1046,17.4103,-2.96709
1047,-70.672,-2.95105
1048,-54.4851,-4.04681
1049,35.7665,-6.99567
1050,63.6984,-10.0203
1051,-8.31747,-9.25327
1052,-0.50436,-6.92721
1053,35.004,-7.22964
1054,-61.6543,-9.13954
1055,-131.351,-8.05478
1056,-57.9192,-6.1581
1057,28.5549,-7.23466
1058,-0.497105,-8.21869
1059,-30.4971,-3.78479
1060,50.2264,2.03291
1061,87.6366,-0.310316
1062,17.9496,-7.67367
1063,-46.9393,-9.7799
1064,-107.232,-5.37395
1065,-102.75,1.30908
1066,-25.3158,6.68371
1067,23.8664,6.56962
1068,21.0204,3.48652
1069,40.6464,2.38418
1070,72.4734,2.42084
1071,75.9597,0.317691
1072,39.0241,-3.86486
1073,-29.264,-9.0608
1074,-18.9691,-12.7501
1075,48.1182,-10.4985
1076,17.8915,-12.0863
1077,-103.545,-0.683889
1078,-142.951,4.59929
1079,-54.9731,8.78377
1080,86.7102,8.76317
1081,61.4644,4.68253
1082,-9.57749,2.90125
1083,-22.2929,2.88799
1084,-29.1114,3.64784
1085,-74.4508,7.52128
1086,-90.2158,13.9742
1087,-0.966185,16.466
1088,132.52,11.7048
1089,144.034,4.4522
1090,-20.0705,2.16381
1091,-133.264,6.74969
