Count,OriginalData,ExponentialMovingAverage
160,23.374500,6.816574
161,-54.747299,-14.773963
162,-56.915100,-27.528959
163,0.486224,-20.458057
164,33.141399,-16.922443
165,15.139300,-26.136255
166,40.800098,-24.086185
167,41.065201,-5.695859
168,136.218002,35.307022
169,175.119003,63.935886
170,115.123001,62.740673
171,16.982800,54.129639
172,-31.612700,46.256618
173,-15.250100,39.463440
174,22.977900,34.046032
175,55.496300,41.395679
176,-28.080999,28.799191
177,-66.924400,24.186352
178,-48.433300,16.212267
179,-6.675040,3.985639
180,20.450001,-6.213891
181,71.228401,1.333802
182,130.501007,27.018383
183,94.860603,44.492348
184,3.086830,41.335541
185,-84.255600,7.265437
186,-83.413002,-14.443294
187,10.294800,-7.459689
188,96.270500,17.013935
189,49.981899,26.654547
190,1.018580,28.819633
191,-299.372009,-22.883518
192,10.969400,-21.519606
193,87.425003,-14.048699
194,23.490801,-18.964836
195,-61.755100,-26.631613
196,-108.788002,-28.971939
197,-80.372299,-26.759691
198,-26.794800,-32.988678
199,-2.012150,-33.938755
200,19.065500,-64.683327
201,71.192200,1.740718
202,136.141006,36.455109
203,119.307999,42.924557
204,51.678200,33.056465
205,-7.013350,19.448381
206,-61.747002,8.505527
207,-78.795998,-0.165020
208,-6.073870,2.092189
209,40.460899,11.901799
210,20.773199,20.522209
211,-14.206700,22.938971
212,7.929310,17.947069
213,37.019798,12.323321
214,25.638700,6.854357
215,0.000000,-1.749769
216,-17.386499,-6.884718
217,-39.424801,-3.025016
218,-37.045898,-2.954932
219,-25.725100,-9.741593
220,0.000000,-12.672764
221,15.151200,-4.638103
222,9.573830,1.856537
223,-24.735100,-4.508274
224,-48.894901,-16.025196
225,-66.975899,-27.626240
226,-69.336403,-38.172527
227,-66.489601,-43.001289
228,-1.000910,-33.842991
229,48.771198,-15.363991
230,45.045601,-2.343644
231,93.648804,14.359758
232,169.550003,37.963997
233,140.466995,53.353088
234,43.178001,49.072433
235,-58.166698,29.257086
236,-142.494003,-1.587689
237,-119.666000,-14.252787
238,-43.737900,-12.922818
239,-16.476601,-14.069797
240,-35.056499,-11.351803
241,18.849199,4.342735
242,48.491901,8.460210
243,-7.390040,-7.500275
244,-34.524300,-26.037563
245,99.183502,-14.606274
246,156.960999,19.656557
247,0.000000,26.289703
248,-139.421997,-0.174945
249,-80.623299,-17.299625
250,-3.026790,-7.457987
251,-40.271099,-9.439121
252,-71.684799,-28.268763
253,-18.570101,-30.153044
254,-18.257200,-10.015740
255,2.506140,0.028031
256,70.386299,-8.279923
257,79.857697,-10.997488
258,74.100998,12.379311
259,54.246799,30.422928
260,-56.702801,9.575109
261,-149.804993,-23.626053
262,-92.294502,-28.970984
263,55.726601,-13.529360
264,121.855003,13.877210
265,99.882797,38.639759
266,33.106499,38.906960
267,-35.977901,24.517653
268,-65.855499,5.417159
269,-26.291901,-15.263150
270,33.891499,-18.841728
271,53.535599,2.048958
272,-30.040199,16.113138
273,-70.286400,9.293813
274,-1.013320,4.466051
275,57.564201,5.143480
276,-8.343030,-6.595672
277,-99.624397,-27.526449
278,-139.210007,-42.513992
279,-97.606499,-44.440319
280,-42.822701,-41.505436
281,-22.333900,-49.254848
282,-0.493304,-45.799435
283,-15.234500,-30.929750
284,-32.357800,-23.314783
285,-13.600000,-30.408409
286,97.572899,-19.410093
287,68.008301,-8.837358
288,-117.146004,-22.937052
289,-232.964005,-53.759151
290,-84.456100,-56.586094
291,165.960007,-13.187120
292,175.363998,19.113234
293,109.751999,33.291115
294,64.783401,41.538605
295,18.586599,52.310555
296,-38.856499,31.760342
297,-89.801201,-15.232169
298,-113.109001,-48.597446
299,-127.217003,-42.927898
300,-46.271999,-9.872315
301,104.872002,12.254468
302,179.968002,33.927578
303,98.372902,39.599751
304,-39.499901,19.007734
305,-77.380898,-6.239584
306,-10.637700,-13.887772
307,40.207901,-7.185477
308,47.767300,0.909389
309,47.843800,20.324406
310,54.103100,46.784370
311,69.783798,61.061287
312,43.280701,46.859573
313,-25.549299,15.159995
314,-62.224300,-4.002243
315,-25.871000,0.993949
316,-9.551370,5.911825
317,-46.552399,-2.610909
318,-76.842499,-16.097279
319,-71.639099,-25.354351
320,-8.806060,-20.237604
321,-1.485360,-20.390934
322,140.798996,-0.336533
323,-20.501600,-8.933151
324,-27.922501,-7.498765
325,19.375099,-0.418749
326,57.665901,5.168025
327,16.957001,3.239559
328,-36.915401,-3.361847
329,-67.884102,-6.646482
330,-50.096500,-13.562359
331,39.597401,15.230431
332,78.545303,5.058483
333,18.676500,6.536889
334,-37.476601,4.892684
335,-48.193100,0.388179
336,-20.742399,-8.926268
337,11.379500,-12.476412
338,-1.991350,-14.733180
339,-91.331497,-26.268948
340,-121.267998,-31.483894
341,-81.953400,-35.424377
342,-25.046301,-41.585655
343,-51.599701,-50.955086
344,-106.147003,-62.430607
345,-29.384199,-52.731956
346,110.488998,-18.737249
347,64.247200,-5.446621
348,37.444401,-9.658304
349,59.515701,-1.105596
350,88.888000,20.541964
351,125.469002,47.269665
352,114.853996,55.988132
353,-19.199499,34.984825
354,-66.614899,26.831423
355,30.088100,46.226788
356,74.075104,45.073803
357,-37.493698,26.458414
358,-136.716995,-0.242786
359,-42.016102,-3.889394
360,73.029503,15.013466
361,39.137501,17.972672
362,-19.171400,-6.801692
363,-10.945800,-13.929249
364,20.292801,5.292788
365,-19.338400,6.727591
366,-30.687500,-15.073418
367,78.891296,-11.327574
368,122.746002,25.780140
369,-56.357601,26.311659
370,-197.882004,-19.006948
371,-157.580002,-52.040550
372,-122.330002,-63.714680
373,-171.084000,-79.036949
374,46.255798,-61.584095
375,260.971985,-4.463202
376,164.380005,40.966309
377,42.001499,47.049942
378,19.085100,17.888412
379,0.494553,-4.299319
380,29.186199,7.206778
381,39.196400,17.761753
382,-38.667099,0.947931
383,-101.119003,11.607433
384,-53.916100,28.558493
385,23.051201,14.572248
386,-114.635002,-25.371399
387,-70.235497,-36.609173
388,71.492104,-19.453535
389,100.153999,6.150325
390,22.875200,10.536890
391,9.601670,-0.100388
392,30.202400,-2.986241
393,31.242500,9.582683
394,21.569599,22.108887
395,-0.498064,-0.510711
396,0.995117,5.731728
397,-11.998500,21.560581
398,-9.562350,19.754906
399,-8.647960,4.202109
400,-22.535500,-2.443644
401,-19.823999,-2.834339
402,40.356602,5.158381
403,125.521004,25.742159
404,66.954201,30.268688
405,-53.627800,15.215509
406,-117.749001,-10.706595
407,-103.950996,-27.332628
408,-44.106499,-30.259502
409,32.579498,-20.701141
410,53.785999,-6.793514
411,19.338900,6.047949
412,-8.870680,14.784175
413,60.173000,15.163517
414,151.033005,23.657146
415,61.931599,21.996283
416,-79.154900,5.460036
417,-125.157997,-10.243765
418,-90.337402,-14.497297
419,-64.191803,-20.681858
420,-44.887100,-29.713556
421,-34.684200,-34.409542
422,56.887199,-8.528549
423,168.985992,35.961189
424,97.672096,35.203396
425,0.502016,9.927709
426,53.431801,11.653314
427,115.015999,35.127487
428,50.220901,41.386513
429,-67.385101,24.204998
430,-124.999001,-1.551416
431,-115.252998,-9.914431
432,-91.981499,-9.766201
433,-74.693497,-31.157942
434,64.727501,-26.786858
435,170.994995,16.288864
436,82.681396,36.639034
437,-47.340099,12.659657
438,-26.526300,-10.274913
439,-9.454850,-17.870884
440,-68.470200,-25.760599
441,-31.527800,-23.680777
442,107.317001,2.461039
443,154.878006,48.915668
444,66.146004,66.334061
445,-14.119400,39.834106
446,-62.931900,3.670506
447,-77.983200,-8.377609
448,-103.317001,-23.344393
449,-100.837997,-45.367607
450,-30.320801,-37.665634
451,51.802101,-2.733780
452,108.071999,23.806381
453,37.036598,14.283576
454,-28.568800,-4.297892
455,-9.467640,-11.799744
456,19.866899,-8.065529
457,63.967300,1.625712
458,46.525600,10.122582
459,6.760370,18.990940
460,-25.971100,21.855860
461,-83.980400,10.177302
462,-75.924698,-15.026942
463,0.998278,-20.932642
464,47.184299,-5.979962
465,-47.270599,-9.543890
466,-89.801102,-18.207666
467,-0.989864,-17.421854
468,89.054703,-3.408146
469,20.443300,-3.471633
470,-88.563698,-26.741142
471,-85.823799,-36.400513
472,54.318699,-9.565306
473,112.418999,18.822475
474,53.889900,12.500739
475,56.229099,14.733948
476,56.600700,34.285034
477,20.155001,43.820686
478,6.427000,27.798363
479,-17.696699,4.872651
480,-2.023230,3.987181
481,31.098101,27.755884
482,114.825996,51.397274
483,109.643997,54.119480
484,-25.897499,39.885399
485,-158.171005,3.925100
486,-45.429699,-9.947919
487,125.293999,12.796057
488,106.769997,26.639263
489,14.525300,26.543720
490,-62.890099,14.735546
491,-54.257599,13.446929
492,21.613899,14.235217
493,99.440598,11.506175
494,47.981300,0.356404
495,-51.094501,6.157579
496,-117.762001,6.577240
497,-58.853600,-7.809470
498,50.941399,-9.528006
499,44.988701,-10.022876
500,-44.524700,-15.135465
501,-51.924900,-11.624998
502,-17.102699,-2.158654
503,-12.720500,-10.996695
504,-0.506202,-22.408155
505,-16.415701,-30.280773
506,-41.969601,-24.486919
507,-34.718201,-11.587342
508,8.851720,-8.671373
509,8.811970,-17.525927
510,-1.009650,-15.517780
511,-8.815080,-9.617938
512,-35.762001,-13.782302
513,-2.516630,-10.092022
514,62.540501,0.975167
515,52.987701,6.996766
516,27.229799,11.650309
517,6.802590,16.626038
518,-43.500599,5.688577
519,-60.448101,-7.656600
520,-43.538300,-15.229834
521,-36.481300,-22.716228
522,0.502554,-14.025435
523,72.712097,10.490696
524,118.706001,28.882019
525,72.658997,33.378819
526,-72.686699,11.348137
527,-147.362000,-24.270542
528,-9.020860,-23.776136
529,105.894997,2.073629
530,73.923798,16.085972
531,-8.683550,16.554186
532,-15.464700,20.439747
533,-8.280440,21.400881
534,25.764999,16.004230
535,64.425598,5.269202
536,6.899500,-4.473030
537,-105.514999,-4.247008
538,-155.052002,-16.217888
539,-46.807201,-26.077490
540,118.436996,-10.907085
541,118.934998,11.788972
542,39.036301,17.708817
543,-39.077999,11.960690
544,-26.269400,10.206934
545,49.202999,9.563857
546,87.502899,8.622640
547,23.533199,4.674363
548,-45.803902,10.047911
549,-104.002998,11.525268
550,-76.007103,-4.322766
551,-35.882099,-20.801659
552,-43.507801,-35.431004
553,-37.519798,-34.088913
554,11.201400,-15.708510
555,42.763401,0.071426
556,63.285702,2.965444
557,83.954102,8.369623
558,56.129398,9.229479
559,-39.276600,4.173697
560,-67.840500,-3.525763
561,-7.465340,-5.267179
562,33.686901,2.620353
563,25.872299,13.397600
564,7.676700,16.600336
565,-25.348400,11.732120
566,-41.361099,4.857274
567,-8.046420,-1.229346
568,32.780800,-7.871171
569,57.220001,0.123724
570,47.702000,16.890591
571,31.419500,25.064333
572,31.473499,25.179113
573,-39.264198,11.016103
574,-114.552002,-16.254047
575,-50.507900,-24.634619
576,75.845596,-1.886974
577,89.140999,20.151995
578,37.667500,26.622011
579,1.017560,20.687143
580,-8.203300,13.245469
581,-47.249001,2.253734
582,-80.190498,-22.245441
583,-73.634903,-41.709965
584,-2.529380,-25.976732
585,59.626499,6.573270
586,-0.506948,7.073268
587,-201.576004,-37.782578
588,36.843102,-29.141148
589,116.382004,-3.921960
590,65.575798,3.465058
591,48.631401,7.248774
592,55.998901,16.993708
593,-23.559900,19.179083
594,-139.231995,-1.267273
595,-123.275002,-31.534277
596,-18.854300,-56.258667
597,0.502260,-13.887667
598,-19.021500,-4.128627
599,81.874397,4.678377
600,150.544998,28.921736
601,159.714005,53.692566
602,95.129501,50.531410
603,0.000000,25.794012
604,-96.667801,5.673335
605,-76.770103,4.720959
606,-6.318730,5.315860
607,-6.835260,0.481973
608,-73.424896,0.607862
609,-92.180298,-7.031280
610,-35.474899,-10.970253
611,44.404999,-9.584162
612,91.061699,-4.073233
613,88.136597,-0.302922
614,38.102699,9.354777
615,-0.509046,17.032177
616,-62.629200,2.478853
617,-80.071404,-21.481970
618,-7.218690,-21.409948
619,54.501701,0.015114
620,39.196301,17.877270
621,15.083300,23.641367
622,-31.518000,13.219167
623,-89.703697,-12.220170
624,-74.817398,-28.792086
625,16.245501,-28.954283
626,51.271801,-16.712490
627,41.216900,3.613762
628,1.012760,11.437964
629,-83.536598,-7.887653
630,-104.073997,-28.617605
631,-18.765301,-33.090919
632,80.106300,-20.331549
633,86.491203,1.091947
634,41.698399,20.716581
635,-33.008499,15.656993
636,-64.221603,-0.218076
637,1.517870,-5.307117
638,94.887398,1.544044
639,99.742500,16.637453
640,69.508202,37.718418
641,5.087280,45.076855
642,-112.759003,17.237755
643,-146.334000,-18.524092
644,-60.326801,-36.167477
645,-23.209600,-38.007496
646,-25.659000,-26.924919
647,19.490499,-5.934025
648,64.168800,7.464617
649,33.236599,8.086016
650,-25.731300,-6.722731
651,-45.141899,-29.550188
652,-1.007490,-28.874109
653,-12.103700,-14.262944
654,1.006430,-6.497006
655,-293.385010,-58.987736
656,-102.570999,-60.842491
657,119.973999,-21.960630
658,122.945000,0.227612
659,-65.342598,-19.621338
660,-163.119995,-48.321381
661,-26.905800,-38.494621
662,89.848900,-16.651108
663,7.580780,-10.482907
664,-0.490951,-48.241421
665,133.792999,10.506998
666,140.613007,64.079498
667,72.014503,65.921623
668,25.026600,33.174541
669,-51.036400,4.719186
670,-180.205994,-10.592213
671,-134.759003,-17.472586
672,31.126699,-19.695707
673,51.097198,-7.909360
674,-17.736500,8.355765
675,-33.527000,1.657534
676,-87.138802,-23.708994
677,-69.499603,-38.351173
678,46.368401,-33.172813
679,110.318001,-24.447922
680,52.195801,-4.403232
681,-52.652699,9.124258
682,-121.862999,-12.006960
683,-12.154300,-21.287107
684,102.292999,-0.940723
685,41.382599,-0.452641
686,-42.293701,-5.688860
687,-43.969501,2.927233
688,44.750599,19.128265
689,103.473000,26.650269
690,99.309196,25.766134
691,57.085701,22.156614
692,-37.609200,26.038313
693,-57.303799,26.270422
694,37.450500,20.114943
695,27.232800,10.160440
696,-146.093002,-18.474556
697,-197.464996,-39.091576
698,-24.304501,-28.508926
699,69.669701,-11.218009
700,0.486366,-14.766071
701,-35.615002,-31.286680
702,2.421430,-27.805492
703,-14.651000,-12.675885
704,14.175800,-9.167333
705,34.633999,-24.503752
706,53.938099,-17.147564
707,33.440601,15.328358
708,0.491673,25.263790
709,-20.615299,7.621777
710,-12.875200,-0.958075
711,-0.490703,4.240163
712,-43.518101,-6.738215
713,-13.303900,-4.056771
714,68.203102,11.831597
715,106.348000,31.611460
716,87.632103,39.041538
717,101.286003,45.929371
718,112.507004,55.196968
719,42.051201,53.847336
720,-67.608498,33.429314
721,-114.579002,0.734509
722,-26.089800,-0.080923
723,6.215330,12.020886
724,-66.981499,2.784658
725,-95.731300,-17.643322
726,39.724800,-5.377251
727,96.235100,14.606167
728,18.538200,5.849665
729,-97.019798,-27.595495
730,-123.546997,-51.355499
731,-64.720200,-41.889786
732,55.241901,-19.886681
733,52.399899,-16.583561
734,-19.918501,-21.054766
735,-33.482498,-5.104905
736,63.273499,14.924247
737,138.914001,27.022995
738,102.117996,25.142096
739,-9.414050,15.293092
740,-64.098602,8.766363
741,-57.154701,12.907295
742,8.573500,11.737281
743,30.908400,5.501132
744,-30.347500,-2.840219
745,-57.874401,0.160536
746,30.432501,15.832930
747,120.624001,29.939342
748,70.214798,22.268829
749,-62.190102,-0.438620
750,-72.971497,-12.692942
751,-9.911300,-3.351306
752,-8.465050,-1.278582
753,-57.466301,-19.729200
754,0.000000,-19.842531
755,39.787998,2.870534
756,-20.322399,10.778138
757,-67.201302,-10.176483
758,-2.474440,-26.575384
759,69.082397,-10.632411
760,58.876999,10.482885
761,25.402201,13.389909
762,18.353201,7.705056
763,-63.642399,2.458023
764,-140.985992,-18.273983
765,-71.926697,-36.109699
766,115.033997,-14.930988
767,181.261002,29.441557
768,97.364304,51.410580
769,5.993490,41.781010
770,-42.013901,22.045530
771,-89.784798,0.765141
772,-153.901993,-38.378876
773,-105.726997,-61.021339
774,22.500299,-36.551899
775,10.169000,-2.923948
776,-54.601898,-3.416998
777,-20.548201,-17.810051
778,110.143997,-6.828715
779,78.159203,2.169969
780,45.426201,3.612868
781,57.022701,4.704431
782,8.355320,11.844425
783,-4.538500,26.103388
784,102.476997,38.331795
785,83.788696,37.889492
786,27.324699,40.546482
787,45.833801,59.076843
788,58.070000,54.594048
789,48.805401,49.141247
790,51.876202,51.197437
791,57.384399,45.779953
792,52.860901,45.334072
793,-3.564450,50.829594
794,-27.153900,34.138496
795,-58.742001,9.660642
796,-34.113602,4.189880
797,-70.191803,-7.689142
798,-77.612900,-21.647999
799,-25.202499,-21.881462
800,58.840801,-6.464215
801,121.768997,16.242817
802,80.324600,20.308754
803,7.646790,14.835434
804,-57.271900,-2.521399
805,-70.515404,-11.573135
806,-60.323601,-25.286871
807,-63.402100,-33.214535
808,-21.768700,-24.087910
809,31.357000,-2.709024
810,-9.049880,4.597569
811,-66.665398,-13.930729
812,-8.326540,-22.681908
813,90.534500,-10.824171
814,-1.524100,-10.913578
815,-125.871002,-30.444838
816,-82.154900,-40.260513
817,28.074600,-22.239143
818,7.758250,-9.643349
819,-9.270470,-15.007474
820,51.027802,-10.746354
821,73.705498,12.451059
822,48.500702,32.295490
823,0.000000,14.048088
824,-40.361599,-12.560615
825,-19.372299,-7.922318
826,49.398800,17.317924
827,87.713097,27.385906
828,74.717400,33.702450
829,-2.034000,35.310852
830,-91.837799,15.241488
831,-121.621002,-13.030897
832,-48.984798,-26.087948
833,4.900250,-25.879568
834,-22.875601,-22.511786
835,-38.064098,-16.094536
836,11.711000,-5.888369
837,25.778900,-1.877703
838,6.486700,-10.674642
839,-24.044901,-25.177979
840,1.518660,-24.327822
841,76.771103,3.818333
842,105.805000,29.605164
843,33.095001,26.505754
844,-46.224998,11.240182
845,-63.183998,4.399810
846,1.522120,5.767751
847,-16.881100,-0.943685
848,-99.266701,-22.924978
849,-99.141701,-33.346039
850,37.480301,-10.352290
851,131.018997,19.254627
852,49.583801,14.994571
853,-133.934998,-22.746571
854,-215.764999,-60.120640
855,-62.980000,-51.942039
856,141.354996,-19.271080
857,144.537994,-0.562758
858,59.074600,10.297201
859,-43.313499,18.915981
860,-60.718300,17.011488
861,-27.138300,-1.963130
862,25.122900,-21.708946
863,62.244999,-17.445053
864,51.154499,15.566578
865,41.253700,47.705845
866,71.612396,52.480385
867,47.037201,40.001816
868,-37.980801,12.059062
869,-72.304604,-5.619524
870,6.657240,1.126795
871,49.371899,16.924139
872,-10.515900,16.925390
873,-23.583599,8.069214
874,-7.099490,3.980297
875,-17.318899,4.188855
876,-40.449001,-7.230779
877,30.689800,-11.765151
878,142.181000,11.610888
879,103.863998,38.999069
880,22.098700,41.668434
881,0.510959,26.134504
882,-16.455601,16.634148
883,-42.863300,8.032400
884,-67.080200,-6.998239
885,-77.364799,-22.901552
886,-73.025597,-22.451782
887,-32.358299,-9.265130
888,32.831600,-6.762160
889,57.998100,-5.979329
890,39.151199,-0.675832
891,16.671301,0.197367
892,6.248470,-2.252437
893,-21.421400,-8.993196
894,-65.917397,-20.725615
895,-49.354500,-25.347548
896,9.853070,-13.480502
897,-10.340700,-4.146111
898,-67.372902,-12.258741
899,-87.859901,-28.538008
900,-19.350599,-29.889557
901,74.176003,-12.369697
902,42.145199,-6.177572
903,-8.642040,-12.607283
904,52.533298,1.463019
905,135.899002,33.865238
906,101.261002,43.404350
907,-1.017170,27.660839
908,-67.620598,7.582860
909,-80.278397,0.817832
910,-56.527401,2.964270
911,-1.013930,-2.064963
912,134.481003,15.934216
913,44.193501,29.296108
914,-47.293400,26.577646
915,-117.620003,-4.296515
916,-51.882099,-26.697760
917,17.223600,-27.665598
918,6.814580,-23.098072
919,-21.928801,-19.692616
920,8.431680,-7.116395
921,49.589600,21.408455
922,72.018600,18.472893
923,69.498100,15.451561
924,46.047699,11.560446
925,-30.406000,12.767371
926,-67.419601,7.477846
927,-41.417099,-2.811437
928,-6.937790,-7.425673
929,-23.975599,-6.353373
930,-49.123699,-8.596910
931,-6.303950,-5.164863
932,47.829201,4.131588
933,64.937500,12.034757
934,-8.889600,-2.047392
935,-86.205002,-22.324535
936,-43.334000,-22.648907
937,115.398003,7.085607
938,115.651001,24.534367
939,-36.842300,9.994297
940,-126.686996,-9.100562
941,-41.264702,-7.671433
942,8.811750,-2.374610
943,-14.680500,-14.536670
944,-24.320999,-26.709196
945,-6.997390,-17.362057
946,34.793701,13.459252
947,76.640404,24.980745
948,64.357002,11.640295
949,24.267401,1.858252
950,-19.017099,9.546107
951,-30.827400,8.937278
952,-34.360699,-2.093158
953,-49.236401,-11.960636
954,-7.235380,-8.772675
955,35.833500,4.955541
956,35.659698,16.163593
957,-10.584700,9.649003
958,-3.957620,1.785801
959,-6.064650,-5.460317
960,-7.093660,-7.344955
961,-5.606200,-7.503801
962,-1.014630,-8.323702
963,-36.724300,-7.841223
964,-78.280701,-14.858624
965,-50.539101,-21.369349
966,-9.528400,-25.433113
967,-17.667801,-23.130354
968,-23.576000,-23.494631
969,26.640600,-14.517464
970,97.176102,5.990416
971,66.696899,17.645206
972,-43.084301,1.803005
973,-133.078003,-28.307268
974,-112.664001,-39.915535
975,-43.439999,-35.043251
976,0.497231,-29.675529
977,69.302002,-12.473859
978,71.856598,9.609600
979,-9.771870,15.567829
980,-96.598099,-8.923314
981,-72.000999,-35.149944
982,20.066601,-37.208481
983,-31.902700,-33.499523
984,-189.684998,-52.591057
985,-239.626007,-80.690903
986,-60.761101,-67.817833
987,144.475006,-28.875719
988,162.382004,-5.074958
989,81.260101,-1.049780
990,-1.465750,2.181194
991,53.134102,23.822067
992,198.893005,48.666882
993,187.395996,52.679581
994,14.231300,38.975384
995,-101.677002,37.447147
996,-72.573196,45.033463
997,27.316999,44.219543
998,42.906399,33.075516
999,34.463902,22.207064
1000,-17.434601,22.339382
1001,-135.945999,13.154675
1002,-201.182999,-27.361357
1003,-92.701698,-62.520058
1004,102.018997,-48.185490
1005,110.873001,-15.353327
1006,31.165701,6.532983
1007,-19.201799,3.949627
1008,0.496942,2.186934
1009,47.686501,3.482833
1010,47.237202,-4.493388
1011,1.003250,-12.263851
1012,-29.214300,-0.762542
1013,-1.001500,25.370440
1014,28.762899,27.177500
1015,1.003340,11.703458
1016,-77.433601,-11.274215
1017,-80.269897,-21.170771
1018,9.279440,-9.290647
1019,119.355003,14.039073
1020,145.570007,31.738529
1021,134.600998,46.378632
1022,31.087400,47.391071
1023,-106.416000,23.427399
1024,-149.485992,-11.743137
1025,-93.694901,-37.187786
1026,-93.611397,-47.827908
1027,-105.102997,-46.203388
1028,-69.143303,-35.576752
1029,80.667603,-10.917315
1030,214.837997,28.654533
1031,214.779007,48.579948
1032,73.816597,34.683758
1033,-32.641899,16.652803
1034,-101.572998,2.657240
1035,-183.445007,-31.168308
1036,-175.542007,-58.962894
1037,-10.036600,-45.233120
1038,64.044197,-5.225345
1039,52.263401,23.263765
1040,59.291698,29.806370
1041,-0.997859,5.255935
1042,57.079601,0.367135
1043,1.000350,-8.784184
1044,45.488098,-9.922605
1045,81.179703,7.703856
1046,17.410299,31.717661
1047,-70.671997,23.060089
1048,-54.485100,7.377263
1049,35.766499,13.483764
1050,63.698399,14.508931
1051,-8.317470,18.166067
1052,-0.504360,7.232674
1053,35.004002,18.262522
1054,-61.654301,8.530238
1055,-131.350998,-25.475277
1056,-57.919201,-43.215130
1057,28.554899,-27.990019
1058,-0.497105,-10.858729
1059,-30.497101,-10.674438
1060,50.226398,-9.282698
1061,87.636597,9.389313
1062,17.949600,15.719142
1063,-46.939301,-8.667140
1064,-107.232002,-35.957394
1065,-102.750000,-38.230022
1066,-25.315800,-24.257214
1067,23.866400,-19.412945
1068,21.020399,-16.094347
1069,40.646400,5.073864
1070,72.473396,22.357401
