Count,OriginalData,ExponentialMovingAverage
743,30.908400,-6.743310
744,-30.347500,-2.187784
745,-57.874401,-3.621958
746,30.432501,3.162301
747,120.624001,11.534422
748,70.214798,8.510471
749,-62.190102,-0.869445
750,-72.971497,-4.923971
751,-9.911300,0.949813
752,-8.465050,-0.738229
753,-57.466301,-0.087412
754,0.000000,-39.924561
755,39.787998,-12.523961
756,-20.322399,17.437794
757,-67.201302,16.163837
758,-2.474440,-9.685503
759,69.082397,-21.357592
760,58.876999,-1.335431
761,25.402201,14.994007
762,18.353201,3.927488
763,-63.642399,1.497153
764,-140.985992,16.847849
765,-71.926697,16.012863
766,115.033997,8.690504
767,181.261002,5.749039
768,97.364304,-2.730119
769,5.993490,-20.037411
770,-42.013901,-14.322419
771,-89.784798,6.631969
772,-153.901993,6.155607
773,-105.726997,-5.374891
774,22.500299,-6.959776
775,10.169000,-13.875675
776,-54.601898,-12.295091
777,-20.548201,3.221462
778,110.143997,13.992807
779,78.159203,7.397964
780,45.426201,-6.037757
781,57.022701,-14.155009
782,8.355320,1.137211
783,-4.538500,16.512547
784,102.476997,9.972036
785,83.788696,0.110150
786,27.324699,0.422273
787,45.833801,13.327671
788,58.070000,22.160339
789,48.805401,22.124495
790,51.876202,16.999693
791,57.384399,4.984680
792,52.860901,3.267522
793,-3.564450,15.954984
794,-27.153900,13.718619
795,-58.742001,-11.171776
796,-34.113602,-18.578051
797,-70.191803,3.833058
798,-77.612900,14.937444
799,-25.202499,4.780272
800,58.840801,0.965313
801,121.768997,8.504796
802,80.324600,7.616621
803,7.646790,11.518241
804,-57.271900,12.924594
805,-70.515404,13.884666
806,-60.323601,9.641344
807,-63.402100,3.736086
808,-21.768700,0.374713
809,31.357000,2.035661
810,-9.049880,3.492094
811,-66.665398,-3.719901
812,-8.326540,0.277655
813,90.534500,13.094954
814,-1.524100,17.967482
815,-125.871002,12.586438
816,-82.154900,12.558105
817,28.074600,14.383856
818,7.758250,4.718133
819,-9.270470,-10.398702
820,51.027802,-15.538678
821,73.705498,-1.796556
822,48.500702,3.571162
823,0.000000,-6.405009
824,-40.361599,-10.968016
825,-19.372299,7.196324
826,49.398800,15.679340
827,87.713097,6.591327
828,74.717400,-7.697672
829,-2.034000,-11.175347
830,-91.837799,-4.811813
831,-121.621002,9.109155
832,-48.984798,7.574183
833,4.900250,-2.265344
834,-22.875601,-4.509033
835,-38.064098,7.920134
836,11.711000,18.231352
837,25.778900,13.401344
838,6.486700,-1.828797
839,-24.044901,-9.668976
840,1.518660,-8.507746
841,76.771103,2.075695
842,105.805000,7.152240
843,33.095001,-0.623573
844,-46.224998,-5.251681
845,-63.183998,5.551383
846,1.522120,17.676872
847,-16.881100,10.170870
848,-99.266701,-9.914072
849,-99.141701,-13.139964
850,37.480301,-3.603880
851,131.018997,-0.742364
852,49.583801,-6.376966
853,-133.934998,-1.126165
854,-215.764999,0.007923
855,-62.980000,-9.373879
856,141.354996,-12.733097
857,144.537994,-0.859572
858,59.074600,10.010767
859,-43.313499,7.573778
860,-60.718300,1.691440
861,-27.138300,0.166641
862,25.122900,-10.435331
863,62.244999,-19.462736
864,51.154499,-8.718840
865,41.253700,17.571404
866,71.612396,27.603773
867,47.037201,16.635170
868,-37.980801,3.188795
869,-72.304604,-4.802782
870,6.657240,-11.040511
871,49.371899,-18.520967
872,-10.515900,-11.843105
873,-23.583599,5.276928
874,-7.099490,3.363102
875,-17.318899,-5.811643
876,-40.449001,-1.889174
877,30.689800,16.442043
878,142.181000,14.603539
879,103.863998,11.941439
880,22.098700,13.711882
881,0.510959,6.864503
882,-16.455601,4.657846
883,-42.863300,18.198841
884,-67.080200,13.981126
885,-77.364799,4.531237
886,-73.025597,5.500229
887,-32.358299,6.406429
888,32.831600,5.675955
889,57.998100,7.127602
890,39.151199,8.507135
891,16.671301,8.056653
892,6.248470,0.385016
893,-21.421400,-3.239067
894,-65.917397,-8.754920
895,-49.354500,-6.226003
896,9.853070,-10.789936
897,-10.340700,-11.785306
898,-67.372902,-5.793549
899,-87.859901,3.954640
900,-19.350599,12.008985
901,74.176003,7.631507
902,42.145199,-1.520274
903,-8.642040,-10.446502
904,52.533298,-10.991576
905,135.899002,-6.703631
906,101.261002,-4.982317
907,-1.017170,0.730292
908,-67.620598,6.566113
909,-80.278397,-0.621693
910,-56.527401,-9.525628
911,-1.013930,-1.462302
912,134.481003,14.608140
913,44.193501,2.736042
914,-47.293400,-15.082047
915,-117.620003,-11.196560
916,-51.882099,2.914733
917,17.223600,0.448741
918,6.814580,-1.729635
919,-21.928801,6.030318
920,8.431680,9.146758
921,49.589600,6.536739
922,72.018600,1.269990
923,69.498100,-2.840943
924,46.047699,0.967554
925,-30.406000,9.652830
926,-67.419601,13.311573
927,-41.417099,10.469173
928,-6.937790,-0.261994
929,-23.975599,-12.884382
930,-49.123699,-17.632437
931,-6.303950,-7.578528
932,47.829201,0.810715
933,64.937500,-1.678249
934,-8.889600,-3.876452
935,-86.205002,1.229158
936,-43.334000,2.250476
937,115.398003,1.880279
938,115.651001,0.001439
939,-36.842300,2.731280
940,-126.686996,10.352167
941,-41.264702,13.259102
942,8.811750,3.331469
943,-14.680500,-7.759287
944,-24.320999,-10.382236
945,-6.997390,-1.558774
946,34.793701,-3.329362
947,76.640404,-12.894738
948,64.357002,-11.348089
949,24.267401,7.845719
950,-19.017099,19.972021
951,-30.827400,7.945771
952,-34.360699,-17.726887
953,-49.236401,-29.424583
954,-7.235380,-8.309376
955,35.833500,20.216619
956,35.659698,20.953175
957,-10.584700,8.763216
958,-3.957620,-5.344475
959,-6.064650,-7.714060
960,-7.093660,-3.157520
961,-5.606200,3.866303
962,-1.014630,8.793248
963,-36.724300,6.391074
964,-78.280701,3.374568
965,-50.539101,6.415295
966,-9.528400,2.773910
967,-17.667801,-9.136042
968,-23.576000,-14.066895
969,26.640600,-2.575195
970,97.176102,5.180493
971,66.696899,-1.705751
972,-43.084301,-4.293532
973,-133.078003,-4.612987
974,-112.664001,-8.135566
975,-43.439999,-11.964773
976,0.497231,-2.091051
977,69.302002,14.410357
978,71.856598,10.362613
979,-9.771870,-1.101084
980,-96.598099,-5.913501
981,-72.000999,-9.518188
982,20.066601,-12.506006
983,-31.902700,-16.167278
984,-189.684998,-20.995052
985,-239.626007,-24.737167
986,-60.761101,-19.947157
987,144.475006,-7.869369
988,162.382004,-1.092371
989,81.260101,-2.012105
990,-1.465750,-5.043407
991,53.134102,-5.301861
992,198.893005,-5.002858
993,187.395996,-7.214454
994,14.231300,-4.548397
995,-101.677002,1.540608
996,-72.573196,-2.659742
997,27.316999,-9.784097
998,42.906399,-11.513154
999,34.463902,-1.331605
1000,-17.434601,11.006128
1001,-135.945999,3.761578
1002,-201.182999,-7.169579
1003,-92.701698,-0.584652
1004,102.018997,12.728675
1005,110.873001,9.984691
1006,31.165701,-3.436805
1007,-19.201799,-12.762175
1008,0.496942,-14.212553
1009,47.686501,-9.772696
1010,47.237202,-1.131356
1011,1.003250,17.246935
1012,-29.214300,4.108644
1013,-1.001500,-8.373127
1014,28.762899,-17.154800
1015,1.003340,-7.899163
1016,-77.433601,0.075729
1017,-80.269897,-2.923887
1018,9.279440,-6.571971
1019,119.355003,0.030203
1020,145.570007,8.481926
1021,134.600998,14.014564
1022,31.087400,14.011552
1023,-106.416000,8.453392
1024,-149.485992,-5.020314
1025,-93.694901,-11.785155
1026,-93.611397,-9.886656
1027,-105.102997,-7.106173
1028,-69.143303,-10.640293
1029,80.667603,-12.235415
1030,214.837997,-1.944275
1031,214.779007,9.672914
1032,73.816597,13.258286
1033,-32.641899,2.358627
1034,-101.572998,-10.162230
1035,-183.445007,-7.791999
1036,-175.542007,10.366824
1037,-10.036600,9.997034
1038,64.044197,-9.569074
1039,52.263401,-20.503017
1040,59.291698,-7.363041
1041,-0.997859,-0.460339
1042,57.079601,-2.500053
1043,1.000350,-3.735350
1044,45.488098,-0.416289
1045,81.179703,6.854908
1046,17.410299,12.726881
1047,-70.671997,9.413147
1048,-54.485100,2.722663
1049,35.766499,-2.480532
1050,63.698399,-2.768302
1051,-8.317470,-3.356338
1052,-0.504360,-5.312936
1053,35.004002,1.169262
1054,-61.654301,5.753583
1055,-131.350998,3.015120
1056,-57.919201,-4.449582
1057,28.554899,-2.899210
1058,-0.497105,-3.136780
1059,-30.497101,-3.817820
1060,50.226398,-2.546345
1061,87.636597,-0.139185
1062,17.949600,-4.613450
1063,-46.939301,-11.075260
1064,-107.232002,-9.225183
1065,-102.750000,-5.527334
1066,-25.315800,-7.020659
1067,23.866400,-7.208569
1068,21.020399,0.146046
1069,40.646400,10.493336
1070,72.473396,7.596031
1071,75.959702,-5.906515
1072,39.024101,-17.195307
1073,-29.264000,-14.671743
1074,-18.969101,-5.389016
1075,48.118198,1.616396
1076,17.891500,11.249767
1077,-103.544998,9.322308
1078,-142.951004,-4.739480
1079,-54.973099,-17.484077
1080,86.710197,-12.092189
1081,61.464401,1.823541
1082,-9.577490,-5.435032
1083,-22.292900,-27.120935
1084,-29.111401,-33.918682
1085,-74.450798,-10.516179
1086,-90.215797,15.679447
1087,-0.966185,17.773108
1088,132.520004,9.067401
1089,144.033997,0.545031
1090,-20.070499,7.525594
1091,-133.264008,24.462694
1092,-45.237301,21.526642
1093,85.239304,-0.645448
1094,93.258698,-14.471393
