count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,natural_length_right_model,deformation_right_model,natural_length_left_model,deformation_left_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,5.0252,3.10984,170.223,178.622,32994,17282,76.2012
13,-241,-1.64429,149.194,-0.0750405,-0.830124,0.40094,0.4,3,-0.29192,150.202,0.0718416,0.686392,150.191,0.0117942,146.004,3.19041,0.402695,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
14,-243,-1.64726,149.222,-0.134414,-1.05992,0.400864,0.4,3,-0.29192,150.24,0.0698771,0.87853,150.228,0.0117945,146.008,3.21412,0.402161,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
15,-245,-1.64726,149.241,-0.18274,-0.574835,0.40094,0.4,-2,-0.29192,150.193,0.0502117,0.876891,150.201,-0.00786374,146.004,3.23714,0.402542,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
16,-246,-1.64429,149.247,-0.153377,0.264338,0.401016,0.4,-9,-0.29192,150.182,0.0285456,0.189694,150.217,-0.035398,145.999,3.24848,0.402313,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
17,-247,-1.65024,149.269,-0.0998798,0.898722,0.400864,0.4,-13,-0.297878,150.166,-0.0281716,-0.717638,150.217,-0.0511383,146.008,3.26078,0.402313,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
18,-247,-1.64726,149.264,-0.090939,1.21932,0.40094,0.4,-15,-0.294899,150.148,-0.104107,-1.31224,150.207,-0.0590098,146.004,3.26045,0.402466,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
19,-248,-1.65322,149.29,-0.102843,1.27859,0.400711,0.4,-14,-0.297878,150.162,-0.127446,-1.46079,150.217,-0.0550742,146.017,3.27307,0.402313,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
20,-247,-1.65024,149.269,-0.120163,1.13581,0.400864,0.4,-13,-0.29192,150.161,-0.0827258,-1.06516,150.212,-0.0511381,146.008,3.26078,0.40239,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
21,-245,-1.65024,149.231,-0.0949427,0.40353,0.401093,0.4,-13,-0.294899,150.172,-0.00193534,-0.462794,150.223,-0.0511385,145.994,3.2365,0.402237,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
22,-244,-1.65024,149.229,-0.0388908,-0.676062,0.40094,0.4,-13,-0.294899,150.161,0.0319132,-0.0267282,150.212,-0.0511381,146.004,3.22548,0.40239,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
23,-243,-1.64726,149.217,0.0147862,-1.29868,0.40094,0.4,-10,-0.29192,150.183,0.0372851,0.239941,150.223,-0.0393328,146.004,3.2138,0.402237,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
24,-240,-1.65322,149.182,0.0329739,-1.61104,0.40094,0.4,-5,-0.294899,150.182,0.0494972,0.50438,150.201,-0.0196622,146.004,3.1787,0.402542,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
25,-237,-1.65024,149.147,-0.00849171,-2.09258,0.40094,0.4,-5,-0.294899,150.192,0.0211566,0.677183,150.212,-0.0196623,146.004,3.14351,0.40239,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
26,-239,-1.65024,149.17,-0.0233458,-2.278,0.40094,0.4,-10,-0.294899,150.189,-0.0162865,0.673917,150.228,-0.0393329,146.004,3.16698,0.402161,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
27,-245,-1.65322,149.231,-0.0232003,-1.25456,0.401093,0.4,-13,-0.297878,150.172,-0.0473918,0.39914,150.223,-0.0511385,145.994,3.2365,0.402237,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
28,-250,-1.64726,149.304,-0.0168958,0.967051,0.400864,0.4,-12,-0.294899,150.181,-0.0674959,-0.0145736,150.228,-0.0472032,146.008,3.29567,0.402161,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
29,-253,-1.65322,149.343,0.010315,3.27745,0.400787,0.4,-13,-0.300857,150.172,-0.077605,-0.234369,150.223,-0.0511385,146.013,3.33081,0.402237,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
30,-253,-1.65322,149.348,-0.0212653,4.40457,0.400711,0.4,-18,-0.300857,150.141,-0.120904,-0.528996,150.212,-0.0708202,146.017,3.33113,0.40239,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
31,-250,-1.65322,149.309,-0.0686141,3.74745,0.400787,0.4,-19,-0.297878,150.153,-0.126174,-0.897985,150.228,-0.0747584,146.013,3.296,0.402161,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
32,-247,-1.65024,149.259,-0.0496111,1.63006,0.401016,0.4,-18,-0.297878,150.141,-0.0542423,-0.930956,150.212,-0.0708202,145.999,3.26013,0.40239,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
33,-246,-1.6562,149.252,-0.0283563,-0.663866,0.40094,0.4,-19,-0.300857,150.121,-0.00990483,-0.909745,150.196,-0.0747567,146.004,3.2488,0.402618,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
34,-244,-1.65322,149.244,-0.0519462,-1.91401,0.400711,0.4,-19,-0.297878,150.143,-0.00893318,-0.862147,150.217,-0.0747578,146.017,3.22644,0.402313,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
35,-240,-1.65322,149.207,-0.0476277,-2.32335,0.400558,0.4,-14,-0.297878,150.168,0.0139418,-0.28743,150.223,-0.0550744,146.026,3.1803,0.402237,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
36,-236,-1.65322,149.13,-0.0129508,-2.9344,0.401016,0.4,-4,-0.297878,150.212,0.039666,0.809309,150.228,-0.0157294,145.999,3.13145,0.402161,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
37,-237,-1.6562,149.157,-0.0151768,-3.4933,0.400787,0.4,4,-0.297878,150.233,0.0395822,1.95318,150.217,0.0157252,146.013,3.14415,0.402313,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
38,-240,-1.65322,149.192,-0.0320698,-2.70313,0.400787,0.4,3,-0.300857,150.235,0.00886618,2.48768,150.223,0.0117945,146.013,3.17934,0.402237,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
39,-242,-1.65322,149.206,-0.0104223,-0.905391,0.40094,0.4,-2,-0.300857,150.252,-0.0462087,2.31623,150.26,-0.00786411,146.004,3.20211,0.401703,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
40,-241,-1.6562,149.213,0.00129181,0.553861,0.400635,0.4,-1,-0.300857,150.224,-0.0764769,1.68109,150.228,-0.00393162,146.022,3.19169,0.402161,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
41,-239,-1.65918,149.18,-0.0543077,0.981613,0.400787,0.4,-1,-0.300857,150.235,-0.0683366,0.777867,150.239,-0.00393165,146.013,3.16762,0.402008,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
42,-236,-1.66216,149.13,-0.142713,0.163944,0.401016,0.4,-6,-0.303835,150.215,-0.0665788,0.0169799,150.239,-0.0235962,145.999,3.13145,0.402008,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
43,-233,-1.6562,149.129,-0.160819,-1.11985,0.400482,0.4,-14,-0.300857,150.184,-0.0679821,-0.705471,150.239,-0.0550751,146.031,3.09834,0.402008,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
44,-232,-1.66216,149.098,-0.10507,-1.90839,0.400787,0.4,-19,-0.303835,150.153,-0.0503236,-1.57276,150.228,-0.0747584,146.013,3.08529,0.402161,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
45,-235,-1.66514,149.128,-0.113926,-1.94352,0.400864,0.4,-22,-0.300857,150.131,-0.0295278,-2.27843,150.217,-0.0865716,146.008,3.12032,0.402313,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
46,-241,-1.66216,149.189,-0.146933,-0.827646,0.401016,0.4,-22,-0.297878,150.142,0.0270768,-2.39045,150.228,-0.0865723,145.999,3.19009,0.402161,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
47,-244,-1.66216,149.244,-0.100847,1.24428,0.400711,0.4,-18,-0.306814,150.152,0.0431901,-1.72904,150.223,-0.0708208,146.017,3.22644,0.402237,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
48,-242,-1.66812,149.215,-0.0746397,2.71673,0.400787,0.4,-11,-0.300857,150.185,-0.021821,-0.556239,150.228,-0.0432679,146.013,3.20275,0.402161,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
49,-239,-1.66514,149.185,-0.103785,2.37527,0.400711,0.4,-3,-0.303835,150.206,-0.0427303,0.73023,150.217,-0.0117964,146.017,3.16794,0.402313,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
50,-240,-1.66514,149.192,-0.0877968,1.04217,0.400787,0.4,-3,-0.303835,150.195,-0.0398486,1.49272,150.207,-0.0117963,146.013,3.17934,0.402466,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
51,-241,-1.66812,149.199,-0.0574957,0.144705,0.400864,0.4,-12,-0.300857,150.202,-0.0279185,1.45046,150.25,-0.0472039,146.008,3.19073,0.401855,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
52,-241,-1.66812,149.194,-0.0695414,-0.160393,0.40094,0.4,-21,-0.303835,150.124,0.00457996,0.543725,150.207,-0.0826328,146.004,3.19041,0.402466,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
53,-244,-1.66216,149.224,-0.0357848,-0.0607338,0.401016,0.4,-24,-0.303835,150.166,-0.00326102,-0.699452,150.26,-0.0944519,145.999,3.22515,0.401703,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
54,-249,-1.64726,149.272,0.16806,0.694815,0.401169,0.4,-20,-0.303835,150.166,-0.0256449,-0.991342,150.244,-0.078697,145.99,3.28275,0.401932,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
55,-254,-1.64429,149.335,0.467412,2.09689,0.401093,0.4,-16,-0.306814,150.165,-0.0480024,-0.570409,150.228,-0.0629472,145.994,3.34107,0.402161,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
56,-257,-1.64429,149.37,0.605198,3.51555,0.401093,0.4,-11,-0.306814,150.212,-0.0843538,0.0631543,150.255,-0.0432688,145.994,3.37575,0.401779,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
57,-260,-1.64429,149.41,0.518817,4.30801,0.401016,0.4,-2,-0.306814,150.226,-0.0966363,1.0246,150.233,-0.00786394,145.999,3.41068,0.402084,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
58,-262,-1.64726,149.428,0.323126,4.35908,0.401093,0.4,7,-0.306814,150.266,-0.0756319,1.91948,150.239,0.0275162,145.994,3.43337,0.402008,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
59,-265,-1.65024,149.462,0.0950396,3.94487,0.401093,0.4,7,-0.309793,150.282,-0.0665815,2.52127,150.255,0.0275165,145.994,3.46782,0.401779,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
60,-272,-1.6562,149.537,-0.124921,3.79994,0.401169,0.4,-4,-0.303835,150.223,-0.044874,2.18094,150.239,-0.0157295,145.99,3.54755,0.402008,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
61,-274,-1.6562,149.57,-0.282166,4.17678,0.401016,0.4,-15,-0.306814,150.18,0.0162538,0.471002,150.239,-0.0590112,145.999,3.57103,0.402008,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
62,-270,-1.66216,149.529,-0.350974,3.87689,0.40094,0.4,-17,-0.303835,150.172,0.0570734,-1.39607,150.239,-0.0668845,146.004,3.52574,0.402008,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
63,-265,-1.66812,149.482,-0.404786,2.06089,0.400787,0.4,-15,-0.306814,150.185,0.0583741,-2.09766,150.244,-0.0590115,146.013,3.46917,0.401932,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
64,-263,-1.66514,149.449,-0.418116,-0.377063,0.40094,0.4,-18,-0.306814,150.163,0.0229787,-1.84669,150.233,-0.0708213,146.004,3.44553,0.402084,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
65,-262,-1.66812,149.447,-0.331134,-2.05238,0.400787,0.4,-21,-0.306814,150.162,-0.0179161,-1.46505,150.244,-0.082635,146.013,3.43471,0.401932,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
66,-262,-1.67109,149.438,-0.246108,-2.49851,0.40094,0.4,-17,-0.306814,150.161,-0.0299634,-1.08022,150.228,-0.066884,146.004,3.43404,0.402161,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
67,-262,-1.67109,149.442,-0.204688,-2.11862,0.400864,0.4,-12,-0.303835,150.208,-0.00677225,-0.328353,150.255,-0.0472041,146.008,3.43437,0.401779,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
68,-264,-1.67407,149.475,-0.172379,-1.16913,0.400711,0.4,-13,-0.306814,150.188,0.0247607,0.560567,150.239,-0.0511392,146.017,3.45803,0.402008,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
69,-267,-1.67705,149.49,-0.172622,0.111883,0.401016,0.4,-15,-0.309793,150.185,-0.00891574,0.803542,150.244,-0.0590115,145.999,3.49108,0.401932,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
70,-266,-1.67705,149.493,-0.186247,1.05146,0.400787,0.4,-12,-0.309793,150.197,-0.080514,0.598045,150.244,-0.0472037,146.013,3.48064,0.401932,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
71,-264,-1.67705,149.46,-0.161656,1.07864,0.40094,0.4,-2,-0.309793,150.252,-0.108383,0.866483,150.26,-0.00786411,146.004,3.45702,0.401703,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
72,-262,-1.67705,149.442,-0.107886,0.258607,0.400864,0.4,5,-0.306814,150.28,-0.07061,1.7534,150.26,0.0196563,146.008,3.43437,0.401703,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
73,-262,-1.68301,149.442,-0.0966508,-0.613148,0.400864,0.4,2,-0.309793,150.268,-0.015934,2.30996,150.26,0.00786365,146.008,3.43437,0.401703,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
74,-262,-1.68599,149.438,-0.16611,-0.962144,0.40094,0.4,-5,-0.309793,150.241,-0.00910256,1.75776,150.26,-0.019663,146.004,3.43404,0.401703,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
75,-263,-1.68599,149.449,-0.230101,-0.835514,0.40094,0.4,-12,-0.306814,150.208,-0.00383883,0.38477,150.255,-0.0472041,146.004,3.44553,0.401779,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
76,-262,-1.68301,149.447,-0.194426,-0.447464,0.400787,0.4,-16,-0.306814,150.187,0.0394165,-1.0553,150.25,-0.0629482,146.013,3.43471,0.401855,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
77,-261,-1.68599,149.431,-0.107202,-0.222034,0.400864,0.4,-17,-0.309793,150.193,0.0466213,-1.8245,150.26,-0.0668856,146.008,3.42287,0.401703,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
78,-260,-1.68897,149.414,-0.0823427,-0.411755,0.40094,0.4,-11,-0.309793,150.217,-0.00306214,-1.54155,150.26,-0.0432689,146.004,3.41102,0.401703,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
79,-259,-1.68897,149.418,-0.109964,-0.688794,0.400711,0.4,-2,-0.309793,150.247,-0.0427842,-0.443349,150.255,-0.00786407,146.017,3.40049,0.401779,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
80,-257,-1.69195,149.404,-0.131763,-0.773443,0.400558,0.4,1,-0.306814,150.259,-0.0276019,0.77209,150.255,0.00393214,146.026,3.37808,0.401779,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
81,-257,-1.68897,149.4,-0.125247,-0.789236,0.400635,0.4,-1,-0.306814,150.24,0.0261844,1.30131,150.244,-0.00393167,146.022,3.37775,0.401932,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
82,-260,-1.68897,149.424,-0.0687317,-0.571531,0.400787,0.4,-3,-0.306814,150.243,0.061358,1.01718,150.255,-0.0117967,146.013,3.41169,0.401779,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
83,-264,-1.69492,149.475,-0.04691,0.315248,0.400711,0.4,-4,-0.309793,150.223,0.0392788,0.404146,150.239,-0.0157295,146.017,3.45803,0.402008,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
84,-265,-1.6979,149.477,-0.125449,1.45921,0.400864,0.4,-8,-0.306814,150.229,-0.00048926,-0.169728,150.26,-0.0314647,146.008,3.46884,0.401703,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
85,-263,-1.69492,149.459,-0.184136,1.78103,0.400787,0.4,-10,-0.306814,150.2,0.0032461,-0.615864,150.239,-0.0393333,146.013,3.44621,0.402008,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
86,-262,-1.69492,149.452,-0.138638,1.15734,0.400711,0.4,-8,-0.306814,150.202,0.0239435,-0.972995,150.233,-0.031464,146.017,3.43505,0.402084,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
87,-262,-1.69492,149.457,-0.0624143,0.410881,0.400635,0.4,-5,-0.306814,150.225,0.0260269,-0.869899,150.244,-0.0196628,146.022,3.43538,0.401932,0.4,1,-34,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
88,-261,-1.69195,149.446,0.0059275,-0.0635628,0.400635,0.4,-5,-0.306814,150.23,0.0198643,-0.236681,150.25,-0.0196629,146.022,3.42387,0.401855,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
89,-257,-1.68897,149.409,0.0926463,-0.608115,0.400482,0.4,-6,-0.306814,150.247,0.0119606,0.430071,150.271,-0.0235968,146.031,3.37841,0.40155,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
90,-251,-1.69195,149.335,0.143517,-1.73494,0.400558,0.4,-7,-0.306814,150.227,0.00547066,0.726338,150.255,-0.0275304,146.026,3.30859,0.401779,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
91,-248,-1.68897,149.295,0.12578,-3.24445,0.400635,0.4,-8,-0.312772,150.229,-0.0387309,0.510739,150.26,-0.0314647,146.022,3.2734,0.401703,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
92,-251,-1.68599,149.33,0.124577,-3.79282,0.400635,0.4,-8,-0.309793,150.234,-0.106575,0.204557,150.266,-0.0314648,146.022,3.30827,0.401627,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
93,-255,-1.68003,149.372,0.190656,-2.5151,0.400711,0.4,-7,-0.312772,150.238,-0.125816,0.131226,150.266,-0.0275306,146.017,3.35429,0.401627,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
94,-254,-1.68599,149.375,0.226645,-0.495462,0.400482,0.4,-2,-0.306814,150.258,-0.0798014,0.286739,150.266,-0.00786414,146.031,3.34371,0.401627,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
95,-250,-1.68599,149.323,0.140344,0.448179,0.400558,0.4,3,-0.306814,150.277,0.020767,0.696599,150.266,0.0117949,146.026,3.29698,0.401627,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
96,-246,-1.68003,149.277,0.0668667,-0.265272,0.400558,0.4,2,-0.306814,150.263,0.0967172,0.975904,150.255,0.00786361,146.026,3.25042,0.401779,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
97,-246,-1.68003,149.282,0.0986036,-1.42643,0.400482,0.4,-2,-0.312772,150.258,0.061903,0.729364,150.266,-0.00786414,146.031,3.25075,0.401627,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
98,-248,-1.68301,149.295,0.105127,-1.67724,0.400635,0.4,-1,-0.306814,150.246,-0.00925717,0.183228,150.25,-0.00393169,146.022,3.2734,0.401855,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
99,-252,-1.68599,149.347,0.0193655,-0.76833,0.400558,0.4,4,-0.312772,150.292,-0.0361605,0.0237792,150.276,0.0157259,146.026,3.3202,0.401474,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
100,-254,-1.68599,149.37,-0.0813562,0.751983,0.400558,0.4,1,-0.312772,150.264,-0.0775877,0.307373,150.26,0.00393215,146.026,3.34338,0.401703,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
101,-251,-1.68599,149.335,-0.121016,1.60067,0.400558,0.4,-9,-0.309793,150.23,-0.0938291,0.0509982,150.266,-0.0353993,146.026,3.30859,0.401627,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
102,-245,-1.68599,149.255,-0.104735,0.671466,0.400711,0.4,-16,-0.309793,150.208,-0.0352334,-0.861545,150.271,-0.0629492,146.017,3.23811,0.40155,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
103,-239,-1.68897,149.19,-0.0897811,-1.63891,0.400635,0.4,-17,-0.31575,150.193,-0.0216008,-1.63127,150.26,-0.0668856,146.022,3.16826,0.401703,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
104,-237,-1.68897,149.162,-0.0994376,-3.7556,0.400711,0.4,-13,-0.309793,150.204,-0.0502071,-1.7857,150.255,-0.0511398,146.017,3.14446,0.401779,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
105,-240,-1.68897,149.197,-0.0966203,-4.19964,0.400711,0.4,-5,-0.309793,150.241,-0.0084295,-1.07878,150.26,-0.019663,146.017,3.17966,0.401703,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
106,-244,-1.68897,149.244,-0.0693871,-2.65222,0.400711,0.4,2,-0.309793,150.257,0.0511372,0.18263,150.25,0.00786358,146.017,3.22644,0.401855,0.4,1,-33,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
