count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,natural_length_right_model,deformation_right_model,natural_length_left_model,deformation_left_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.79583,3.06516,170.209,178.606,33030,17270,75.3003
247,-224,-1.28683,149.057,-0.121639,-2.48539,0.399948,0.4,11,-0.280005,150.384,-0.0066388,2.02195,150.341,0.0432364,146.063,2.99397,0.400558,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
248,-222,-1.3047,149.023,-0.0846471,-1.25381,0.400101,0.4,7,-0.277026,150.347,-0.0238717,0.847204,150.319,0.0275179,146.054,2.96957,0.400864,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
249,-219,-1.30768,149.017,-0.266936,-0.836359,0.399643,0.4,4,-0.274048,150.356,0.0355693,-0.354282,150.341,0.0157267,146.081,2.93562,0.400558,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
250,-219,-1.3196,148.993,-0.510651,-0.915412,0.400024,0.4,5,-0.282984,150.355,0.0504829,-0.88434,150.335,0.0196575,146.059,2.9341,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
251,-214,-1.33151,148.938,-0.734041,-1.44299,0.399948,0.4,5,-0.282984,150.344,-0.0572285,-0.890971,150.325,0.0196573,146.063,2.87457,0.400787,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
252,-213,-1.34641,148.911,-0.96888,-2.35444,0.400177,0.4,5,-0.280005,150.355,-0.126354,-0.735097,150.335,0.0196575,146.049,2.86168,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
253,-213,-1.3613,148.911,-1.18513,-2.82358,0.400177,0.4,14,-0.277026,150.38,-0.0606776,-0.234494,150.325,0.0550212,146.049,2.86168,0.400787,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
254,-215,-1.37322,148.935,-1.33541,-2.27322,0.400177,0.4,8,-0.277026,150.361,0.0429232,0.316503,150.33,0.0314481,146.049,2.88566,0.400711,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
255,-218,-1.37917,148.951,-1.33778,-0.999864,0.400482,0.4,6,-0.277026,150.354,0.0941471,0.326302,150.33,0.0235879,146.031,2.92035,0.400711,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
256,-221,-1.39109,149.002,-1.21832,0.516467,0.400253,0.4,5,-0.277026,150.355,0.0898895,0.0236589,150.335,0.0196575,146.045,2.95705,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
257,-224,-1.40003,149.033,-1.10085,1.99949,0.40033,0.4,6,-0.277026,150.364,0.0638777,-0.0786921,150.341,0.0235881,146.04,2.99244,0.400558,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
258,-226,-1.41194,149.061,-1.03592,3.01906,0.400253,0.4,11,-0.277026,150.373,0.0359044,0.0950167,150.33,0.0432361,146.045,3.01649,0.400711,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
259,-229,-1.41194,149.107,-0.950034,3.52308,0.400101,0.4,15,-0.274048,150.384,0.0347148,0.393286,150.325,0.058949,146.054,3.05266,0.400787,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
260,-232,-1.42088,149.122,-0.798497,3.69013,0.400406,0.4,18,-0.274048,150.379,0.0649483,0.580607,150.309,0.0707299,146.036,3.08686,0.401016,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
261,-235,-1.4179,149.148,-0.620722,3.45347,0.400558,0.4,17,-0.274048,150.408,0.0799499,0.702573,150.341,0.0668047,146.026,3.12158,0.400558,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
262,-238,-1.42683,149.188,-0.460224,3.14447,0.400482,0.4,15,-0.277026,150.389,0.0444889,0.788354,150.33,0.0589493,146.031,3.15716,0.400711,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
263,-241,-1.42981,149.228,-0.39029,3.15065,0.400406,0.4,11,-0.277026,150.368,-0.0223166,0.408611,150.325,0.0432359,146.036,3.19265,0.400787,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
264,-242,-1.42683,149.24,-0.33627,3.19103,0.400406,0.4,6,-0.277026,150.354,-0.063954,-0.363057,150.33,0.0235879,146.036,3.20435,0.400711,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
265,-243,-1.43279,149.252,-0.243042,2.85219,0.400406,0.4,0,-0.277026,150.335,-0.0638857,-1.04015,150.335,3.55E-07,146.036,3.21605,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
266,-245,-1.43875,149.27,-0.239019,2.30306,0.400482,0.4,-4,-0.277026,150.309,-0.0466198,-1.55831,150.325,-0.0157305,146.031,3.23908,0.400787,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
267,-248,-1.44173,149.305,-0.313213,2.01747,0.400482,0.4,-4,-0.280005,150.33,-0.0469522,-1.68646,150.346,-0.0157308,146.031,3.27405,0.400482,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
268,-249,-1.44769,149.312,-0.379625,1.99527,0.400558,0.4,-4,-0.277026,150.32,-0.0544714,-1.24615,150.335,-0.0157307,146.026,3.28536,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
269,-246,-1.45364,149.282,-0.44484,1.57137,0.400482,0.4,-5,-0.282984,150.316,-0.0629439,-0.754538,150.335,-0.0196642,146.031,3.25075,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
270,-243,-1.4596,149.247,-0.512017,0.378058,0.400482,0.4,-4,-0.280005,150.32,-0.0895647,-0.446605,150.335,-0.0157307,146.031,3.21573,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
271,-241,-1.4596,149.243,-0.521803,-0.915047,0.400177,0.4,-1,-0.277026,150.337,-0.0563519,-0.0570006,150.341,-0.00393197,146.049,3.19361,0.400558,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
272,-241,-1.4596,149.228,-0.425111,-1.58727,0.400406,0.4,-1,-0.280005,150.342,0.0126782,0.412815,150.346,-0.00393199,146.036,3.19265,0.400482,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
273,-244,-1.46556,149.249,-0.310587,-1.52277,0.400635,0.4,-3,-0.282984,150.324,-0.00229355,0.557908,150.335,-0.0117975,146.022,3.22677,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
274,-248,-1.46556,149.3,-0.259699,-0.563112,0.400558,0.4,-4,-0.285963,150.32,-0.0880305,0.226588,150.335,-0.0157307,146.026,3.27372,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
275,-251,-1.46854,149.33,-0.228714,1.0172,0.400635,0.4,-2,-0.282984,150.322,-0.139825,-0.132602,150.33,-0.00786453,146.022,3.30827,0.400711,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
276,-251,-1.47152,149.345,-0.214242,2.24354,0.400406,0.4,-1,-0.280005,150.331,-0.0835009,-0.175458,150.335,-0.00393196,146.036,3.30925,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
277,-248,-1.47449,149.31,-0.23054,2.30944,0.400406,0.4,-2,-0.282984,150.344,0.00232552,0.0777208,150.351,-0.00786466,146.036,3.27437,0.400406,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
278,-244,-1.47747,149.268,-0.255098,1.06405,0.40033,0.4,-4,-0.280005,150.336,0.0370939,0.334438,150.351,-0.0157309,146.04,3.22806,0.400406,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
279,-242,-1.47747,149.24,-0.256361,-0.721062,0.400406,0.4,-2,-0.282984,150.328,0.0413606,0.271185,150.335,-0.00786457,146.036,3.20435,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
280,-244,-1.48045,149.278,-0.227685,-1.66715,0.400177,0.4,5,-0.282984,150.36,0.0119323,0.229589,150.341,0.0196576,146.049,3.2287,0.400558,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
281,-247,-1.48343,149.293,-0.214475,-1.18256,0.400482,0.4,11,-0.280005,150.384,-0.00338345,0.695686,150.341,0.0432364,146.031,3.2624,0.400558,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
282,-250,-1.48939,149.318,-0.251327,-0.0320088,0.400635,0.4,9,-0.280005,150.376,0.03131,1.18582,150.341,0.035378,146.022,3.29665,0.400558,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
283,-252,-1.49237,149.366,-0.318962,1.21402,0.400253,0.4,3,-0.277026,150.353,0.0772836,0.962482,150.341,0.0117956,146.045,3.32151,0.400558,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
284,-251,-1.48641,149.345,-0.300921,2.06867,0.400406,0.4,1,-0.280005,150.339,0.0954756,0.151343,150.335,0.00393237,146.036,3.30925,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
285,-249,-1.49535,149.341,-0.212307,1.87246,0.400101,0.4,4,-0.277026,150.351,0.077245,-0.481619,150.335,0.0157266,146.054,3.28731,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
286,-251,-1.49237,149.335,-0.178547,1.0518,0.400558,0.4,7,-0.280005,150.368,0.0488725,-0.42781,150.341,0.0275184,146.026,3.30859,0.400558,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
287,-256,-1.49833,149.408,-0.176555,0.810435,0.40033,0.4,10,-0.280005,150.375,0.00392089,0.0632822,150.335,0.0393072,146.04,3.36752,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
288,-256,-1.5013,149.417,-0.208291,1.49485,0.400177,0.4,13,-0.282984,150.376,-0.0557743,0.45799,150.325,0.0510931,146.049,3.36818,0.400787,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
289,-250,-1.50428,149.328,-0.265409,1.39531,0.400482,0.4,16,-0.282984,150.398,-0.105443,0.7063,150.335,0.0628771,146.031,3.29731,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
290,-247,-1.50428,149.303,-0.277494,-0.325465,0.40033,0.4,18,-0.277026,150.401,-0.0774463,0.94502,150.33,0.0707311,146.04,3.26305,0.400711,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
291,-250,-1.5013,149.333,-0.207621,-1.68414,0.400406,0.4,19,-0.280005,150.405,0.0151514,0.999949,150.33,0.0746578,146.036,3.29763,0.400711,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
292,-251,-1.50428,149.35,-0.102751,-1.44467,0.40033,0.4,17,-0.277026,150.424,0.0693683,0.950054,150.357,0.0668056,146.04,3.30958,0.40033,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
293,-247,-1.50428,149.298,-0.0518129,-0.87775,0.400406,0.4,11,-0.280005,150.389,0.0730723,0.72417,150.346,0.0432366,146.036,3.26273,0.400482,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
294,-242,-1.50726,149.225,-0.0568999,-1.47943,0.400635,0.4,2,-0.277026,150.354,0.0549051,-0.136175,150.346,0.00786416,146.022,3.20339,0.400482,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
295,-239,-1.50726,149.21,-0.0837299,-2.76262,0.40033,0.4,-2,-0.280005,150.354,0.0326075,-1.15882,150.362,-0.00786473,146.04,3.16953,0.400253,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
296,-238,-1.51024,149.183,-0.112298,-3.42541,0.400558,0.4,6,-0.282984,150.37,-0.0254562,-1.39805,150.346,0.0235882,146.026,3.15684,0.400482,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
297,-237,-1.51322,149.196,-0.153695,-3.15008,0.400177,0.4,16,-0.280005,150.414,-0.0828545,-0.613333,150.351,0.0628779,146.049,3.14668,0.400406,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
298,-237,-1.51024,149.181,-0.169021,-2.29312,0.400406,0.4,20,-0.277026,150.441,-0.0446283,0.750858,150.362,0.0785862,146.036,3.14573,0.400253,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
299,-238,-1.51322,149.188,-0.129586,-1.38703,0.400482,0.4,18,-0.280005,150.417,0.0229848,1.60243,150.346,0.070732,146.031,3.15716,0.400482,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
300,-239,-1.51024,149.215,-0.0783011,-0.467956,0.400253,0.4,19,-0.280005,150.426,0.0247259,1.44019,150.351,0.0746591,146.045,3.16985,0.400406,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
301,-239,-1.5162,149.215,-0.0559125,0.438877,0.400253,0.4,21,-0.280005,150.429,-0.0011966,0.965604,150.346,0.0825113,146.045,3.16985,0.400482,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
302,-238,-1.51322,149.203,-0.0714782,0.793589,0.400253,0.4,19,-0.277026,150.415,0.00844053,0.516143,150.341,0.0746584,146.045,3.15811,0.400558,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
303,-238,-1.51322,149.198,-0.0585459,0.535277,0.40033,0.4,13,-0.277026,150.397,0.0501718,-0.0916337,150.346,0.0510939,146.04,3.15779,0.400482,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
304,-240,-1.5162,149.226,-0.0374005,0.3301,0.400253,0.4,5,-0.280005,150.36,0.0538711,-0.897861,150.341,0.0196576,146.045,3.18157,0.400558,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
305,-244,-1.5162,149.288,-0.0585907,0.917515,0.400024,0.4,-1,-0.280005,150.337,0.00085201,-1.7631,150.341,-0.00393197,146.059,3.22935,0.400558,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
306,-249,-1.5162,149.326,-0.0715341,2.18851,0.40033,0.4,3,-0.280005,150.358,-0.0412694,-2.06679,150.346,0.0117956,146.04,3.28633,0.400482,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
307,-251,-1.5162,149.355,-0.0575757,3.2441,0.400253,0.4,14,-0.280005,150.39,-0.0475218,-1.29102,150.335,0.0550217,146.045,3.30991,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
308,-251,-1.5162,149.35,-0.0362785,3.40988,0.40033,0.4,22,-0.280005,150.422,-0.0372804,0.167363,150.335,0.0864364,146.04,3.30958,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
309,-250,-1.51918,149.338,-0.0376734,2.60379,0.40033,0.4,21,-0.277026,150.429,-0.00301838,1.41035,150.346,0.0825113,146.04,3.29796,0.400482,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
310,-249,-1.51918,149.322,-0.068035,1.26864,0.400406,0.4,12,-0.277026,150.393,0.0518903,1.60779,150.346,0.0471654,146.036,3.28601,0.400482,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
311,-249,-1.5162,149.312,-0.0622086,0.00932686,0.400558,0.4,1,-0.280005,150.35,0.0605532,0.53656,150.346,0.0039324,146.026,3.28536,0.400482,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
312,-247,-1.52216,149.313,-0.043053,-0.747299,0.400177,0.4,-4,-0.280005,150.33,0.00783511,-0.9996,150.346,-0.0157308,146.049,3.2637,0.400482,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
313,-247,-1.52216,149.303,-0.0835325,-0.972728,0.40033,0.4,2,-0.277026,150.354,-0.0160231,-1.75956,150.346,0.00786416,146.04,3.26305,0.400482,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
314,-248,-1.52216,149.32,-0.117694,-0.815938,0.400253,0.4,14,-0.277026,150.396,0.0184432,-1.13432,150.341,0.0550219,146.045,3.27502,0.400558,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
315,-249,-1.52513,149.331,-0.120099,-0.297219,0.400253,0.4,23,-0.282984,150.426,0.00757133,0.348912,150.335,0.0903619,146.045,3.28666,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
316,-250,-1.52216,149.353,-0.108903,0.407879,0.400101,0.4,26,-0.280005,150.454,-0.0592956,1.73637,150.351,0.102138,146.054,3.29894,0.400406,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
317,-251,-1.52811,149.355,-0.0953187,0.966026,0.400253,0.4,20,-0.282984,150.435,-0.0912967,2.29221,150.357,0.0785859,146.045,3.30991,0.40033,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
318,-252,-1.52216,149.356,-0.0844332,1.11524,0.400406,0.4,11,-0.280005,150.389,-0.0801426,1.53481,150.346,0.0432366,146.036,3.32086,0.400482,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
319,-252,-1.52513,149.351,-0.0373226,0.878954,0.400482,0.4,5,-0.280005,150.382,-0.0340066,0.0165904,150.362,0.0196579,146.031,3.32053,0.400253,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
320,-252,-1.52513,149.366,-0.00777385,0.589213,0.400253,0.4,5,-0.282984,150.376,-0.00578015,-1.06034,150.357,0.0196578,146.045,3.32151,0.40033,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
321,-250,-1.52513,149.323,-0.013458,0.187909,0.400558,0.4,9,-0.277026,150.392,0.00741498,-1.23556,150.357,0.0353784,146.026,3.29698,0.40033,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
322,-245,-1.52513,149.28,-0.0121732,-0.796708,0.40033,0.4,9,-0.280005,150.403,0.0508047,-0.727593,150.368,0.0353787,146.04,3.23973,0.400177,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
323,-241,-1.52513,149.238,-0.0083582,-2.14075,0.400253,0.4,6,-0.282984,150.386,0.0349845,-0.187299,150.362,0.0235885,146.045,3.19329,0.400253,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
324,-243,-1.52216,149.256,0.0154514,-2.84793,0.40033,0.4,3,-0.280005,150.363,-0.0209987,-0.223113,150.351,0.0117957,146.04,3.21637,0.400406,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
325,-247,-1.51918,149.298,0.0810578,-2.12402,0.400406,0.4,0,-0.280005,150.341,-0.0184828,-0.746085,150.341,3.55E-07,146.036,3.26273,0.400558,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
326,-249,-1.5162,149.331,0.166187,-0.345512,0.400253,0.4,-3,-0.282984,150.334,-0.0124411,-1.25708,150.346,-0.0117976,146.045,3.28666,0.400482,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
327,-248,-1.5162,149.32,0.216403,1.12774,0.400253,0.4,0,-0.282984,150.346,-0.0465173,-1.28691,150.346,3.54E-07,146.045,3.27502,0.400482,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
328,-248,-1.51322,149.33,0.218703,1.56299,0.400101,0.4,9,-0.280005,150.371,-0.0479986,-0.671043,150.335,0.0353778,146.054,3.27568,0.400635,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
329,-251,-1.51322,149.335,0.200636,1.41089,0.400558,0.4,12,-0.280005,150.404,0.00433641,0.3975,150.357,0.0471658,146.026,3.30859,0.40033,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
330,-257,-1.51024,149.429,0.179035,1.73742,0.400177,0.4,7,-0.282984,150.368,0.0247727,1.10291,150.341,0.0275184,146.049,3.37974,0.400558,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
331,-262,-1.51322,149.472,0.141804,2.9907,0.400406,0.4,-1,-0.280005,150.337,0.00653154,0.628574,150.341,-0.00393197,146.036,3.43639,0.400558,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
332,-262,-1.51322,149.462,0.0681725,3.84249,0.400558,0.4,1,-0.282984,150.35,-0.00276193,-0.310182,150.346,0.0039324,146.026,3.43572,0.400482,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
333,-256,-1.51322,149.413,-0.000614599,2.9804,0.400253,0.4,10,-0.282984,150.385,-0.0258585,-0.409879,150.346,0.0393075,146.045,3.36785,0.400482,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
334,-250,-1.5162,149.333,-0.0488313,0.556095,0.400406,0.4,12,-0.280005,150.388,-0.0284298,0.24037,150.341,0.0471652,146.036,3.29763,0.400558,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
335,-256,-1.5162,149.413,-0.095534,-1.46003,0.400253,0.4,12,-0.282984,150.399,-0.00183717,0.787028,150.351,0.0471656,146.045,3.36785,0.400406,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
336,-265,-1.5162,149.497,-0.109023,-0.803355,0.400558,0.4,3,-0.277026,150.336,0.0294999,0.544984,150.325,0.0117954,146.026,3.47019,0.400787,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
337,-266,-1.5162,149.513,-0.0851744,1.45158,0.400482,0.4,6,-0.282984,150.397,0.0541739,-0.0585437,150.373,0.0235887,146.031,3.482,0.400101,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
338,-262,-1.51918,149.482,-0.0722932,2.56436,0.400253,0.4,8,-0.282984,150.399,0.00953897,0.115959,150.368,0.031449,146.045,3.43706,0.400177,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
339,-262,-1.51918,149.482,-0.0873608,2.02436,0.400253,0.4,8,-0.282984,150.367,-0.0514914,0.378124,150.335,0.0314482,146.045,3.43706,0.400635,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
340,-265,-1.52216,149.502,-0.110006,1.17912,0.400482,0.4,3,-0.280005,150.374,-0.0427401,0.0180325,150.362,0.0117958,146.031,3.47053,0.400253,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
341,-263,-1.51918,149.488,-0.109793,0.689333,0.40033,0.4,-2,-0.280005,150.344,0.0125076,-0.45847,150.351,-0.00786466,146.04,3.44823,0.400406,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
342,-259,-1.52216,149.447,-0.080174,-0.0186567,0.400253,0.4,-5,-0.280005,150.337,0.0519904,-0.934136,150.357,-0.0196645,146.045,3.4025,0.40033,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
343,-256,-1.52216,149.398,-0.0663436,-1.27825,0.400482,0.4,-6,-0.282984,150.339,0.0342671,-1.15913,150.362,-0.0235984,146.031,3.36685,0.400253,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
344,-255,-1.52811,149.401,-0.102733,-2.3715,0.400253,0.4,-1,-0.285963,150.353,-0.04228,-0.867271,150.357,-0.00393202,146.045,3.35628,0.40033,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
345,-257,-1.52513,149.419,-0.150044,-2.34965,0.40033,0.4,5,-0.285963,150.376,-0.122459,-0.152925,150.357,0.0196578,146.04,3.37908,0.40033,0.4,1,-35,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
346,-259,-1.52513,149.442,-0.129124,-1.28625,0.40033,0.4,7,-0.282984,150.379,-0.122552,0.612421,150.351,0.0275186,146.04,3.40216,0.400406,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
347,-257,-1.52811,149.419,-0.0856455,-0.223475,0.40033,0.4,5,-0.285963,150.382,-0.0695814,0.974026,150.362,0.0196579,146.04,3.37908,0.400253,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
348,-254,-1.52811,149.389,-0.0845441,-0.0794452,0.400253,0.4,5,-0.285963,150.371,-0.0489363,0.843657,150.351,0.0196577,146.045,3.3447,0.400406,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
349,-252,-1.52513,149.366,-0.0612396,-0.709189,0.400253,0.4,7,-0.282984,150.379,-0.0271719,0.490233,150.351,0.0275186,146.045,3.32151,0.400406,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
350,-255,-1.53109,149.406,-0.0350223,-1.02323,0.400177,0.4,10,-0.282984,150.407,0.0291755,0.432693,150.368,0.0393082,146.049,3.35661,0.400177,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
351,-260,-1.53109,149.449,-0.0746512,-0.211421,0.400406,0.4,9,-0.280005,150.392,0.0845886,0.620549,150.357,0.0353784,146.036,3.41336,0.40033,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
352,-265,-1.53109,149.521,-0.110826,1.50933,0.400177,0.4,3,-0.285963,150.369,0.0847033,0.362583,150.357,0.0117957,146.049,3.47188,0.40033,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
353,-266,-1.53109,149.523,-0.0958553,3.08165,0.40033,0.4,-2,-0.282984,150.349,0.0219301,-0.388096,150.357,-0.0078647,146.04,3.48268,0.40033,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
354,-260,-1.53407,149.459,-0.0838606,2.97454,0.400253,0.4,0,-0.282984,150.325,-0.00998285,-1.17824,150.325,3.57E-07,146.045,3.41403,0.400787,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
355,-255,-1.53109,149.396,-0.07644,0.856675,0.40033,0.4,5,-0.282984,150.355,-0.000526967,-1.44202,150.335,0.0196575,146.04,3.35595,0.400635,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
356,-254,-1.53407,149.399,-0.0529319,-1.49769,0.400101,0.4,9,-0.282984,150.376,0.00351863,-0.77705,150.341,0.035378,146.054,3.34536,0.400558,0.4,1,-36,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
