count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,natural_length_right_model,deformation_right_model,natural_length_left_model,deformation_left_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.35795,2.99367,170.15,178.515,0,17343,77.915
0,33273,-1.11704,137.6,-0.0354597,-1.50865,0.400635,0.4,-8,-0.175748,150.148,-0.00557899,-1.45791,150.18,-0.0314627,146.022,247.011,0.402847,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1,33270,-1.11704,195.342,-0.11145,383.859,0.401016,0.4,-5,-0.172769,150.176,0.00251226,-4.39449,150.196,-0.0196621,145.999,241.457,0.402618,0.4,1,-29,0,0.479823,0,0.479823,0,0,0,0,0,0,0,0,,,,,,,
2,33266,-1.11704,352.713,-0.148207,2273.23,0.401093,0.4,1,-0.175748,150.184,0.0196604,-5.45303,150.18,0.00393192,145.994,18.8124,0.402847,0.4,1,-29,0,2.84154,0,2.84154,0,0,0,0,0,0,0,0,,,,,,,
3,33266,-1.12002,110.603,-0.143422,3316.65,0.400864,0.4,8,-0.16979,150.227,0.0414849,-3.83682,150.196,0.0314448,146.008,-188.152,0.402618,0.4,1,-29,0,4.14581,0,4.14581,0,0,0,0,0,0,0,0,,,,,,,
4,33269,-1.12002,88.9415,-0.142811,508.762,0.401016,0.4,11,-0.178727,150.255,0.0393159,-1.31007,150.212,0.0432321,145.999,-107.778,0.40239,0.4,1,-29,0,4.14581,0,4.14581,0,0,0,0,0,0,0,0,,,,,,,
5,33274,-1.12002,-47.6893,-0.124057,-3625.79,0.40094,0.4,10,-0.175748,150.241,-0.0322568,0.655985,150.201,0.0393031,146.004,43.3789,0.402542,0.4,1,-29,0,4.14581,0,4.14581,0,0,0,0,0,0,0,0,,,,,,,
6,33279,-1.11704,305.3,-0.0628161,-3964.41,0.401169,0.4,9,-0.175748,150.237,-0.0731167,1.25448,150.201,0.0353741,145.99,210.529,0.402542,0.4,1,-29,0,4.14581,0,4.14581,0,0,0,0,0,0,0,0,,,,,,,
7,33281,-1.12002,148.349,-0.00054843,-261.649,0.40094,0.4,10,-0.181705,150.251,-0.0902504,1.11014,150.212,0.0393034,146.004,-248.598,0.40239,0.4,1,-29,0,4.14581,0,4.14581,0,0,0,0,0,0,0,0,,,,,,,
8,33280,-1.12002,-169.13,0.00530263,-534.027,0.40094,0.4,10,-0.175748,150.251,-0.112951,0.921539,150.212,0.0393034,146.004,-124.943,0.40239,0.4,1,-29,0,4.14581,0,4.14581,0,0,0,0,0,0,0,0,,,,,,,
9,33278,-1.123,156.295,-0.0337497,-3640.45,0.40094,0.4,6,-0.178727,150.236,-0.0717468,0.587848,150.212,0.0235858,146.004,312.88,0.40239,0.4,1,-29,0,4.14581,0,4.14581,0,0,0,0,0,0,0,0,,,,,,,
10,33274,-1.12598,466.527,-0.100809,381.699,0.400864,0.4,1,-0.175748,150.205,-0.0153553,-0.123778,150.201,0.00393198,146.008,63.7209,0.402542,0.4,1,-29,0,4.14581,0,4.14581,0,0,0,0,0,0,0,0,,,,,,,
11,33272,-1.12598,385.265,-0.161309,7745.4,0.40094,0.4,-4,-0.175748,150.196,0.0320372,-0.957785,150.212,-0.0157292,146.004,228.042,0.40239,0.4,1,-29,0,9.68175,0,9.68175,0,0,0,0,0,0,0,0,,,,,,,
12,33273,-1.12598,1276.55,-0.162755,15664.9,0.40094,0.4,-7,-0.175748,150.174,0.0629536,-1.5189,150.201,-0.0275293,146.004,114.028,0.402542,0.4,1,-29,0,19.5811,0,19.5811,0,0,0,0,0,0,0,0,,,,,,,
13,33274,-1.12896,-147.027,-0.139459,16552.5,0.400635,0.4,-9,-0.178727,150.15,0.0387084,-1.86409,150.185,-0.0353971,146.022,-67.6438,0.402771,0.4,1,-29,0,20.6906,0,20.6906,0,0,0,0,0,0,0,0,,,,,,,
14,33273,-1.12896,1276.55,-0.132256,8867.83,0.40094,0.4,-8,-0.178727,150.148,-0.0217873,-1.98643,150.18,-0.0314627,146.004,114.028,0.402847,0.4,1,-29,0,20.6906,0,20.6906,0,0,0,0,0,0,0,0,,,,,,,
15,33272,-1.12598,-576.811,-0.0935846,413.854,0.400864,0.4,-6,-0.181705,150.167,-0.0809363,-1.55614,150.191,-0.0235954,146.008,164.116,0.402695,0.4,1,-29,0,20.6906,0,20.6906,0,0,0,0,0,0,0,0,,,,,,,
16,33271,-1.12598,39.4761,-0.0123022,-14403.1,0.40094,0.4,-4,-0.178727,150.18,-0.103561,-0.629214,150.196,-0.015729,146.004,-175.059,0.402618,0.4,1,-29,0,20.6906,0,20.6906,0,0,0,0,0,0,0,0,,,,,,,
17,33272,-1.13194,228.182,0.00453045,-19544.1,0.401093,0.4,0,-0.178727,150.191,-0.0649484,0.295827,150.191,3.74E-07,145.994,75.9875,0.402695,0.4,1,-29,0,20.6906,0,20.6906,0,0,0,0,0,0,0,0,,,,,,,
18,33274,-1.13194,-47.6893,-0.069892,-11566.9,0.40094,0.4,3,-0.178727,150.218,-0.0114632,1.01374,150.207,0.0117944,146.004,43.3789,0.402466,0.4,1,-29,0,20.6906,0,20.6906,0,0,0,0,0,0,0,0,,,,,,,
19,33278,-1.12896,913.582,-0.1018,-1129.87,0.401016,0.4,3,-0.178727,150.202,0.0137086,1.37309,150.191,0.0117942,145.999,-53.7363,0.402695,0.4,1,-29,0,20.6906,0,20.6906,0,0,0,0,0,0,0,0,,,,,,,
20,33278,-1.13194,144.268,-0.067466,9384.97,0.401093,0.4,2,-0.181705,150.225,0.000379434,1.27587,150.217,0.00786339,145.994,-37.8551,0.402313,0.4,1,-29,0,20.6906,0,20.6906,0,0,0,0,0,0,0,0,,,,,,,
21,33275,-1.13194,230.76,-0.0551025,7896.98,0.40094,0.4,2,-0.181705,150.241,-0.0452681,1.19918,150.233,0.00786349,146.004,-42.5041,0.402084,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
22,33274,-1.13491,189.171,-0.0751039,866.196,0.401093,0.4,2,-0.181705,150.209,-0.0719185,0.99871,150.201,0.00786329,145.994,-73.0099,0.402542,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
23,33275,-1.13194,1012.42,-0.0829762,3288.68,0.400711,0.4,2,-0.181705,150.236,-0.0635146,0.503886,150.228,0.00786345,146.017,147.782,0.402161,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
24,33275,-1.13491,249.623,-0.0638253,9047.67,0.400635,0.4,5,-0.181705,150.226,-0.0429078,0.243509,150.207,0.0196555,146.022,92.4181,0.402466,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
25,33276,-1.13789,147.619,-0.0788215,3547.55,0.40094,0.4,8,-0.181705,150.233,-0.0228238,0.163403,150.201,0.0314449,146.004,287.64,0.402542,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
26,33277,-1.13789,182.076,-0.123787,-5959.06,0.400787,0.4,10,-0.184684,150.246,-0.0284581,0.196449,150.207,0.0393032,146.013,-78.4015,0.402466,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
27,33277,-1.13789,67.5858,-0.128928,-9264.82,0.400864,0.4,12,-0.184684,150.243,-0.0632722,0.359172,150.196,0.0471598,146.008,-83.4526,0.402618,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
28,33275,-1.14385,230.76,-0.136333,-8339.31,0.40094,0.4,11,-0.184684,150.255,-0.0806546,0.461783,150.212,0.0432321,146.004,-42.5041,0.40239,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
29,33274,-1.14087,-47.6893,-0.162703,-6155.29,0.40094,0.4,5,-0.181705,150.21,-0.0460264,0.220888,150.191,0.0196553,146.004,43.3789,0.402695,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
30,33274,-1.14087,-47.6893,-0.129676,-6242.24,0.40094,0.4,-1,-0.181705,150.197,0.0207699,-0.548781,150.201,-0.00393154,146.004,43.3789,0.402542,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
31,33275,-1.14087,230.76,-0.0610112,-4595.53,0.40094,0.4,-1,-0.184684,150.203,0.0427575,-1.15833,150.207,-0.00393155,146.004,-42.5041,0.402466,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
32,33276,-1.14087,147.619,-0.0162042,508.86,0.40094,0.4,2,-0.181705,150.204,0.0202717,-1.10462,150.196,0.00786326,146.004,287.64,0.402618,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
33,33277,-1.14385,144.06,-0.0133511,3208.83,0.401169,0.4,2,-0.181705,150.22,0.0255395,-0.625875,150.212,0.00786336,145.99,-5.91077,0.40239,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
34,33279,-1.14385,622.216,-0.0486024,6064.76,0.401016,0.4,-2,-0.181705,150.193,0.0408442,-0.213762,150.201,-0.00786374,145.999,-23.1847,0.402542,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
35,33279,-1.14385,364.083,-0.0700558,10273.9,0.40094,0.4,-9,-0.181705,150.177,0.0361413,-0.346568,150.212,-0.0353978,146.004,-4.51976,0.40239,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
36,33277,-1.14385,36.6554,-0.0600092,6777.9,0.40094,0.4,-11,-0.184684,150.185,0.00442698,-0.656656,150.228,-0.0432679,146.004,-95.5461,0.402161,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
37,33277,-1.14683,461.52,-0.0597176,226.584,0.400635,0.4,-6,-0.184684,150.194,-0.0499021,-0.549886,150.217,-0.0235958,146.022,-81.3657,0.402313,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
38,33279,-1.14981,305.3,-0.103608,-71.2913,0.401169,0.4,3,-0.187663,150.224,-0.0989148,0.0201099,150.212,0.0117944,145.99,210.529,0.40239,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
39,33278,-1.14981,217.052,-0.153876,-10.1377,0.400864,0.4,9,-0.184684,150.269,-0.112477,1.01694,150.233,0.035375,146.008,-138.803,0.402084,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
40,33273,-1.14981,94.1829,-0.153137,-3046.1,0.400711,0.4,7,-0.187663,150.245,-0.0877056,1.80083,150.217,0.0275157,146.017,55.7928,0.402313,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
41,33270,-1.14981,252.707,-0.111512,-4656.92,0.40094,0.4,4,-0.190642,150.233,-0.0938761,1.54007,150.217,0.0157252,146.004,13.3811,0.402313,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
42,33270,-1.14981,105.031,-0.0642405,-3750.46,0.400787,0.4,4,-0.190642,150.228,-0.131206,0.661164,150.212,0.0157252,146.013,-102.121,0.40239,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
43,33272,-1.14981,483.753,-0.0273934,-735.941,0.400711,0.4,2,-0.190642,150.22,-0.131255,-0.0842907,150.212,0.00786336,146.017,132.354,0.40239,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
44,33273,-1.14981,110.159,-0.00479148,2293.66,0.400787,0.4,-6,-0.190642,150.194,-0.0958593,-0.686563,150.217,-0.0235958,146.013,105.276,0.402313,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
45,33269,-1.14981,294.733,0.00583148,1686.17,0.400787,0.4,-14,-0.190642,150.168,-0.0553832,-1.32955,150.223,-0.0550744,146.013,20.9877,0.402237,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
46,33267,-1.15279,281.238,-0.0113724,859.327,0.40094,0.4,-16,-0.190642,150.138,-0.0237309,-1.96013,150.201,-0.062946,146.004,897.414,0.402542,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
47,33270,-1.14981,252.707,-0.0354001,1154.31,0.40094,0.4,-10,-0.190642,150.167,-0.00426169,-2.06638,150.207,-0.0393323,146.004,13.3811,0.402466,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
48,33274,-1.14981,466.527,-0.0157084,1927.97,0.400864,0.4,-1,-0.190642,150.213,0.00492514,-1.04971,150.217,-0.00393159,146.008,63.7209,0.402313,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
49,33273,-1.15279,-21873.5,-0.00333541,-145818,0.401169,0.4,7,-0.193621,150.229,-0.0126427,0.571782,150.201,0.0275154,145.99,86.7308,0.402542,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
50,33270,-1.15279,195.342,-0.0373907,-318155,0.401016,0.4,9,-0.193621,150.258,-0.0565463,1.80061,150.223,0.0353747,145.999,241.457,0.402237,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
51,33268,-1.14981,175.481,-0.04137,-157148,0.400711,0.4,8,-0.190642,150.249,-0.0594224,2.25688,150.217,0.0314453,146.017,-62.1481,0.402313,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
52,33271,-1.15279,179.569,-0.0118285,99810.5,0.401016,0.4,7,-0.193621,150.245,-0.0245546,1.88197,150.217,0.0275157,145.999,-93.0234,0.402313,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
53,33276,-1.15577,301.515,-0.0365088,179694,0.400787,0.4,0,-0.193621,150.233,-0.0235573,1.02724,150.233,3.68E-07,146.013,9.60134,0.402084,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
54,33278,-1.15577,96.3055,-0.0969578,164474,0.400787,0.4,-11,-0.190642,150.179,-0.0167893,-0.145859,150.223,-0.0432677,146.013,29.2789,0.402237,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
55,33276,-1.15577,76.5453,-0.115795,111742,0.400635,0.4,-16,-0.193621,150.16,0.01054,-1.52586,150.223,-0.062947,146.022,-54.1555,0.402237,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
56,33274,-1.15577,466.527,-0.092327,60801.8,0.400864,0.4,-11,-0.196599,150.179,-0.0211151,-2.1791,150.223,-0.0432677,146.008,63.7209,0.402237,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
57,33273,-1.15874,94.1829,-0.077755,25978.7,0.400711,0.4,-5,-0.193621,150.225,-0.0685732,-1.42544,150.244,-0.0196628,146.017,55.7928,0.401932,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
58,33273,-1.15874,110.159,-0.0908149,2318,0.400787,0.4,-1,-0.199578,150.224,-0.0896953,0.00615161,150.228,-0.00393162,146.013,105.276,0.402161,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
59,33273,-1.15577,1276.55,-0.0716921,-2517.2,0.40094,0.4,0,-0.199578,150.228,-0.134286,0.920023,150.228,3.69E-07,146.004,114.028,0.402161,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
60,33274,-1.15874,258.984,-0.0244221,5118.72,0.401016,0.4,0,-0.199578,150.233,-0.15651,1.1356,150.233,3.68E-07,145.999,-71.5212,0.402084,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
61,33275,-1.15874,208.06,-0.0183685,699.5,0.401016,0.4,2,-0.202557,150.225,-0.143481,0.961496,150.217,0.00786339,145.999,-147.775,0.402313,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
62,33272,-1.15577,-508.596,-0.0109291,-13663.5,0.400787,0.4,3,-0.196599,150.229,-0.0993881,0.582081,150.217,0.0117945,146.013,15.9612,0.402313,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
63,33267,-1.15874,281.238,0.0151029,-20570.5,0.40094,0.4,1,-0.196599,150.227,0.00571437,0.24913,150.223,0.00393204,146.004,897.414,0.402237,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
64,33265,-1.1647,45.4255,-0.0383603,-13646.8,0.400864,0.4,-4,-0.196599,150.212,0.0876139,-0.0589102,150.228,-0.0157294,146.008,10.2074,0.402161,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
65,33267,-1.16172,281.238,-0.130258,-3380,0.40094,0.4,-6,-0.202557,150.194,0.0577519,-0.50428,150.217,-0.0235958,146.004,897.414,0.402313,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
66,33269,-1.16172,157.012,-0.133092,2518.18,0.400635,0.4,-3,-0.199578,150.222,-0.0302039,-0.710713,150.233,-0.0117965,146.022,-19.1895,0.402084,0.4,1,-29,0,3.14773,0,3.14773,0,0,0,0,0,0,0,0,,,,,,,
67,33271,-1.16172,39.4761,-0.0783352,3398.64,0.40094,0.4,1,-0.199578,150.237,-0.0583622,-0.248593,150.233,0.00393208,146.004,-175.059,0.402084,0.4,1,-29,0,4.2483,0,4.2483,0,0,0,0,0,0,0,0,,,,,,,
68,33274,-1.16768,177.716,-0.0746738,1360.5,0.400787,0.4,1,-0.196599,150.221,-0.0141842,0.299812,150.217,0.00393203,146.013,159.353,0.402313,0.4,1,-29,0,4.2483,0,4.2483,0,0,0,0,0,0,0,0,,,,,,,
69,33277,-1.1647,323.509,-0.113145,2202.34,0.400711,0.4,2,-0.196599,150.247,0.0479589,0.505182,150.239,0.00786352,146.017,251.297,0.402008,0.4,1,-29,0,4.2483,0,4.2483,0,0,0,0,0,0,0,0,,,,,,,
70,33276,-1.1647,6.41073,-0.0985213,2713.39,0.400864,0.4,2,-0.199578,150.225,0.060677,0.542461,150.217,0.00786339,146.008,178.772,0.402313,0.4,1,-29,0,4.2483,0,4.2483,0,0,0,0,0,0,0,0,,,,,,,
71,33274,-1.1647,558.319,-0.0458744,2617.02,0.400711,0.4,-1,-0.202557,150.197,-0.0105357,0.106131,150.201,-0.00393154,146.017,-29.9925,0.402542,0.4,1,-29,0,4.2483,0,4.2483,0,0,0,0,0,0,0,0,,,,,,,
72,33271,-1.1647,71.2289,-0.0117638,3882.19,0.400787,0.4,-4,-0.202557,150.223,-0.09717,-0.448632,150.239,-0.0157295,146.013,-79.6951,0.402008,0.4,1,-29,0,4.85274,0,4.85274,0,0,0,0,0,0,0,0,,,,,,,
73,33268,-1.16768,348.429,-0.01453,2377.67,0.401016,0.4,-1,-0.202557,150.23,-0.126737,-0.354446,150.233,-0.00393164,145.999,-1.21447,0.402084,0.4,1,-29,0,4.85274,0,4.85274,0,0,0,0,0,0,0,0,,,,,,,
74,33266,-1.1647,99.1715,-0.031791,-108.589,0.40094,0.4,6,-0.202557,150.257,-0.104746,0.224524,150.233,0.0235862,146.004,26.1066,0.402084,0.4,1,-29,0,4.85274,0,4.85274,0,0,0,0,0,0,0,0,,,,,,,
75,33265,-1.1647,109.312,-0.010353,-2521.97,0.400787,0.4,9,-0.205536,150.269,-0.0874349,0.895037,150.233,0.035375,146.013,-29.2465,0.402084,0.4,1,-29,0,4.85274,0,4.85274,0,0,0,0,0,0,0,0,,,,,,,
76,33263,-1.1647,-376.4,0.0212933,-7641.13,0.40094,0.4,2,-0.205536,150.257,-0.0967559,1.19686,150.25,0.00786358,146.004,802.598,0.401855,0.4,1,-29,0,4.85274,0,4.85274,0,0,0,0,0,0,0,0,,,,,,,
77,33264,-1.1647,1767.13,0.0286116,255.114,0.400864,0.4,-5,-0.202557,150.203,-0.0744991,0.558826,150.223,-0.0196625,146.008,107.109,0.402237,0.4,1,-29,0,4.85274,0,4.85274,0,0,0,0,0,0,0,0,,,,,,,
78,33266,-1.16768,110.603,0.00387699,17861,0.400864,0.4,-8,-0.205536,150.197,-0.0251913,-0.706165,150.228,-0.0314639,146.008,-188.152,0.402161,0.4,1,-29,0,22.3263,0,22.3263,0,0,0,0,0,0,0,0,,,,,,,
79,33266,-1.1647,330.77,-0.0274097,13918.1,0.400711,0.4,-6,-0.205536,150.221,-0.0180842,-1.32859,150.244,-0.0235963,146.017,54.5697,0.401932,0.4,1,-29,0,22.3263,0,22.3263,0,0,0,0,0,0,0,0,,,,,,,
80,33266,-1.16768,1906.1,-0.0329127,10949,0.400558,0.4,-2,-0.205536,150.226,-0.0303064,-0.914312,150.233,-0.00786394,146.026,163.945,0.402084,0.4,1,-29,0,22.3263,0,22.3263,0,0,0,0,0,0,0,0,,,,,,,
81,33265,-1.16768,-216.417,-0.0463244,15162.2,0.400635,0.4,3,-0.205536,150.251,-0.0271744,-0.099802,150.239,0.0117946,146.022,-103.306,0.402008,0.4,1,-29,0,22.3263,0,22.3263,0,0,0,0,0,0,0,0,,,,,,,
82,33266,-1.16768,330.77,-0.0593922,-1468.59,0.400711,0.4,4,-0.202557,150.249,0.00147201,0.623959,150.233,0.0157254,146.017,54.5697,0.402084,0.4,1,-29,0,22.3263,0,22.3263,0,0,0,0,0,0,0,0,,,,,,,
83,33268,-1.17066,195.278,-0.0687883,-15767.7,0.400635,0.4,0,-0.202557,150.239,0.052943,0.833733,150.239,3.67E-07,146.022,-103.279,0.402008,0.4,1,-29,0,22.3263,0,22.3263,0,0,0,0,0,0,0,0,,,,,,,
84,33270,-1.17066,6044.44,-0.0941607,23785.8,0.400558,0.4,-1,-0.205536,150.23,0.059889,0.483884,150.233,-0.00393164,146.026,-17.7351,0.402084,0.4,1,-29,0,29.7322,0,29.7322,0,0,0,0,0,0,0,0,,,,,,,
85,33269,-1.17066,294.733,-0.0992549,72827.6,0.400787,0.4,1,-0.202557,150.227,0.0265449,-0.00506386,150.223,0.00393204,146.013,20.9877,0.402237,0.4,1,-29,0,91.0345,0,91.0345,0,0,0,0,0,0,0,0,,,,,,,
86,33266,-1.16768,-373.742,-0.0546151,30988.9,0.400635,0.4,-1,-0.202557,150.235,0.0256272,-0.251429,150.239,-0.00393165,146.022,-36.5827,0.402008,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
87,33267,-1.16768,222.676,0.0184721,-38230,0.400711,0.4,-5,-0.205536,150.214,0.0182677,-0.336537,150.233,-0.0196626,146.017,-76.5736,0.402084,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
88,33271,-1.16768,52.8539,0.0636199,-54062.7,0.400864,0.4,-6,-0.199578,150.221,0.0100936,-0.464683,150.244,-0.0235963,146.008,-48.8333,0.401932,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
89,33273,-1.16768,111.106,0.065091,-43875.3,0.400864,0.4,-9,-0.199578,150.214,0.0638501,-0.486687,150.25,-0.0353988,146.008,36.533,0.401855,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
90,33271,-1.17066,285.231,0.0280921,-27014.2,0.400711,0.4,-15,-0.202557,150.18,0.0887409,-0.636697,150.239,-0.0590112,146.017,78.2466,0.402008,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
91,33268,-1.16768,91.859,-0.0148644,-11326.4,0.400787,0.4,-12,-0.199578,150.213,0.0549682,-0.809195,150.26,-0.0472043,146.013,61.9047,0.401703,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
92,33267,-1.16768,-2568.95,-0.00866242,-21126.4,0.400864,0.4,2,-0.205536,150.274,0.00602014,-0.040107,150.266,0.00786368,146.008,-32.287,0.401627,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
93,33267,-1.17066,-585.166,-0.00380672,-43251.3,0.40033,0.4,11,-0.202557,150.298,-0.0559999,1.49049,150.255,0.0432335,146.04,-41.5347,0.401779,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
94,33270,-1.17364,201.371,-0.060845,-26665,0.400864,0.4,7,-0.205536,150.277,-0.0865595,2.31656,150.25,0.0275164,146.008,95.9517,0.401855,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
95,33273,-1.17066,94.1829,-0.107998,10563.9,0.400711,0.4,-1,-0.205536,150.23,-0.0958329,1.59501,150.233,-0.00393164,146.017,55.7928,0.402084,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
96,33274,-1.17066,-147.027,-0.0782644,25303.4,0.400635,0.4,-6,-0.205536,150.215,-0.0938225,-0.0106755,150.239,-0.0235962,146.022,-67.6438,0.402008,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
97,33276,-1.17662,301.515,-0.0648802,23609.9,0.400787,0.4,-6,-0.208514,150.226,-0.0877005,-1.11069,150.25,-0.0235964,146.013,9.60134,0.401855,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
98,33276,-1.17662,76.5453,-0.121942,19434.7,0.400635,0.4,-5,-0.205536,150.235,-0.0815151,-1.15451,150.255,-0.019663,146.022,-54.1555,0.401779,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
99,33276,-1.17364,147.619,-0.132616,12932.9,0.40094,0.4,-6,-0.208514,150.226,-0.0569327,-0.726379,150.25,-0.0235964,146.004,287.64,0.401855,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
100,33273,-1.17066,111.106,-0.0411461,5955.7,0.400864,0.4,-6,-0.205536,150.215,-0.0313893,-0.48828,150.239,-0.0235962,146.008,36.533,0.402008,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
101,33270,-1.17066,91.5284,0.0678269,1323.34,0.400635,0.4,-8,-0.202557,150.223,0.0277094,-0.409829,150.255,-0.0314645,146.022,-89.9562,0.401779,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
102,33267,-1.1796,142.018,0.0544593,-1115.33,0.400787,0.4,-9,-0.202557,150.203,0.104719,-0.363159,150.239,-0.0353986,146.013,-90.1611,0.402008,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
103,33265,-1.1796,45.4255,-0.0859417,-1923.3,0.400864,0.4,-9,-0.202557,150.203,0.128276,-0.459953,150.239,-0.0353986,146.008,10.2074,0.402008,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
104,33265,-1.17662,32.0463,-0.160771,-2787.74,0.400711,0.4,-6,-0.202557,150.247,0.103389,-0.214666,150.271,-0.0235968,146.017,17.0819,0.40155,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
105,33267,-1.17662,222.676,-0.108215,-1939.99,0.400711,0.4,-2,-0.202557,150.22,0.0652188,0.353347,150.228,-0.00786391,146.017,-76.5736,0.402161,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
106,33269,-1.17662,563.062,-0.0372874,3697.43,0.400711,0.4,1,-0.202557,150.286,0.0318647,0.862935,150.282,0.00393222,146.017,-45.5099,0.401398,0.4,1,-29,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
