count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,natural_length_right_model,deformation_right_model,natural_length_left_model,deformation_left_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.04816,2.79409,170.232,178.928,33556,18117,79.4971
10,-230,-0.75661,149.074,-0.225955,-0.725696,0.400787,0.4,-10,0.0506392,150.157,0.0667705,-0.969455,150.196,-0.039332,146.013,3.06168,0.402618,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
11,-228,-0.75661,149.056,-0.189923,-1.00252,0.400711,0.4,-9,0.0506392,150.161,0.0381517,-1.31523,150.196,-0.0353974,146.017,3.03834,0.402618,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
12,-225,-0.759588,149.03,-0.143787,-1.35027,0.400558,0.4,-8,0.053618,150.148,-0.0039719,-1.09583,150.18,-0.0314627,146.026,3.00339,0.402847,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
13,-223,-0.75661,148.977,-0.105896,-1.95808,0.401016,0.4,-5,0.0565968,150.144,0.0396936,-0.8751,150.164,-0.0196616,145.999,2.9778,0.403076,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
14,-221,-0.762567,148.963,-0.0814341,-2.66095,0.400864,0.4,4,0.0565968,150.201,0.107023,-0.307322,150.185,0.0157248,146.008,2.95461,0.402771,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
15,-217,-0.762567,148.905,-0.108949,-3.16225,0.401016,0.4,19,0.0565968,150.265,0.125956,1.1711,150.191,0.0746494,145.999,2.9063,0.402695,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
16,-213,-0.762567,148.882,-0.130711,-3.53718,0.400635,0.4,27,0.0506392,150.307,0.0597873,2.98892,150.201,0.106049,146.022,2.8599,0.402542,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
17,-214,-0.762567,148.874,-0.104426,-3.48841,0.40094,0.4,20,0.053618,150.264,-0.0436418,3.63628,150.185,0.078575,146.004,2.8707,0.402771,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
18,-220,-0.765546,148.951,-0.0853822,-2.27212,0.400864,0.4,10,0.0506392,150.225,-0.0945155,2.35633,150.185,0.0393026,146.008,2.9427,0.402771,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
19,-225,-0.771503,149.015,-0.13444,0.252116,0.400787,0.4,9,0.0506392,150.263,-0.109967,0.634205,150.228,0.0353749,146.013,3.00247,0.402161,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
20,-226,-0.774482,149.017,-0.238313,2.61794,0.40094,0.4,12,0.0506392,150.248,-0.106657,-0.0885491,150.201,0.04716,146.004,3.01372,0.402542,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
21,-223,-0.777461,148.982,-0.31681,3.1081,0.40094,0.4,14,0.0506392,150.251,-0.0765126,-0.285744,150.196,0.0550156,146.004,2.97811,0.402618,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
22,-217,-0.771503,148.925,-0.283911,1.6252,0.400711,0.4,16,0.0476604,150.275,-0.0633657,-0.196753,150.212,0.0628709,146.017,2.9075,0.40239,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
23,-216,-0.774482,148.903,-0.154098,-0.573139,0.400864,0.4,16,0.0476604,150.259,-0.0807248,0.122028,150.196,0.0628701,146.008,2.89494,0.402618,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
24,-223,-0.777461,148.996,-0.0791528,-1.37478,0.400711,0.4,12,0.0506392,150.248,-0.0660971,0.0948024,150.201,0.04716,146.017,2.97902,0.402542,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
25,-231,-0.774482,149.091,-0.0668484,0.404529,0.400711,0.4,7,0.0476604,150.229,-0.0223093,-0.320932,150.201,0.0275154,146.017,3.07381,0.402542,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
26,-237,-0.777461,149.171,-0.0436786,3.46685,0.400558,0.4,3,0.0446817,150.218,-0.0382265,-0.808441,150.207,0.0117944,146.026,3.1451,0.402466,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
27,-239,-0.777461,149.18,-0.0422947,5.57019,0.400787,0.4,-5,0.0476604,150.166,-0.0744164,-1.41793,150.185,-0.0196619,146.013,3.16762,0.402771,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
28,-238,-0.777461,149.188,-0.0502909,5.64596,0.400482,0.4,-14,0.0446817,150.135,-0.0692155,-2.2693,150.191,-0.0550731,146.031,3.15716,0.402695,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
29,-234,-0.78044,149.117,-0.0600216,3.83826,0.400864,0.4,-17,0.0476604,150.134,-0.0483697,-2.77473,150.201,-0.0668827,146.008,3.10855,0.402542,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
30,-228,-0.78044,149.056,-0.0878424,0.738793,0.400711,0.4,-12,0.0476604,150.143,-0.00671165,-2.39083,150.191,-0.0472019,146.017,3.03834,0.402695,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
31,-223,-0.786397,148.991,-0.135587,-2.47084,0.400787,0.4,-4,0.0476604,150.18,0.0322952,-1.2272,150.196,-0.015729,146.013,2.97872,0.402618,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
32,-221,-0.783419,148.968,-0.178623,-4.56039,0.400787,0.4,2,0.0446817,150.204,0.0196683,0.297104,150.196,0.00786326,146.013,2.95492,0.402618,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
33,-223,-0.783419,148.986,-0.148124,-4.81609,0.400864,0.4,7,0.0476604,150.223,-0.0108803,1.54227,150.196,0.0275153,146.008,2.97841,0.402618,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
34,-229,-0.783419,149.082,-0.0755521,-2.88795,0.400482,0.4,6,0.0476604,150.257,-0.000567169,2.28761,150.233,0.0235862,146.031,3.0511,0.402084,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
35,-238,-0.789376,149.164,-0.0652396,0.642533,0.400864,0.4,-5,0.0476604,150.176,0.0238445,2.0172,150.196,-0.0196621,146.008,3.15557,0.402618,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
36,-246,-0.786397,149.267,-0.103463,4.35612,0.400711,0.4,-28,0.0417029,150.118,-0.0124712,0.109104,150.228,-0.110208,146.017,3.24978,0.402161,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
37,-251,-0.792355,149.35,-0.131391,7.20397,0.40033,0.4,-46,0.0446817,150.042,-0.0840189,-2.54627,150.223,-0.18118,146.04,3.30958,0.402237,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
38,-249,-0.789376,149.292,-0.147481,7.85318,0.400864,0.4,-44,0.0446817,150.044,-0.0908485,-4.35479,150.217,-0.173289,146.008,3.28405,0.402313,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
39,-243,-0.786397,149.247,-0.0943289,5.47906,0.400482,0.4,-32,0.0417029,150.107,-0.069161,-3.97905,150.233,-0.125972,146.031,3.21573,0.402084,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
40,-239,-0.786397,149.18,0.0130668,1.57746,0.400787,0.4,-25,0.0476604,150.135,-0.041519,-1.69639,150.233,-0.0983893,146.013,3.16762,0.402084,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
41,-235,-0.786397,149.128,0.0738775,-2.00516,0.400864,0.4,-16,0.0417029,150.16,0.00116382,0.666057,150.223,-0.062947,146.008,3.12032,0.402237,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
42,-228,-0.789376,149.051,0.0590689,-4.60754,0.400787,0.4,2,0.0417029,150.247,-0.0214921,2.5616,150.239,0.00786352,146.013,3.03803,0.402008,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
43,-223,-0.789376,148.986,-0.00293776,-6.25974,0.400864,0.4,14,0.0417029,150.283,-0.0650434,4.22863,150.228,0.055017,146.008,2.97841,0.402161,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
44,-222,-0.789376,148.984,-0.0477192,-6.64887,0.400711,0.4,9,0.0417029,150.242,-0.0654713,4.57227,150.207,0.0353743,146.017,2.96713,0.402466,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
45,-225,-0.786397,149.02,-0.0332919,-5.23428,0.400711,0.4,0,0.0446817,150.207,-0.0279449,2.93732,150.207,3.72E-07,146.017,3.00278,0.402466,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
46,-227,-0.789376,149.034,0.00170437,-2.67882,0.400864,0.4,-2,0.0417029,150.22,0.015144,0.810614,150.228,-0.00786391,146.008,3.02588,0.402161,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
47,-230,-0.789376,149.089,-0.00430677,-0.105755,0.400558,0.4,-2,0.0417029,150.215,0.0088472,-0.377179,150.223,-0.00786387,146.026,3.06262,0.402237,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
48,-234,-0.795334,149.121,-0.06573,2.03379,0.400787,0.4,-5,0.0417029,150.203,-0.0161568,-0.825516,150.223,-0.0196625,146.013,3.10887,0.402237,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
49,-235,-0.795334,149.148,-0.153524,3.35151,0.400558,0.4,-7,0.0446817,150.19,-0.00212955,-1.07127,150.217,-0.0275296,146.026,3.12158,0.402313,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
50,-232,-0.798312,149.113,-0.208419,3.32788,0.400558,0.4,-3,0.0446817,150.189,0.0442148,-1.14302,150.201,-0.0117962,146.026,3.08623,0.402542,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
51,-228,-0.798312,149.07,-0.214827,1.83878,0.400482,0.4,3,0.0417029,150.208,0.0514076,-0.835445,150.196,0.0117943,146.031,3.03927,0.402618,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
52,-227,-0.798312,149.058,-0.179498,-0.157961,0.400482,0.4,3,0.0446817,150.224,0.02051,-0.132691,150.212,0.0117944,146.031,3.02742,0.40239,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
53,-228,-0.798312,149.06,-0.116482,-1.3694,0.400635,0.4,-2,0.0417029,150.204,0.00220787,0.399551,150.212,-0.00786381,146.022,3.03865,0.40239,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
54,-230,-0.801291,149.079,-0.079017,-1.42606,0.400711,0.4,-2,0.0387241,150.252,-0.0459517,0.679044,150.26,-0.00786411,146.017,3.06199,0.401703,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
55,-234,-0.795334,149.121,-0.0421799,-0.515184,0.400787,0.4,1,0.0417029,150.221,-0.0934007,0.917665,150.217,0.00393203,146.013,3.10887,0.402313,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
56,-235,-0.798312,149.138,0.0244359,0.805653,0.400711,0.4,5,0.0417029,150.264,-0.0677571,0.960187,150.244,0.0196561,146.017,3.12095,0.401932,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
57,-231,-0.798312,149.071,0.0453329,1.19353,0.401016,0.4,9,0.0387241,150.296,-0.038879,1.29472,150.26,0.0353758,145.999,3.07256,0.401703,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
58,-228,-0.798312,149.056,0.0217199,0.141114,0.400711,0.4,12,0.0357453,150.275,-0.0764416,1.65937,150.228,0.047161,146.017,3.03834,0.402161,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
59,-230,-0.801291,149.069,-0.0139137,-0.89927,0.400864,0.4,7,0.0387241,150.282,-0.111264,1.35019,150.255,0.0275165,146.008,3.06137,0.401779,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
60,-234,-0.801291,149.131,-0.0649205,-0.590472,0.400635,0.4,-1,0.0357453,150.24,-0.0955662,0.534485,150.244,-0.00393167,146.022,3.10949,0.401932,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
61,-237,-0.80427,149.162,-0.108409,0.824336,0.400711,0.4,-3,0.0327666,150.243,-0.103225,-0.445811,150.255,-0.0117967,146.017,3.14446,0.401779,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
62,-237,-0.798312,149.171,-0.0967544,2.07439,0.400558,0.4,-1,0.0357453,150.235,-0.118294,-1.03077,150.239,-0.00393165,146.026,3.1451,0.402008,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
63,-235,-0.801291,149.143,-0.0252784,2.17619,0.400635,0.4,3,0.0327666,150.245,-0.0922408,-1.01667,150.233,0.0117946,146.022,3.12127,0.402084,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
64,-231,-0.801291,149.096,0.0114019,0.999833,0.400635,0.4,5,0.0357453,150.248,-0.0563077,-0.636613,150.228,0.0196558,146.022,3.07412,0.402161,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
65,-230,-0.80427,149.074,-0.0163932,-0.724617,0.400787,0.4,3,0.0327666,150.251,-0.0260674,-0.185854,150.239,0.0117946,146.013,3.06168,0.402008,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
66,-232,-0.80427,149.098,-0.0633162,-1.68876,0.400787,0.4,-2,0.0387241,150.236,0.0136281,0.00951517,150.244,-0.00786401,146.013,3.08529,0.401932,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
67,-234,-0.80427,149.121,-0.085538,-1.30002,0.400787,0.4,-5,0.0357453,150.208,0.0664063,-0.272725,150.228,-0.0196626,146.013,3.10887,0.402161,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
68,-236,-0.807249,149.15,-0.0916401,-0.122231,0.400711,0.4,-5,0.0387241,150.214,0.0902507,-0.750581,150.233,-0.0196626,146.017,3.13271,0.402084,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
69,-236,-0.810228,149.14,-0.129464,0.871549,0.400864,0.4,-2,0.0417029,150.21,0.11575,-0.88957,150.217,-0.00786384,146.008,3.13208,0.402313,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
70,-236,-0.80427,149.165,-0.1302,1.27037,0.400482,0.4,1,0.0417029,150.216,0.155081,-0.685393,150.212,0.00393201,146.031,3.13366,0.40239,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
71,-239,-0.807249,149.18,-0.0554192,1.46018,0.400787,0.4,2,0.0417029,150.268,0.149486,-0.00818983,150.26,0.00786365,146.013,3.16762,0.401703,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
72,-245,-0.813206,149.265,-0.049623,2.08897,0.400558,0.4,-4,0.0357453,150.202,0.0668309,0.571084,150.217,-0.0157292,146.026,3.23876,0.402313,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
73,-247,-0.813206,149.279,-0.133863,3.12098,0.400711,0.4,-9,0.0357453,150.193,-0.0653449,0.0532133,150.228,-0.0353983,146.017,3.26143,0.402161,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
74,-247,-0.813206,149.284,-0.172529,3.4896,0.400635,0.4,-9,0.0387241,150.225,-0.122314,-0.526047,150.26,-0.0353991,146.022,3.26175,0.401703,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
75,-238,-0.810228,149.173,-0.121967,2.11837,0.400711,0.4,-2,0.0357453,150.236,-0.092852,-0.175083,150.244,-0.00786401,146.017,3.15621,0.401932,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
76,-238,-0.813206,149.168,-0.0482537,-0.496197,0.400787,0.4,-1,0.0357453,150.246,-0.0756066,0.448723,150.25,-0.00393169,146.013,3.15589,0.401855,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
77,-237,-0.810228,149.162,-0.00486669,-2.29184,0.400711,0.4,0,0.0357453,150.25,-0.0680587,0.813172,150.25,3.66E-07,146.017,3.14446,0.401855,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
78,-231,-0.813206,149.091,0.0142972,-3.01454,0.400711,0.4,8,0.0357453,150.281,-0.0465792,1.07085,150.25,0.0314461,146.017,3.07381,0.401855,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
79,-227,-0.816185,149.029,-0.0217167,-3.91189,0.40094,0.4,15,0.0357453,150.309,-0.0251444,1.52216,150.25,0.0589455,146.004,3.02557,0.401855,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
80,-226,-0.813206,149.037,-0.0707609,-4.48266,0.400635,0.4,12,0.0327666,150.302,-0.0295048,1.83538,150.255,0.047162,146.022,3.01495,0.401779,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
81,-228,-0.810228,149.056,-0.0319068,-3.695,0.400711,0.4,1,0.0357453,150.253,-0.0433092,1.2413,150.25,0.00393212,146.017,3.03834,0.401855,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
82,-234,-0.813206,149.121,0.0327762,-1.62542,0.400787,0.4,-7,0.0357453,150.211,-0.0172724,-0.318459,150.239,-0.02753,146.013,3.10887,0.402008,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
83,-237,-0.816185,149.152,0.0106986,0.883042,0.400864,0.4,-5,0.0297878,150.214,-0.0217495,-1.75281,150.233,-0.0196626,146.008,3.14383,0.402084,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
84,-235,-0.816185,149.153,-0.0612104,2.5368,0.400482,0.4,3,0.0387241,150.267,-0.0375213,-1.76632,150.255,0.0117948,146.031,3.1219,0.401779,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
85,-232,-0.816185,149.103,-0.0943322,2.4157,0.400711,0.4,8,0.0327666,150.286,0.00622079,-0.435773,150.255,0.0314462,146.017,3.08561,0.401779,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
86,-232,-0.816185,149.113,-0.082552,1.11409,0.400558,0.4,7,0.0297878,150.282,-0.0174051,0.82401,150.255,0.0275165,146.026,3.08623,0.401779,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
87,-234,-0.819164,149.141,-0.0754161,0.262861,0.400482,0.4,4,0.0327666,150.265,-0.082482,1.08572,150.25,0.0157256,146.031,3.11012,0.401855,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
88,-236,-0.822143,149.155,-0.112098,0.380894,0.400635,0.4,0,0.0357453,150.25,-0.0471198,0.538602,150.25,3.66E-07,146.022,3.13303,0.401855,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
89,-238,-0.822143,149.193,-0.156942,0.958873,0.400406,0.4,-2,0.0327666,150.231,0.0201346,-0.283505,150.239,-0.00786397,146.036,3.15748,0.402008,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
90,-239,-0.822143,149.195,-0.153081,1.55697,0.400558,0.4,0,0.0357453,150.233,0.0424215,-0.884751,150.233,3.68E-07,146.026,3.16857,0.402084,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
91,-237,-0.822143,149.152,-0.110182,1.37686,0.400864,0.4,2,0.0357453,150.257,0.0601604,-0.824637,150.25,0.00786358,146.008,3.14383,0.401855,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
92,-236,-0.819164,149.155,-0.0427166,0.38507,0.400635,0.4,0,0.0327666,150.239,0.0512181,-0.363777,150.239,3.67E-07,146.022,3.13303,0.402008,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
93,-236,-0.819164,149.145,0.0367145,-0.443657,0.400787,0.4,-4,0.0327666,150.218,-0.00634827,-0.305992,150.233,-0.0157294,146.013,3.1324,0.402084,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
94,-235,-0.819164,149.148,0.0796249,-0.757984,0.400558,0.4,-8,0.0357453,150.24,-0.028435,-0.461211,150.271,-0.0314649,146.026,3.12158,0.40155,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
95,-235,-0.819164,149.148,0.0758538,-0.709514,0.400558,0.4,-14,0.0387241,150.173,0.0300787,-0.695681,150.228,-0.0550746,146.026,3.12158,0.402161,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
96,-236,-0.822143,149.16,0.033805,-0.399245,0.400558,0.4,-18,0.0327666,150.206,0.0660103,-1.1319,150.276,-0.0708236,146.026,3.13335,0.401474,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
97,-235,-0.816185,149.163,0.00725809,0.0144499,0.40033,0.4,-14,0.0297878,150.227,-0.0170847,-0.873681,150.282,-0.0550768,146.04,3.12253,0.401398,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
98,-232,-0.816185,149.098,0.054282,-0.135012,0.400787,0.4,-4,0.0297878,150.245,-0.12681,0.0908096,150.26,-0.0157298,146.013,3.08529,0.401703,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
99,-228,-0.819164,149.06,0.0790247,-1.26201,0.400635,0.4,-1,0.0327666,150.283,-0.137875,1.1058,150.287,-0.00393181,146.022,3.03865,0.401321,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
100,-227,-0.822143,149.049,0.0078979,-2.40456,0.400635,0.4,-9,0.0327666,150.23,-0.0652302,1.50982,150.266,-0.0353993,146.022,3.0268,0.401627,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
101,-229,-0.822143,149.087,-0.0836148,-2.38031,0.400406,0.4,-15,0.0327666,150.201,0.0023633,0.622837,150.26,-0.0590122,146.036,3.05141,0.401703,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
102,-231,-0.822143,149.096,-0.118838,-1.23169,0.400635,0.4,-8,0.0297878,150.229,0.00964079,-0.471572,150.26,-0.0314647,146.022,3.07412,0.401703,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
103,-234,-0.819164,149.131,-0.0812978,0.190581,0.400635,0.4,3,0.0297878,150.277,-0.0299318,-0.294504,150.266,0.0117949,146.022,3.10949,0.401627,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
104,-237,-0.819164,149.176,-0.00383478,1.5627,0.400482,0.4,4,0.0297878,150.276,-0.0581787,0.686759,150.26,0.0157257,146.031,3.14542,0.401703,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
105,-240,-0.819164,149.187,0.0491919,2.61903,0.400864,0.4,-4,0.0297878,150.239,-0.0541412,0.965852,150.255,-0.0157297,146.008,3.17902,0.401779,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
106,-238,-0.825121,149.173,0.0180201,2.70222,0.400711,0.4,-6,0.0327666,150.242,-0.0179719,0.333469,150.266,-0.0235967,146.017,3.15621,0.401627,0.4,1,-27,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
