count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,natural_length_right_model,deformation_right_model,natural_length_left_model,deformation_left_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.00348,2.89537,170.186,178.853,33515,18125,77.2119
0,-174,-0.708949,148.386,-0.0224609,-1.16394,0.40094,0.4,12,-0.0357453,150.243,-0.00113248,-1.45204,150.196,0.0471598,146.004,2.3826,0.402618,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
1,-178,-0.711928,148.441,-0.0906375,-3.29135,0.400864,0.4,4,-0.0357453,150.206,-0.00355938,-4.81136,150.191,0.0157249,146.008,2.4325,0.402695,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
2,-182,-0.711928,148.471,-0.156873,-3.5093,0.401169,0.4,7,-0.0357453,150.218,-0.00473329,-6.76786,150.191,0.0275152,145.99,2.48087,0.402695,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
3,-183,-0.714907,148.493,-0.181967,-1.73256,0.401016,0.4,13,-0.0357453,150.242,-0.00394074,-5.67987,150.191,0.0510876,145.999,2.49374,0.402695,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
4,-180,-0.714907,148.461,-0.183302,-0.249301,0.40094,0.4,13,-0.0387241,150.247,-0.0225796,-3.26573,150.196,0.0510878,146.004,2.45698,0.402618,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
5,-175,-0.717885,148.413,-0.17446,-0.173842,0.400711,0.4,10,-0.0387241,150.225,-0.0642404,-1.30868,150.185,0.0393026,146.017,2.39581,0.402771,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
6,-173,-0.720864,148.388,-0.183612,-1.1164,0.400711,0.4,6,-0.0357453,150.225,-0.0643184,-0.41189,150.201,0.0235856,146.017,2.37095,0.402542,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
7,-176,-0.717885,148.421,-0.177524,-1.6368,0.400787,0.4,3,-0.0387241,150.197,-0.0273484,-0.264012,150.185,0.0117942,146.013,2.40797,0.402771,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
8,-180,-0.723843,148.48,-0.146926,-0.742041,0.400635,0.4,4,-0.0357453,150.201,-0.00487689,-0.476983,150.185,0.0157248,146.022,2.45805,0.402771,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
9,-182,-0.723843,148.505,-0.154601,1.00672,0.400635,0.4,7,-0.0357453,150.261,0.0256984,-0.168131,150.233,0.0275161,146.022,2.48275,0.402084,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
10,-179,-0.720864,148.458,-0.136012,1.87169,0.400787,0.4,9,-0.0387241,150.231,0.0313603,0.636453,150.196,0.035374,146.013,2.44514,0.402618,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
11,-177,-0.720864,148.428,-0.0516214,1.06172,0.400864,0.4,10,-0.0417029,150.257,-0.0347499,0.970571,150.217,0.0393036,146.008,2.42011,0.402313,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
12,-181,-0.723843,148.473,-0.00281069,0.0284518,0.40094,0.4,8,-0.0417029,150.243,-0.112609,0.898904,150.212,0.0314452,146.004,2.46934,0.40239,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
13,-186,-0.723843,148.554,-0.0218303,0.535984,0.400635,0.4,6,-0.0417029,150.23,-0.134332,0.531004,150.207,0.0235857,146.022,2.53203,0.402466,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
14,-189,-0.726822,148.571,-0.0637101,2.09981,0.40094,0.4,6,-0.0417029,150.236,-0.107054,0.0057752,150.212,0.0235858,146.004,2.56776,0.40239,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
15,-188,-0.732779,148.559,-0.143602,2.87123,0.40094,0.4,6,-0.0446817,150.246,-0.0868497,-0.157622,150.223,0.023586,146.004,2.5555,0.402237,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
16,-186,-0.729801,148.544,-0.21757,2.26765,0.400787,0.4,5,-0.0417029,150.232,-0.0749715,-0.101333,150.212,0.0196556,146.013,2.53148,0.40239,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
17,-186,-0.732779,148.549,-0.209265,1.15779,0.400711,0.4,7,-0.0417029,150.234,-0.0298054,-0.158917,150.207,0.0275155,146.017,2.53175,0.402466,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
18,-185,-0.729801,148.542,-0.149295,0.305222,0.400635,0.4,13,-0.0387241,150.268,0.0368741,0.0256488,150.217,0.0510887,146.022,2.51972,0.402313,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
19,-184,-0.732779,148.525,-0.0841651,-0.306618,0.400711,0.4,17,-0.0417029,150.273,0.0744991,0.605742,150.207,0.0667975,146.017,2.50714,0.402466,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
20,-185,-0.735758,148.527,-0.0744874,-0.736684,0.400864,0.4,16,-0.0446817,150.27,0.0300116,0.952523,150.207,0.0628707,146.008,2.51891,0.402466,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
21,-186,-0.732779,148.554,-0.0903691,-0.617741,0.400635,0.4,15,-0.0446817,150.271,-0.0564114,0.828956,150.212,0.0589438,146.022,2.53203,0.40239,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
22,-184,-0.738737,148.52,-0.0923182,-0.25548,0.400787,0.4,18,-0.0417029,150.267,-0.0769909,0.518428,150.196,0.0707235,146.013,2.50687,0.402618,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
23,-180,-0.735758,148.47,-0.107626,-0.645864,0.400787,0.4,18,-0.0417029,150.277,-0.0249632,0.27486,150.207,0.0707241,146.013,2.45751,0.402466,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
24,-175,-0.738737,148.408,-0.104351,-1.94045,0.400787,0.4,15,-0.0417029,150.26,0.0231241,0.10165,150.201,0.0589432,146.013,2.39555,0.402542,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
25,-173,-0.735758,148.393,-0.0744499,-3.21574,0.400635,0.4,18,-0.0357453,150.283,0.0769066,-0.00214729,150.212,0.0707244,146.022,2.3712,0.40239,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
26,-174,-0.735758,148.401,-0.0217428,-3.44277,0.400711,0.4,24,-0.0357453,150.306,0.1587,0.302512,150.212,0.0942777,146.017,2.38339,0.40239,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
27,-177,-0.738737,148.433,0.00598963,-2.39051,0.400787,0.4,25,-0.0327666,150.316,0.209793,0.87651,150.217,0.0982026,146.013,2.42037,0.402313,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
28,-179,-0.735758,148.463,-0.00417442,-0.626362,0.400711,0.4,19,-0.0357453,150.271,0.194274,0.857868,150.196,0.0746497,146.017,2.44541,0.402618,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
29,-178,-0.741716,148.45,-0.0272211,0.802719,0.400711,0.4,17,-0.0387241,150.311,0.0955461,0.348691,150.244,0.0667995,146.017,2.43303,0.401932,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
30,-179,-0.741716,148.453,-0.0892695,1.22668,0.400864,0.4,21,-0.0417029,150.316,-0.0508442,0.317918,150.233,0.0825038,146.008,2.44488,0.402084,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
31,-182,-0.744694,148.49,-0.150699,1.27269,0.400864,0.4,24,-0.0357453,150.312,-0.1175,0.52808,150.217,0.0942781,146.008,2.48195,0.402313,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
32,-184,-0.744694,148.52,-0.175362,1.66227,0.400787,0.4,21,-0.0446817,150.305,-0.113274,0.404825,150.223,0.0825031,146.013,2.50687,0.402237,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
33,-186,-0.741716,148.529,-0.138197,2.08463,0.401016,0.4,14,-0.0446817,150.272,-0.16084,-0.0909285,150.217,0.0550165,145.999,2.53066,0.402313,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
34,-187,-0.744694,148.566,-0.0655034,2.26975,0.400635,0.4,13,-0.0446817,150.268,-0.196997,-0.781771,150.217,0.0510887,146.022,2.54431,0.402313,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
35,-183,-0.744694,148.522,-0.0377361,1.99351,0.400558,0.4,17,-0.0446817,150.306,-0.158769,-0.879877,150.239,0.0667992,146.026,2.49536,0.402008,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
36,-173,-0.744694,148.393,-0.0360556,0.130764,0.400635,0.4,17,-0.0417029,150.3,-0.0801574,-0.246302,150.233,0.066799,146.022,2.3712,0.402084,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
37,-171,-0.747673,148.373,-0.0455594,-2.83318,0.400558,0.4,16,-0.0446817,150.291,-0.0060213,0.197044,150.228,0.0628717,146.026,2.34654,0.402161,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
38,-175,-0.750652,148.408,-0.0970317,-4.18911,0.400787,0.4,13,-0.0446817,150.263,0.00634569,-0.0204547,150.212,0.0510885,146.013,2.39555,0.40239,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
39,-179,-0.747673,148.473,-0.132004,-2.8482,0.400558,0.4,9,-0.0417029,150.258,0.00981189,-0.574451,150.223,0.0353747,146.026,2.44594,0.402237,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
40,-182,-0.750652,148.5,-0.110795,-0.243403,0.400711,0.4,8,-0.0417029,150.238,0.0485944,-1.03645,150.207,0.031445,146.017,2.48248,0.402466,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
41,-182,-0.750652,148.485,-0.0921086,1.5987,0.40094,0.4,10,-0.0446817,150.262,0.05153,-1.08908,150.223,0.0393037,146.004,2.48168,0.402237,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
42,-179,-0.750652,148.463,-0.0795233,1.76505,0.400711,0.4,14,-0.0417029,150.262,0.0189139,-0.632807,150.207,0.055016,146.017,2.44541,0.402466,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
43,-178,-0.753631,148.446,-0.0728481,0.841426,0.400787,0.4,21,-0.0387241,150.278,0.0403613,-0.00590895,150.196,0.0825013,146.013,2.43276,0.402618,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
44,-182,-0.753631,148.5,-0.0903911,0.214457,0.400711,0.4,25,-0.0446817,150.316,0.0583791,0.72555,150.217,0.0982026,146.017,2.48248,0.402313,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
45,-189,-0.75661,148.605,-0.1132,1.21594,0.400406,0.4,26,-0.0417029,150.325,0.0102221,1.5041,150.223,0.102127,146.036,2.56968,0.402237,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
46,-193,-0.75661,148.635,-0.132031,3.2751,0.400711,0.4,22,-0.0417029,150.288,-0.0123555,1.54338,150.201,0.086427,146.017,2.61753,0.402542,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
47,-190,-0.753631,148.613,-0.104168,4.19544,0.400482,0.4,16,-0.0417029,150.302,0.00163774,0.799939,150.239,0.0628723,146.031,2.58167,0.402008,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
48,-185,-0.759588,148.532,-0.0645228,2.80533,0.400787,0.4,9,-0.0446817,150.269,-0.0130011,-0.00505769,150.233,0.035375,146.013,2.51918,0.402084,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
49,-182,-0.75661,148.51,-0.0706465,0.0963712,0.400558,0.4,4,-0.0446817,150.244,-0.0554831,-0.850761,150.228,0.0157253,146.026,2.48302,0.402161,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
50,-181,-0.753631,148.483,-0.0340662,-2.06948,0.400787,0.4,9,-0.0446817,150.285,-0.0780225,-1.25083,150.25,0.0353755,146.013,2.46987,0.401855,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
51,-182,-0.75661,148.51,0.0302109,-2.73646,0.400558,0.4,24,-0.0446817,150.349,-0.0662747,-0.263611,150.255,0.094281,146.026,2.48302,0.401779,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
52,-183,-0.759588,148.512,0.00858206,-2.075,0.400711,0.4,35,-0.0476604,150.376,-0.0635598,1.53525,150.239,0.137434,146.017,2.49482,0.402008,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
53,-184,-0.75661,148.525,-0.0427337,-0.943299,0.400711,0.4,32,-0.0506392,150.359,-0.105276,2.54384,150.233,0.125668,146.017,2.50714,0.402084,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
54,-182,-0.75661,148.5,-0.032499,-0.204134,0.400711,0.4,21,-0.0446817,150.327,-0.114061,2.00868,150.244,0.0825045,146.017,2.48248,0.401932,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
55,-181,-0.75661,148.497,0.000446931,-0.110174,0.400558,0.4,18,-0.0446817,150.288,-0.0269623,0.436919,150.217,0.0707247,146.026,2.47067,0.402313,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
56,-184,-0.759588,148.539,-0.00606251,0.0383989,0.400482,0.4,27,-0.0506392,150.323,0.0162399,-0.82844,150.217,0.106051,146.031,2.50795,0.402313,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
57,-189,-0.759588,148.576,-0.0470921,0.879719,0.400864,0.4,38,-0.0476604,150.367,-0.0303737,-0.624137,150.217,0.149195,146.008,2.56803,0.402313,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
58,-188,-0.762567,148.593,-0.0914127,1.87631,0.400406,0.4,33,-0.0476604,150.352,-0.0416164,0.345741,150.223,0.129589,146.036,2.55742,0.402237,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
59,-185,-0.762567,148.537,-0.125246,1.88175,0.400711,0.4,16,-0.0446817,150.286,0.00474726,0.303327,150.223,0.0628715,146.017,2.51945,0.402237,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
60,-182,-0.765546,148.505,-0.145574,0.526968,0.400635,0.4,10,-0.0417029,150.267,0.0824303,-0.90544,150.228,0.0393039,146.022,2.48275,0.402161,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
61,-179,-0.762567,148.453,-0.134859,-1.3267,0.400864,0.4,19,-0.0476604,150.287,0.112376,-1.72172,150.212,0.0746507,146.008,2.44488,0.40239,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
62,-176,-0.771503,148.43,-0.134381,-2.79468,0.400635,0.4,29,-0.0476604,150.363,0.0347189,-0.941974,150.25,0.113901,146.022,2.40849,0.401855,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
63,-177,-0.768525,148.453,-0.178452,-3.15027,0.400482,0.4,30,-0.0446817,150.346,-0.0267388,0.680037,150.228,0.117822,146.031,2.42143,0.402161,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
64,-180,-0.765546,148.475,-0.148992,-2.15322,0.400711,0.4,25,-0.0446817,150.342,-0.00520741,1.42582,150.244,0.0982048,146.017,2.45778,0.401932,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
65,-182,-0.765546,148.514,-0.0368474,-0.44626,0.400482,0.4,18,-0.0476604,150.32,0.00494753,1.03653,150.25,0.0707265,146.031,2.48329,0.401855,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
66,-183,-0.768525,148.527,0.0195458,1.13983,0.400482,0.4,13,-0.0476604,150.29,-0.0321586,0.0738719,150.239,0.0510896,146.031,2.49563,0.402008,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
67,-185,-0.771503,148.556,-0.0218624,2.11104,0.400406,0.4,8,-0.0506392,150.281,-0.0785689,-0.954939,150.25,0.0314461,146.036,2.52054,0.401855,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
68,-185,-0.768525,148.547,-0.0725067,2.35176,0.400558,0.4,3,-0.0476604,150.256,-0.0961653,-1.60984,150.244,0.0117947,146.026,2.52,0.401932,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
69,-183,-0.765546,148.517,-0.0338121,1.68499,0.400635,0.4,1,-0.053618,150.237,-0.0972812,-1.96442,150.233,0.00393208,146.022,2.49509,0.402084,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
70,-181,-0.771503,148.497,0.0111564,0.361543,0.400558,0.4,5,-0.0506392,150.275,-0.111356,-1.74778,150.255,0.0196563,146.026,2.47067,0.401779,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
71,-183,-0.765546,148.507,0.00675102,-0.678222,0.400787,0.4,16,-0.0506392,150.323,-0.0870519,-0.486204,150.26,0.0628734,146.013,2.49455,0.401703,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
72,-186,-0.768525,148.563,0.0232153,-0.54584,0.400482,0.4,29,-0.053618,150.358,-0.0535181,1.30192,150.244,0.1139,146.031,2.53257,0.401932,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
73,-189,-0.771503,148.591,0.0038684,0.656963,0.400635,0.4,34,-0.0506392,150.383,-0.04521,2.6508,150.25,0.133514,146.022,2.56886,0.401855,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
74,-189,-0.771503,148.586,-0.0650486,1.68274,0.400711,0.4,24,-0.053618,150.333,-0.0295339,2.72744,150.239,0.0942797,146.017,2.56858,0.402008,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
75,-187,-0.774482,148.561,-0.115911,1.60408,0.400711,0.4,9,-0.0506392,150.28,-0.0149383,1.16325,150.244,0.0353753,146.017,2.54404,0.401932,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
76,-185,-0.768525,148.542,-0.105703,0.646827,0.400635,0.4,4,-0.0506392,150.249,0.0152235,-1.05296,150.233,0.0157254,146.022,2.51972,0.402084,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
77,-187,-0.774482,148.571,-0.053081,-0.152123,0.400558,0.4,11,-0.0506392,150.298,0.0435718,-2.12194,150.255,0.0432335,146.026,2.54459,0.401779,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
78,-189,-0.777461,148.586,-0.0770283,-0.080992,0.400711,0.4,15,-0.0506392,150.309,0.0435174,-1.46773,150.25,0.0589455,146.017,2.56858,0.401855,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
79,-185,-0.774482,148.537,-0.126053,0.0370332,0.400711,0.4,12,-0.0506392,150.291,0.031753,-0.449352,150.244,0.0471616,146.017,2.51945,0.401932,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
80,-181,-0.771503,148.488,-0.0722991,-0.810128,0.400711,0.4,10,-0.0506392,150.273,0.018329,-0.193051,150.233,0.0393041,146.017,2.47014,0.402084,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
81,-180,-0.774482,148.485,0.00937194,-1.94841,0.400558,0.4,14,-0.0476604,150.299,0.0278035,-0.222269,150.244,0.0550177,146.026,2.45831,0.401932,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
82,-182,-0.774482,148.524,0.0206114,-1.99581,0.40033,0.4,17,-0.0476604,150.3,0.064136,0.0624473,150.233,0.066799,146.04,2.48383,0.402084,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
83,-184,-0.777461,148.534,-0.0202452,-0.899627,0.400558,0.4,16,-0.0506392,150.286,0.0618169,0.256197,150.223,0.0628715,146.026,2.50768,0.402237,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
84,-184,-0.774482,148.534,-0.0516016,0.19502,0.400558,0.4,13,-0.0506392,150.301,0.00423307,0.178521,150.25,0.05109,146.026,2.50768,0.401855,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
85,-181,-0.78044,148.512,-0.0705982,0.5112,0.40033,0.4,11,-0.053618,150.287,-0.0606484,0.113129,150.244,0.0432332,146.04,2.47148,0.401932,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
86,-180,-0.777461,148.49,-0.0993873,0.0536567,0.400482,0.4,11,-0.053618,150.32,-0.111058,0.195029,150.276,0.0432343,146.031,2.45858,0.401474,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
87,-181,-0.777461,148.507,-0.0844619,-0.481623,0.400406,0.4,15,-0.053618,150.33,-0.121896,0.588774,150.271,0.0589465,146.036,2.47121,0.40155,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
88,-183,-0.783419,148.527,-0.0753954,-0.357045,0.400482,0.4,21,-0.0565968,150.343,-0.113418,1.03299,150.26,0.0825056,146.031,2.49563,0.401703,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
89,-186,-0.78044,148.554,-0.110988,0.353147,0.400635,0.4,26,-0.0506392,150.368,-0.0790452,1.34715,150.266,0.102131,146.022,2.53203,0.401627,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
90,-187,-0.78044,148.566,-0.0954632,1.12831,0.400635,0.4,25,-0.053618,150.358,-0.0030625,1.474,150.26,0.0982061,146.022,2.54431,0.401703,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
91,-184,-0.78044,148.52,-0.043223,1.17766,0.400787,0.4,21,-0.053618,150.332,0.0294951,0.995033,150.25,0.0825049,146.013,2.50687,0.401855,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
92,-181,-0.78044,148.492,-0.00999566,0.155934,0.400635,0.4,19,-0.053618,150.346,0.0150861,0.202163,150.271,0.0746542,146.022,2.47041,0.40155,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
93,-182,-0.783419,148.51,-0.013558,-0.870836,0.400558,0.4,21,-0.053618,150.332,0.00506747,-0.266298,150.25,0.0825049,146.026,2.48302,0.401855,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
94,-187,-0.786397,148.581,-0.0713334,-0.535611,0.400406,0.4,23,-0.053618,150.356,-0.000435551,-0.318145,150.266,0.0903568,146.036,2.54513,0.401627,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
95,-192,-0.783419,148.632,-0.115965,1.1618,0.400558,0.4,22,-0.0565968,150.357,-0.0225593,-0.0135956,150.271,0.0864319,146.026,2.60587,0.40155,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
96,-194,-0.78044,148.657,-0.0631695,2.88126,0.400558,0.4,19,-0.0506392,150.319,-0.0255418,0.0367623,150.244,0.0746526,146.026,2.6303,0.401932,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
97,-192,-0.783419,148.637,0.0156364,3.35609,0.400482,0.4,20,-0.0565968,150.35,0.000144845,-0.25457,150.271,0.0785804,146.031,2.60615,0.40155,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
98,-188,-0.783419,148.573,0.0239394,2.12124,0.400711,0.4,24,-0.0565968,150.349,-0.0293092,-0.154956,150.255,0.094281,146.017,2.55632,0.401779,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
99,-186,-0.78044,148.568,0.0208919,0.0202053,0.400406,0.4,24,-0.0565968,150.344,-0.0735699,0.0932321,150.25,0.0942806,146.036,2.53284,0.401855,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
100,-187,-0.786397,148.566,0.0139819,-1.36334,0.400635,0.4,21,-0.053618,150.332,-0.0519929,0.0168711,150.25,0.0825049,146.022,2.54431,0.401855,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
101,-189,-0.783419,148.591,-0.0326313,-1.46681,0.400635,0.4,19,-0.0565968,150.335,-0.00907399,-0.193985,150.26,0.0746536,146.022,2.56886,0.401703,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
102,-191,-0.786397,148.615,-0.0630137,-0.634923,0.400635,0.4,22,-0.0595756,150.357,-0.0289083,-0.118194,150.271,0.0864319,146.022,2.59336,0.40155,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
103,-189,-0.789376,148.6,-0.0985049,0.274,0.400482,0.4,23,-0.0565968,150.345,-0.06924,0.184369,150.255,0.090356,146.031,2.56941,0.401779,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
104,-185,-0.783419,148.542,-0.106611,0.148522,0.400635,0.4,13,-0.053618,150.338,-0.0271647,0.199404,150.287,0.0510915,146.022,2.51972,0.401321,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
105,-184,-0.786397,148.549,-0.0412723,-0.77981,0.40033,0.4,3,-0.0565968,150.267,0.0375121,-0.505084,150.255,0.0117948,146.04,2.50849,0.401779,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
106,-188,-0.786397,148.593,-0.00320911,-0.954893,0.400406,0.4,1,-0.0595756,150.286,0.0140933,-1.54028,150.282,0.00393222,146.036,2.55742,0.401398,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
107,-194,-0.792355,148.661,-0.0465764,0.327539,0.400482,0.4,-4,-0.0595756,150.277,-0.0593161,-1.83791,150.292,-0.0157302,146.031,2.63058,0.401245,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
108,-197,-0.789376,148.693,-0.111789,2.19586,0.400558,0.4,-10,-0.0565968,150.226,-0.0735812,-1.79614,150.266,-0.039334,146.026,2.66686,0.401627,0.4,1,-24,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,
