count,tension_left,ms_left,ms_left_model,ms_speed_left,ms_speed_left_model,pressure_left,g_pressure_1,tension_right,ms_right,ms_right_model,ms_speed_right,ms_speed_right_model,pressure_right,g_pressure_2,start of cycle,angle,m5_Ia_+,m5_Ia_model_+,m5_Ia_-,m5_Ia_model_-,m5_Ib_-,m5_Ib_+,m7_Ia_+,m7_Ia_model_+,m7_Ia_-,m7_Ia_model_-,m7_Ib_-,m7_Ib_+,4.7869,2.65707,170.108,178.687,11123,14933,
0,18,-0.0357453,169.757,-0.0011617,-0.499434,0.00985718,0.6,-19,-0.0208514,177.941,-0.000677657,-0.589344,0.00749207,0.6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
1,16,-0.0387241,155.615,-0.023583,-96.2002,0.242477,0.6,-13,0,160.826,0.137393,-116.374,0.251099,0.6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
2,9,0.205536,156.652,1.57245,-292.545,0.224625,0.6,-8,0.0178727,162.132,0.555683,-353.632,0.232635,0.6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
3,9,0.12213,156.082,4.50799,-379.181,0.234085,0.6,-8,0.0387241,161.317,1.09769,-458.599,0.244232,0.6,1,50,0,0,0,0,0,0,0,0,0,0,0,0
4,-7,0.342559,155.745,6.50324,-315.566,0.238205,0.6,0,0.166812,161.084,2.28356,-381.911,0.247742,0.6,1,49,0,0,0,0,0,0,0,0,0,0,0,0
5,2,0.911506,155.089,11.7824,-216.897,0.249954,0.6,5,0.214472,159.328,4.33374,-267.569,0.272842,0.6,1,49,0,0,0,0,0,0,0,0,0,0,0,0
6,13,1.46854,154.596,23.6197,-132.005,0.259109,0.6,4,0.607671,159.916,8.14308,-169.336,0.26445,0.6,1,49,0,0,0,0,0,0,0,0,0,0,0,0
7,17,2.9192,154.308,43.1356,-74.2788,0.264221,0.6,-2,0.720864,158.656,13.866,-95.4262,0.282227,0.6,1,48,0,0,0,0,0,0,0,0,0,0,0,0
8,15,3.59836,153.806,67.2731,-40.9245,0.272385,0.6,-8,0.694055,158.351,16.4601,-54.1541,0.286423,0.6,1,48,0,0,0,0,0,0,0,0,0,0,0,0
9,9,2.76133,153.358,72.2585,-27.772,0.279327,0.6,-11,0.551074,157.922,12.5285,-37.9107,0.29245,0.6,1,47,0,0,0,0,0,0,0,0,0,0,0,0
10,7,1.70088,152.778,40.9794,-28.1264,0.288788,0.6,-11,0.402135,157.236,4.42263,-33.3916,0.302216,0.6,1,47,0,0,0,0,0,0,0,0,0,0,0,0
11,8,1.4596,152.218,-4.47946,-35.2364,0.298172,0.6,-8,0.285963,156.442,-3.85822,-39.9487,0.313583,0.6,1,47,0,0,0,0,0,0,0,0,0,0,0,0
12,11,0.905548,151.787,-36.1212,-42.9714,0.305573,0.6,-4,0.214472,156.127,-9.2757,-49.2642,0.318161,0.6,1,46,0,0,0,0,0,0,0,0,0,0,0,0
13,9,0.518307,151.451,-51.1068,-46.3817,0.310989,0.6,0,0.113194,155.356,-11.4302,-54.5595,0.329224,0.6,1,46,0,0,0,0,0,0,0,0,0,0,0,0
14,-5,0.324687,150.754,-53.7288,-47.3642,0.321518,0.6,3,0.0565968,154.368,-11.4562,-61.1288,0.343338,0.6,1,46,0,0,0,0,0,0,0,0,0,0,0,0
15,-19,0.110215,150.124,-46.9563,-50.8477,0.330978,0.6,0,-0.00297878,153.398,-10.2165,-72.3106,0.357071,0.6,1,46,0,0,0,0,0,0,0,0,0,0,0,0
16,-17,0.0357453,149.858,-36.1731,-53.5045,0.335556,0.6,-6,-0.0238302,152.75,-8.2688,-81.4403,0.36615,0.6,1,45,0,0,0,0,0,0,0,0,0,0,0,0
